,IMPORTER.TIN,IMPORTER.TIN_act
6153,IMP640732,1
6154,IMP785396,1
6155,IMP961229,1
6156,IMP746278,1
6157,IMPO16344,1
6158,IMPO13123,1
6159,IMPO11478,1
6160,IMPO13014,1
6161,IMPO11223,1
6162,IMPO18990,1
6163,IMPO19191,1
6164,IMPO17593,1
6165,IMPO10709,1
6166,IMPO13011,1
6167,IMPO10803,1
6168,IMPO15932,1
6169,IMP893323,1
6170,IMP146695,1
6171,IMP422782,1
6172,IMP577461,1
6173,IMPO12270,1
6174,IMPO19045,1
6175,IMPO18370,1
6176,IMPO19404,1
6177,IMPO18927,1
6178,IMPO17087,1
6179,IMPO14574,1
6180,IMP971243,1
6181,IMP321561,1
6182,IMP261445,1
6183,IMP849523,1
6184,IMP239969,1
6185,IMP434334,1
6186,IMP757181,1
6187,IMP821467,1
6188,IMP396175,1
6189,IMPO15107,1
6190,IMP796696,1
6191,IMP280435,1
6192,IMPO14508,1
6193,IMPO18818,1
6194,IMPO15866,1
6195,IMPO15312,1
6196,IMPO14588,1
6197,IMPO19777,1
6198,IMPO11278,1
6199,IMPO17268,1
6200,IMP327272,1
6201,IMPO17746,1
6202,IMP305584,1
6203,IMP766188,1
6204,IMP516879,1
6205,IMP831784,1
6206,IMP806791,1
6207,IMP352925,1
6208,IMP987398,1
6209,IMPO12315,1
6210,IMPO19915,1
6211,IMP154378,1
6212,IMP630884,1
6213,IMP178635,1
6214,IMP287402,1
6215,IMP888279,1
6216,IMP523123,1
6217,IMP794818,1
6218,IMP864752,1
6219,IMP286697,1
6220,IMP598467,1
6221,IMP268583,1
6222,IMP108162,1
6223,IMP881227,1
6224,IMP855788,1
6225,IMP826699,1
6226,IMP566997,1
6227,IMP441566,1
6228,IMP912660,1
6229,IMPO11333,1
6230,IMPO19303,1
6231,IMP454926,1
6232,IMP719632,1
6233,IMP387073,1
6234,IMP903414,1
6235,IMP951246,1
6236,IMP525240,1
6237,IMP274754,1
6238,IMP801956,1
6239,IMP578525,1
6240,IMP267262,1
6241,IMP751146,1
6242,IMP611953,1
6243,IMPO10451,1
6244,IMPO19718,1
6245,IMPO17473,1
6246,IMPO17934,1
6247,IMPO19202,1
6248,IMPO13164,1
6249,IMPO10180,1
6250,IMP114262,1
6251,IMP763013,1
6252,IMP456495,1
6253,IMP338941,1
6254,IMPO19823,1
6255,IMPO18811,1
6256,IMPO19945,1
6257,IMPO19999,1
6258,IMPO12739,1
6259,IMP172456,1
6260,IMP626961,1
6261,IMP657032,1
6262,IMP859258,1
6263,IMP194996,1
6264,IMP871185,1
6265,IMP946513,1
6266,IMP914752,1
6267,IMP657075,1
6268,IMP977831,1
6269,IMP641609,1
6270,IMPO12581,1
6271,IMP179012,1
6272,IMP396295,1
6273,IMP639868,1
6274,IMPO12469,1
6275,IMPO18763,1
6276,IMPO12308,1
6277,IMPO12802,1
6278,IMPO13079,1
6279,IMPO16117,1
6280,IMP489754,1
6281,IMP324137,1
6282,IMPO15298,1
6283,IMP791419,1
6284,IMP464123,1
6285,IMP144221,1
6286,IMP436119,1
6287,IMP876888,1
6288,IMP283584,1
6289,IMP295628,1
6290,IMPO18671,1
6291,IMP657701,1
6292,IMP829674,1
6293,IMP467174,1
6294,IMP431770,1
6295,IMP408361,1
6296,IMP613574,1
6297,IMP747498,1
6298,IMP420692,1
6299,IMP155257,1
6300,IMP243991,1
6301,IMP467954,1
6302,IMP517094,1
6303,IMP720276,1
6304,IMP925858,1
6305,IMP384521,1
6306,IMP406800,1
6307,IMP602820,1
6308,IMP741442,1
6309,IMP810915,1
6310,IMP961472,1
6311,IMP986040,1
6312,IMP637682,1
6313,IMP757263,1
6314,IMP877116,1
6315,IMP903444,1
6316,IMP386496,1
6317,IMP531714,1
6318,IMP329883,1
6319,IMP261071,1
6320,IMP233237,1
6321,IMP423293,1
6322,IMP466573,1
6323,IMP324792,1
6324,IMP405856,1
6325,IMPO13350,1
6326,IMPO12224,1
6327,IMPO12159,1
6328,IMPO13682,1
6329,IMPO18920,1
6330,IMPO13873,1
6331,IMP908414,1
6332,IMP528524,1
6333,IMP143049,1
6334,IMPO18536,1
6335,IMP446843,1
6336,IMP966381,1
6337,IMP797711,1
6338,IMP434138,1
6339,IMP743764,1
6340,IMPO10309,1
6341,IMPO14897,1
6342,IMPO13776,1
6343,IMP319593,1
6344,IMP160725,1
6345,IMP575285,1
6346,IMP799275,1
6347,IMP634947,1
6348,IMP614314,1
6349,IMP943018,1
6350,IMP787957,1
6351,IMP949374,1
6352,IMP530264,1
6353,IMP535135,1
6354,IMP294736,1
6355,IMPO12951,1
6356,IMPO11592,1
6357,IMPO17607,1
6358,IMPO17729,1
6359,IMP833174,1
6360,IMP441447,1
6361,IMP839284,1
6362,IMP724697,1
6363,IMPO18071,1
6364,IMP472805,1
6365,IMP240527,1
6366,IMP809459,1
6367,IMP207938,1
6368,IMP248768,1
6369,IMP167484,1
6370,IMP610362,1
6371,IMPO12578,1
6372,IMPO10926,1
6373,IMP752126,1
6374,IMP649916,1
6375,IMP760589,1
6376,IMP879586,1
6377,IMP283196,1
6378,IMP184662,1
6379,IMP629905,1
6380,IMP836454,1
6381,IMP359750,1
6382,IMP196125,1
6383,IMPO12905,1
6384,IMP826885,1
6385,IMP276704,1
6386,IMP694830,1
6387,IMP177575,1
6388,IMP210750,1
6389,IMP710454,1
6390,IMPO18831,1
6391,IMP969999,1
6392,IMP464005,1
6393,IMP601349,1
6394,IMP440000,1
6395,IMP103712,1
6396,IMP220003,1
6397,IMP668212,1
6398,IMP918458,1
6399,IMP429434,1
6400,IMP692823,1
6401,IMP156567,1
6402,IMP226034,1
6403,IMPO18121,1
6404,IMP289503,1
6405,IMP446333,1
6406,IMP513521,1
6407,IMP374703,1
6408,IMPO11515,1
6409,IMPO18991,1
6410,IMPO11015,1
6411,IMP216883,1
6412,IMPO13865,1
6413,IMPO17207,1
6414,IMP803549,1
6415,IMP308232,1
6416,IMP972162,1
6417,IMP908904,1
6418,IMP754656,1
6419,IMP937589,1
6420,IMP950652,1
6421,IMP187733,1
6422,IMPO14892,1
6423,IMPO10192,1
6424,IMPO10095,1
6425,IMPO15895,1
6426,IMPO16726,1
6427,IMPO14398,1
6428,IMPO14837,1
6429,IMPO16773,1
6430,IMPO16943,1
6431,IMPO19486,1
6432,IMPO16443,1
6433,IMP501711,1
6434,IMPO18081,1
6435,IMP316190,1
6436,IMP319753,1
6437,IMP579335,1
6438,IMP613601,1
6439,IMP721630,1
6440,IMP220086,1
6441,IMPO19234,1
6442,IMPO19855,1
6443,IMP238334,1
6444,IMPO14960,1
6445,IMPO16187,1
6446,IMP979964,1
6447,IMP275263,1
6448,IMP790813,1
6449,IMP575042,1
6450,IMP209195,1
6451,IMP559918,1
6452,IMP934874,1
6453,IMPO13698,1
6454,IMPO16121,1
6455,IMPO15597,1
6456,IMPO17470,1
6457,IMPO14339,1
6458,IMPO10287,1
6459,IMPO19798,1
6460,IMPO18402,1
6461,IMPO16870,1
6462,IMP364271,1
6463,IMP732356,1
6464,IMP186295,1
6465,IMP933717,1
6466,IMP909911,1
6467,IMP710280,1
6468,IMP826316,1
6469,IMP873986,1
6470,IMP655373,1
6471,IMPO17020,1
6472,IMPO10941,1
6473,IMPO13938,1
6474,IMPO13597,1
6475,IMP682416,1
6476,IMP586309,1
6477,IMP912728,1
6478,IMP987695,1
6479,IMP123575,1
6480,IMP651867,1
6481,IMPO14313,1
6482,IMPO10831,1
6483,IMPO17272,1
6484,IMPO10177,1
6485,IMPO17419,1
6486,IMP371128,1
6487,IMP658563,1
6488,IMP409141,1
6489,IMP377640,1
6490,IMP410998,1
6491,IMP950147,1
6492,IMP231487,1
6493,IMP857111,1
6494,IMP747159,1
6495,IMPO11283,1
6496,IMPO19120,1
6497,IMPO17633,1
6498,IMPO13824,1
6499,IMPO11884,1
6500,IMPO14816,1
6501,IMPO11661,1
6502,IMPO19970,1
6503,IMP700373,1
6504,IMP506114,1
6505,IMP381559,1
6506,IMP352892,1
6507,IMP114372,1
6508,IMP186460,1
6509,IMP874334,1
6510,IMP724057,1
6511,IMP271389,1
6512,IMP119718,1
6513,IMP888077,1
6514,IMP452997,1
6515,IMP468007,1
6516,IMP217550,1
6517,IMP539011,1
6518,IMP786111,1
6519,IMP288681,1
6520,IMP580262,1
6521,IMP739451,1
6522,IMP430499,1
6523,IMP861264,1
6524,IMP973126,1
6525,IMP457793,1
6526,IMP411113,1
6527,IMPO10007,1
6528,IMPO14248,1
6529,IMPO16654,1
6530,IMPO13747,1
6531,IMPO13569,1
6532,IMP932658,1
6533,IMP678191,1
6534,IMP242304,1
6535,IMPO14682,1
6536,IMP853121,1
6537,IMPO13669,1
6538,IMPO14812,1
6539,IMPO11380,1
6540,IMPO18797,1
6541,IMPO10147,1
6542,IMPO11986,1
6543,IMPO15838,1
6544,IMP272266,1
6545,IMPO11167,1
6546,IMPO15028,1
6547,IMPO14197,1
6548,IMP604573,1
6549,IMP524818,1
6550,IMP811284,1
6551,IMP401895,1
6552,IMPO15343,1
6553,IMP669270,1
6554,IMPO10890,1
6555,IMP373249,1
6556,IMP127222,1
6557,IMP137216,1
6558,IMP358828,1
6559,IMP594914,1
6560,IMP752027,1
6561,IMP822301,1
6562,IMP272540,1
6563,IMP421276,1
6564,IMP599091,1
6565,IMP118165,1
6566,IMP630424,1
6567,IMP856366,1
6568,IMPO17564,1
6569,IMPO15038,1
6570,IMPO14654,1
6571,IMPO17374,1
6572,IMPO18869,1
6573,IMP227776,1
6574,IMP385836,1
6575,IMP840123,1
6576,IMPO19701,1
6577,IMPO10691,1
6578,IMPO19553,1
6579,IMPO17322,1
6580,IMPO15638,1
6581,IMPO15974,1
6582,IMPO10943,1
6583,IMPO14401,1
6584,IMPO18966,1
6585,IMP224450,1
6586,IMPO17097,1
6587,IMPO17970,1
6588,IMPO17264,1
6589,IMPO12174,1
6590,IMP715237,1
6591,IMP923803,1
6592,IMP678425,1
6593,IMPO12348,1
6594,IMP906996,1
6595,IMP981575,1
6596,IMP691764,1
6597,IMP701599,1
6598,IMP872822,1
6599,IMP634775,1
6600,IMP434629,1
6601,IMP220609,1
6602,IMP425811,1
6603,IMP790904,1
6604,IMP327599,1
6605,IMPO12190,1
6606,IMP823341,1
6607,IMP497208,1
6608,IMP417254,1
6609,IMP472743,1
6610,IMP465515,1
6611,IMP509933,1
6612,IMP551240,1
6613,IMP920460,1
6614,IMPO15580,1
6615,IMP377365,1
6616,IMP676456,1
6617,IMP925522,1
6618,IMP852003,1
6619,IMP219947,1
6620,IMP740877,1
6621,IMP187117,1
6622,IMP472452,1
6623,IMP900659,1
6624,IMP572121,1
6625,IMPO13128,1
6626,IMP629436,1
6627,IMPO16073,1
6628,IMPO14662,1
6629,IMPO17501,1
6630,IMPO11516,1
6631,IMPO17135,1
6632,IMPO11532,1
6633,IMPO10489,1
6634,IMPO15500,1
6635,IMPO14992,1
6636,IMPO15953,1
6637,IMPO13289,1
6638,IMPO11158,1
6639,IMPO16714,1
6640,IMPO10012,1
6641,IMPO17285,1
6642,IMP216194,1
6643,IMP753994,1
6644,IMP395693,1
6645,IMP468799,1
6646,IMP265459,1
6647,IMP218873,1
6648,IMP297355,1
6649,IMP387011,1
6650,IMP390989,1
6651,IMP155553,1
6652,IMP512846,1
6653,IMP150819,1
6654,IMPO15320,1
6655,IMPO12201,1
6656,IMP767483,1
6657,IMP867245,1
6658,IMPO10308,1
6659,IMPO18133,1
6660,IMPO12092,1
6661,IMPO11980,1
6662,IMPO18757,1
6663,IMPO17283,1
6664,IMPO15906,1
6665,IMP370388,1
6666,IMP673866,1
6667,IMP451897,1
6668,IMP543918,1
6669,IMP903599,1
6670,IMP481118,1
6671,IMP607743,1
6672,IMP972310,1
6673,IMP925400,1
6674,IMP823974,1
6675,IMPO14477,1
6676,IMPO19903,1
6677,IMPO17768,1
6678,IMP664519,1
6679,IMPO13807,1
6680,IMPO13801,1
6681,IMPO12334,1
6682,IMPO18897,1
6683,IMPO13638,1
6684,IMPO17013,1
6685,IMPO17782,1
6686,IMP323854,1
6687,IMPO14341,1
6688,IMP489904,1
6689,IMP155819,1
6690,IMP688713,1
6691,IMP130108,1
6692,IMP328982,1
6693,IMP715602,1
6694,IMP156042,1
6695,IMP192741,1
6696,IMPO11435,1
6697,IMP530305,1
6698,IMPO16974,1
6699,IMPO12731,1
6700,IMPO15566,1
6701,IMPO17993,1
6702,IMPO15217,1
6703,IMPO17697,1
6704,IMP615785,1
6705,IMP620314,1
6706,IMP989435,1
6707,IMP819257,1
6708,IMP202965,1
6709,IMP382421,1
6710,IMP584129,1
6711,IMP336473,1
6712,IMP687886,1
6713,IMP229021,1
6714,IMPO18798,1
6715,IMPO14375,1
6716,IMPO19662,1
6717,IMP460154,1
6718,IMPO18779,1
6719,IMPO12105,1
6720,IMPO15488,1
6721,IMPO10118,1
6722,IMPO17975,1
6723,IMPO12508,1
6724,IMP836131,1
6725,IMP515857,1
6726,IMP611916,1
6727,IMP930724,1
6728,IMP921813,1
6729,IMP183301,1
6730,IMP815197,1
6731,IMP522575,1
6732,IMP952721,1
6733,IMP553434,1
6734,IMP964907,1
6735,IMPO17149,1
6736,IMPO11099,1
6737,IMPO17203,1
6738,IMP954168,1
6739,IMPO10968,1
6740,IMPO17187,1
6741,IMPO13292,1
6742,IMPO11924,1
6743,IMP921304,1
6744,IMP451956,1
6745,IMP236258,1
6746,IMP169967,1
6747,IMPO11229,1
6748,IMP915427,1
6749,IMP979461,1
6750,IMP334400,1
6751,IMP493921,1
6752,IMP372694,1
6753,IMPO13760,1
6754,IMPO17600,1
6755,IMP953835,1
6756,IMP648311,1
6757,IMP391155,1
6758,IMP202596,1
6759,IMP612152,1
6760,IMP170610,1
6761,IMP630049,1
6762,IMP894370,1
6763,IMP622680,1
6764,IMP297084,1
6765,IMP896275,1
6766,IMP608022,1
6767,IMP312836,1
6768,IMP733819,1
6769,IMP190790,1
6770,IMP514483,1
6771,IMP906719,1
6772,IMP370472,1
6773,IMP243839,1
6774,IMP183639,1
6775,IMP609571,1
6776,IMP247205,1
6777,IMP592477,1
6778,IMPO11788,1
6779,IMP522023,1
6780,IMP527277,1
6781,IMP840992,1
6782,IMP856029,1
6783,IMP290907,1
6784,IMP501201,1
6785,IMP813732,1
6786,IMPO15652,1
6787,IMPO17982,1
6788,IMPO14019,1
6789,IMPO11735,1
6790,IMPO12914,1
6791,IMPO16983,1
6792,IMPO14737,1
6793,IMPO18296,1
6794,IMPO10112,1
6795,IMPO11558,1
6796,IMPO17839,1
6797,IMPO18023,1
6798,IMP708042,1
6799,IMPO12842,1
6800,IMP967127,1
6801,IMP834152,1
6802,IMP200610,1
6803,IMP414446,1
6804,IMP323787,1
6805,IMP491274,1
6806,IMP415758,1
6807,IMP285607,1
6808,IMP543564,1
6809,IMP564630,1
6810,IMP431542,1
6811,IMP575542,1
6812,IMP906231,1
6813,IMP590667,1
6814,IMP483787,1
6815,IMP882444,1
6816,IMPO18861,1
6817,IMPO11240,1
6818,IMPO15416,1
6819,IMP226568,1
6820,IMP323436,1
6821,IMP673645,1
6822,IMP853975,1
6823,IMP716800,1
6824,IMP824759,1
6825,IMP905104,1
6826,IMP930331,1
6827,IMP742858,1
6828,IMPO16267,1
6829,IMP286498,1
6830,IMP273341,1
6831,IMPO14090,1
6832,IMPO10470,1
6833,IMPO16285,1
6834,IMPO18518,1
6835,IMPO19537,1
6836,IMP754403,1
6837,IMPO16824,1
6838,IMPO19543,1
6839,IMPO13697,1
6840,IMP251139,1
6841,IMP865629,1
6842,IMP957444,1
6843,IMP321461,1
6844,IMP588086,1
6845,IMPO19167,1
6846,IMPO19949,1
6847,IMPO18694,1
6848,IMP673879,1
6849,IMPO10222,1
6850,IMPO11068,1
6851,IMPO17712,1
6852,IMPO11701,1
6853,IMPO18830,1
6854,IMPO10221,1
6855,IMPO18078,1
6856,IMP606941,1
6857,IMP209072,1
6858,IMPO19844,1
6859,IMPO11118,1
6860,IMPO17734,1
6861,IMPO15796,1
6862,IMPO16833,1
6863,IMPO16916,1
6864,IMPO14351,1
6865,IMPO12477,1
6866,IMPO13205,1
6867,IMPO10275,1
6868,IMP846719,1
6869,IMPO19305,1
6870,IMPO10026,1
6871,IMP404512,1
6872,IMP907650,1
6873,IMP551203,1
6874,IMP566658,1
6875,IMP392333,1
6876,IMP162237,1
6877,IMP850724,1
6878,IMPO19241,1
6879,IMP215427,1
6880,IMPO13241,1
6881,IMP818040,1
6882,IMP709794,1
6883,IMP487551,1
6884,IMP716390,1
6885,IMP129397,1
6886,IMP402402,1
6887,IMP735739,1
6888,IMP328994,1
6889,IMP327986,1
6890,IMP710013,1
6891,IMP766139,1
6892,IMP175087,1
6893,IMP286837,1
6894,IMP633265,1
6895,IMP288676,1
6896,IMP905980,1
6897,IMPO18056,1
6898,IMPO13750,1
6899,IMPO16061,1
6900,IMP411223,1
6901,IMPO13111,1
6902,IMPO18006,1
6903,IMPO15544,1
6904,IMP401360,1
6905,IMP731588,1
6906,IMP611992,1
6907,IMP204751,1
6908,IMPO18029,1
6909,IMPO11520,1
6910,IMPO17002,1
6911,IMPO12668,1
6912,IMPO11195,1
6913,IMPO19227,1
6914,IMPO11324,1
6915,IMPO13234,1
6916,IMPO19746,1
6917,IMP348194,1
6918,IMPO19472,1
6919,IMPO10172,1
6920,IMPO13527,1
6921,IMP596129,1
6922,IMP242016,1
6923,IMP463655,1
6924,IMP567018,1
6925,IMP904968,1
6926,IMPO13728,1
6927,IMPO16476,1
6928,IMPO12048,1
6929,IMP753120,1
6930,IMPO16402,1
6931,IMPO10168,1
6932,IMPO16219,1
6933,IMPO19965,1
6934,IMPO12325,1
6935,IMP679098,1
6936,IMP911122,1
6937,IMP588486,1
6938,IMP469538,1
6939,IMPO19150,1
6940,IMPO13469,1
6941,IMPO17749,1
6942,IMPO13920,1
6943,IMPO12055,1
6944,IMPO17747,1
6945,IMPO11881,1
6946,IMPO16620,1
6947,IMPO10123,1
6948,IMPO19381,1
6949,IMP331377,1
6950,IMP429321,1
6951,IMP457670,1
6952,IMP401311,1
6953,IMP197943,1
6954,IMP757380,1
6955,IMP190373,1
6956,IMP280436,1
6957,IMP649072,1
6958,IMP481210,1
6959,IMP869994,1
6960,IMP181410,1
6961,IMP185242,1
6962,IMP652296,1
6963,IMP346276,1
6964,IMP581647,1
6965,IMP248010,1
6966,IMP624416,1
6967,IMP311740,1
6968,IMP627194,1
6969,IMP638491,1
6970,IMP586850,1
6971,IMP513213,1
6972,IMPO10211,1
6973,IMPO14404,1
6974,IMPO19402,1
6975,IMPO15316,1
6976,IMPO16331,1
6977,IMPO14013,1
6978,IMP528771,1
6979,IMP819316,1
6980,IMP322092,1
6981,IMPO13819,1
6982,IMP501358,1
6983,IMPO10975,1
6984,IMPO18688,1
6985,IMPO12033,1
6986,IMPO18476,1
6987,IMPO13622,1
6988,IMPO10285,1
6989,IMPO13229,1
6990,IMP103460,1
6991,IMPO16918,1
6992,IMPO10207,1
6993,IMPO16481,1
6994,IMPO19493,1
6995,IMPO16956,1
6996,IMP863942,1
6997,IMP621270,1
6998,IMPO13555,1
6999,IMP464186,1
7000,IMP688619,1
7001,IMP293863,1
7002,IMPO11373,1
7003,IMPO16259,1
7004,IMPO14616,1
7005,IMPO18079,1
7006,IMPO14680,1
7007,IMP338534,1
7008,IMP723353,1
7009,IMP594596,1
7010,IMPO14996,1
7011,IMP645291,1
7012,IMP502545,1
7013,IMP157571,1
7014,IMP693474,1
7015,IMPO14051,1
7016,IMPO14603,1
7017,IMPO16379,1
7018,IMPO19378,1
7019,IMPO18223,1
7020,IMP435753,1
7021,IMP199713,1
7022,IMP909430,1
7023,IMP761964,1
7024,IMP638362,1
7025,IMP942284,1
7026,IMP620525,1
7027,IMP578172,1
7028,IMP271199,1
7029,IMP669645,1
7030,IMPO14240,1
7031,IMP937967,1
7032,IMPO18066,1
7033,IMPO15651,1
7034,IMPO13808,1
7035,IMPO19996,1
7036,IMPO14679,1
7037,IMPO11037,1
7038,IMP670795,1
7039,IMP999315,1
7040,IMP327946,1
7041,IMP337931,1
7042,IMP159962,1
7043,IMP255246,1
7044,IMP277296,1
7045,IMP902664,1
7046,IMP547721,1
7047,IMP287828,1
7048,IMP588829,1
7049,IMP509342,1
7050,IMP582806,1
7051,IMP694539,1
7052,IMP795359,1
7053,IMP570540,1
7054,IMP786887,1
7055,IMP962605,1
7056,IMP881096,1
7057,IMPO16768,1
7058,IMP632122,1
7059,IMP712284,1
7060,IMPO18434,1
7061,IMP709943,1
7062,IMP583443,1
7063,IMP667959,1
7064,IMP641914,1
7065,IMP629783,1
7066,IMP263079,1
7067,IMP627772,1
7068,IMP272973,1
7069,IMP845681,1
7070,IMPO15505,1
7071,IMPO16166,1
7072,IMPO11784,1
7073,IMPO18712,1
7074,IMPO10597,1
7075,IMPO18552,1
7076,IMPO10024,1
7077,IMPO15888,1
7078,IMPO19641,1
7079,IMPO12292,1
7080,IMP345665,1
7081,IMP131928,1
7082,IMPO15615,1
7083,IMPO12730,1
7084,IMPO11912,1
7085,IMPO13820,1
7086,IMP918122,1
7087,IMP143346,1
7088,IMP105158,1
7089,IMP985893,1
7090,IMPO19392,1
7091,IMP465784,1
7092,IMP113888,1
7093,IMP654545,1
7094,IMP881748,1
7095,IMP709076,1
7096,IMP608976,1
7097,IMP775453,1
7098,IMPO11569,1
7099,IMPO16911,1
7100,IMPO16207,1
7101,IMP790507,1
7102,IMPO13286,1
7103,IMPO15484,1
7104,IMP810116,1
7105,IMP916526,1
7106,IMP757502,1
7107,IMP795677,1
7108,IMP445385,1
7109,IMP780953,1
7110,IMPO16200,1
7111,IMP619700,1
7112,IMP839600,1
7113,IMP111521,1
7114,IMP195823,1
7115,IMPO18263,1
7116,IMPO18159,1
7117,IMPO17704,1
7118,IMPO17025,1
7119,IMPO16177,1
7120,IMP505059,1
7121,IMP563861,1
7122,IMPO12069,1
7123,IMP880869,1
7124,IMP237945,1
7125,IMP755174,1
7126,IMP787266,1
7127,IMP847595,1
7128,IMP886405,1
7129,IMP939657,1
7130,IMP838543,1
7131,IMP448340,1
7132,IMP516057,1
7133,IMP624842,1
7134,IMP874676,1
7135,IMP610803,1
7136,IMPO19743,1
7137,IMPO11849,1
7138,IMPO17191,1
7139,IMPO19409,1
7140,IMPO19858,1
7141,IMPO16384,1
7142,IMPO17072,1
7143,IMP713889,1
7144,IMP969631,1
7145,IMP830016,1
7146,IMP222208,1
7147,IMP965891,1
7148,IMP417546,1
7149,IMPO12088,1
7150,IMPO17760,1
7151,IMPO19948,1
7152,IMPO17042,1
7153,IMPO12417,1
7154,IMPO14463,1
7155,IMPO18173,1
7156,IMPO15182,1
7157,IMPO12750,1
7158,IMPO15222,1
7159,IMPO17620,1
7160,IMPO13877,1
7161,IMPO15213,1
7162,IMPO19766,1
7163,IMP240389,1
7164,IMPO13899,1
7165,IMPO12227,1
7166,IMPO17142,1
7167,IMPO14306,1
7168,IMPO17357,1
7169,IMPO13219,1
7170,IMPO19153,1
7171,IMP137694,1
7172,IMPO14394,1
7173,IMPO15005,1
7174,IMPO10209,1
7175,IMPO17714,1
7176,IMPO19713,1
7177,IMPO10682,1
7178,IMP789945,1
7179,IMP865223,1
7180,IMP573882,1
7181,IMPO19994,1
7182,IMP499412,1
7183,IMPO14957,1
7184,IMPO12935,1
7185,IMPO16688,1
7186,IMPO15754,1
7187,IMP640500,1
7188,IMP190608,1
7189,IMP413441,1
7190,IMP398045,1
7191,IMP142186,1
7192,IMP474779,1
7193,IMP237133,1
7194,IMP658218,1
7195,IMP712921,1
7196,IMP154971,1
7197,IMP483090,1
7198,IMP429160,1
7199,IMP845865,1
7200,IMP257313,1
7201,IMP696448,1
7202,IMP682083,1
7203,IMPO10514,1
7204,IMPO11192,1
7205,IMPO16539,1
7206,IMPO11560,1
7207,IMPO10421,1
7208,IMP753396,1
7209,IMP136007,1
7210,IMP720688,1
7211,IMP779511,1
7212,IMP666582,1
7213,IMP940292,1
7214,IMP983885,1
7215,IMP397304,1
7216,IMP287813,1
7217,IMP164613,1
7218,IMP705831,1
7219,IMP401834,1
7220,IMPO10568,1
7221,IMP810388,1
7222,IMP651504,1
7223,IMP439028,1
7224,IMP759044,1
7225,IMP815918,1
7226,IMP621474,1
7227,IMP434783,1
7228,IMP556713,1
7229,IMP803379,1
7230,IMP270614,1
7231,IMP280195,1
7232,IMP325068,1
7233,IMP425486,1
7234,IMP643331,1
7235,IMP483583,1
7236,IMP701262,1
7237,IMP143606,1
7238,IMP209910,1
7239,IMP290506,1
7240,IMP671177,1
7241,IMP727556,1
7242,IMP595890,1
7243,IMPO17071,1
7244,IMP732408,1
7245,IMP919693,1
7246,IMP453426,1
7247,IMP795087,1
7248,IMPO19412,1
7249,IMPO10613,1
7250,IMPO18219,1
7251,IMPO17214,1
7252,IMP231374,1
7253,IMPO14613,1
7254,IMP222219,1
7255,IMP482505,1
7256,IMP119299,1
7257,IMP559070,1
7258,IMP879900,1
7259,IMP390623,1
7260,IMP166141,1
7261,IMP375703,1
7262,IMP414267,1
7263,IMPO15478,1
7264,IMP276221,1
7265,IMP645302,1
7266,IMP521905,1
7267,IMP850958,1
7268,IMPO18637,1
7269,IMPO17401,1
7270,IMPO18673,1
7271,IMPO18258,1
7272,IMP239073,1
7273,IMPO15809,1
7274,IMPO10107,1
7275,IMPO12274,1
7276,IMP267318,1
7277,IMP627437,1
7278,IMP599103,1
7279,IMP989668,1
7280,IMP967295,1
7281,IMP868269,1
7282,IMP825153,1
7283,IMPO14188,1
7284,IMPO12910,1
7285,IMP314754,1
7286,IMP117895,1
7287,IMP413946,1
7288,IMP881349,1
7289,IMP890259,1
7290,IMP886179,1
7291,IMP719151,1
7292,IMP367641,1
7293,IMP479525,1
7294,IMP915903,1
7295,IMP930110,1
7296,IMP107102,1
7297,IMP174406,1
7298,IMPO17100,1
7299,IMPO13140,1
7300,IMPO11903,1
7301,IMPO15979,1
7302,IMPO18122,1
7303,IMPO19780,1
7304,IMP148184,1
7305,IMPO19334,1
7306,IMPO16194,1
7307,IMPO17520,1
7308,IMPO14122,1
7309,IMP818855,1
7310,IMP882563,1
7311,IMP878573,1
7312,IMP616228,1
7313,IMPO14079,1
7314,IMP504880,1
7315,IMP931042,1
7316,IMP115734,1
7317,IMP213690,1
7318,IMPO13790,1
7319,IMPO15446,1
7320,IMPO16785,1
7321,IMPO17610,1
7322,IMPO13341,1
7323,IMPO14338,1
7324,IMPO16254,1
7325,IMP326082,1
7326,IMPO16787,1
7327,IMPO17566,1
7328,IMPO13828,1
7329,IMPO19393,1
7330,IMPO14646,1
7331,IMPO15380,1
7332,IMPO19178,1
7333,IMP924391,1
7334,IMPO15865,1
7335,IMPO16893,1
7336,IMP567117,1
7337,IMP869983,1
7338,IMP582382,1
7339,IMP661298,1
7340,IMP769923,1
7341,IMP543003,1
7342,IMP394122,1
7343,IMPO10103,1
7344,IMP601883,1
7345,IMPO17583,1
7346,IMPO16685,1
7347,IMPO19105,1
7348,IMPO11995,1
7349,IMP970412,1
7350,IMP944281,1
7351,IMP730169,1
7352,IMP390050,1
7353,IMP218966,1
7354,IMP656577,1
7355,IMP181986,1
7356,IMP764610,1
7357,IMP974628,1
7358,IMP409605,1
7359,IMP202986,1
7360,IMP857357,1
7361,IMPO10254,1
7362,IMPO13344,1
7363,IMP460611,1
7364,IMPO19273,1
7365,IMP538553,1
7366,IMP968179,1
7367,IMP765776,1
7368,IMP806095,1
7369,IMPO10355,1
7370,IMPO10059,1
7371,IMPO17007,1
7372,IMPO10002,1
7373,IMPO17502,1
7374,IMPO10713,1
7375,IMPO15755,1
7376,IMPO17220,1
7377,IMPO19114,1
7378,IMPO18845,1
