OFFICE&&ORIGIN.CODE,OFFICE&&ORIGIN.CODE_illicit_sum,OFFICE&&ORIGIN.CODE_illicit_rate
OFFICE180&&CNTRY874,1,0.3333333333333333
OFFICE180&&CNTRY881,1,0.1111111111111111
OFFICE180&&CNTRY884,0,0.0
OFFICE180&&CNTRY915,1,0.3333333333333333
OFFICE180&&CNTRY917,1,0.3333333333333333
OFFICE180&&CNTRY920,1,0.25
OFFICE180&&CNTRY930,2,0.5
OFFICE180&&CNTRY959,1,0.5
OFFICE180&&CNTRY962,2,0.5
OFFICE180&&CNTRY975,0,0.0
OFFICE180&&CNTRY976,2,0.08695652173913043
OFFICE180&&CNTRY980,1,0.5
OFFICE180&&CNTRY994,3,0.07894736842105263
OFFICE180&&CNTRY995,1,0.5
OFFICE185&&CNTRY113,1,1.0
OFFICE185&&CNTRY123,9,0.05
OFFICE185&&CNTRY125,1,0.2
OFFICE185&&CNTRY138,0,0.0
OFFICE185&&CNTRY139,2,0.18181818181818182
OFFICE185&&CNTRY140,0,0.0
OFFICE185&&CNTRY153,2,0.25
OFFICE185&&CNTRY166,1,0.25
OFFICE185&&CNTRY171,3,0.375
OFFICE185&&CNTRY184,1,0.14285714285714285
OFFICE185&&CNTRY209,0,0.0
OFFICE185&&CNTRY215,2,0.14285714285714285
OFFICE185&&CNTRY216,1,0.3333333333333333
OFFICE185&&CNTRY234,1,0.3333333333333333
OFFICE185&&CNTRY236,2,0.2222222222222222
OFFICE185&&CNTRY252,2,0.3333333333333333
OFFICE185&&CNTRY263,1,0.14285714285714285
OFFICE185&&CNTRY264,5,0.7142857142857143
OFFICE185&&CNTRY276,1,0.5
OFFICE185&&CNTRY277,2,0.18181818181818182
OFFICE185&&CNTRY284,3,0.6
OFFICE185&&CNTRY316,2,0.25
OFFICE185&&CNTRY317,2,0.25
OFFICE185&&CNTRY321,0,0.0
OFFICE185&&CNTRY322,0,0.0
OFFICE185&&CNTRY323,3,0.3333333333333333
OFFICE185&&CNTRY334,1,0.3333333333333333
OFFICE185&&CNTRY335,3,0.3333333333333333
OFFICE185&&CNTRY351,3,0.375
OFFICE185&&CNTRY364,1,0.14285714285714285
OFFICE185&&CNTRY376,6,0.022388059701492536
OFFICE185&&CNTRY379,1,0.16666666666666666
OFFICE185&&CNTRY389,1,0.14285714285714285
OFFICE185&&CNTRY390,4,0.5
OFFICE185&&CNTRY393,2,0.5
OFFICE185&&CNTRY407,1,0.25
OFFICE185&&CNTRY409,3,0.42857142857142855
OFFICE185&&CNTRY415,0,0.0
OFFICE185&&CNTRY429,2,0.3333333333333333
OFFICE185&&CNTRY438,0,0.0
OFFICE185&&CNTRY445,1,0.25
OFFICE185&&CNTRY454,2,0.0425531914893617
OFFICE185&&CNTRY456,0,0.0
OFFICE185&&CNTRY480,1,0.3333333333333333
OFFICE185&&CNTRY485,1,0.058823529411764705
OFFICE185&&CNTRY527,2,0.25
OFFICE185&&CNTRY528,1,0.25
OFFICE185&&CNTRY554,2,0.4
OFFICE185&&CNTRY555,0,0.0
OFFICE185&&CNTRY558,0,0.0
OFFICE185&&CNTRY562,5,0.20833333333333334
OFFICE185&&CNTRY576,0,0.0
OFFICE185&&CNTRY615,2,0.05555555555555555
OFFICE185&&CNTRY618,0,0.0
OFFICE185&&CNTRY627,1,0.3333333333333333
OFFICE185&&CNTRY644,2,0.5
OFFICE185&&CNTRY652,7,0.04827586206896552
OFFICE185&&CNTRY653,1,0.14285714285714285
OFFICE185&&CNTRY654,2,0.2857142857142857
OFFICE185&&CNTRY656,0,0.0
OFFICE185&&CNTRY674,1,0.16666666666666666
OFFICE185&&CNTRY680,11,0.06790123456790123
OFFICE185&&CNTRY687,2,0.25
OFFICE185&&CNTRY689,1,0.2
OFFICE185&&CNTRY701,1,0.14285714285714285
OFFICE185&&CNTRY709,2,0.2857142857142857
OFFICE185&&CNTRY713,0,0.0
OFFICE185&&CNTRY716,3,0.42857142857142855
OFFICE185&&CNTRY747,1,0.25
OFFICE185&&CNTRY748,4,0.5
OFFICE185&&CNTRY756,1,0.25
OFFICE185&&CNTRY759,0,0.0
OFFICE185&&CNTRY764,3,0.6
OFFICE185&&CNTRY765,1,0.25
OFFICE185&&CNTRY770,1,0.125
OFFICE185&&CNTRY771,3,0.3333333333333333
OFFICE185&&CNTRY785,2,0.2857142857142857
OFFICE185&&CNTRY795,1,0.25
OFFICE185&&CNTRY819,0,0.0
OFFICE185&&CNTRY825,7,0.020895522388059702
OFFICE185&&CNTRY830,2,0.4
OFFICE185&&CNTRY837,0,0.0
OFFICE185&&CNTRY843,2,0.6666666666666666
OFFICE185&&CNTRY846,5,0.03875968992248062
OFFICE185&&CNTRY859,0,0.0
OFFICE185&&CNTRY863,3,0.3
OFFICE185&&CNTRY866,0,0.0
OFFICE185&&CNTRY874,1,0.1111111111111111
OFFICE185&&CNTRY881,1,0.023809523809523808
OFFICE185&&CNTRY884,1,0.1
OFFICE185&&CNTRY915,1,0.25
OFFICE185&&CNTRY917,3,0.25
OFFICE185&&CNTRY920,1,0.08333333333333333
OFFICE185&&CNTRY930,1,0.2
OFFICE185&&CNTRY959,0,0.0
OFFICE185&&CNTRY962,1,0.25
OFFICE185&&CNTRY975,0,0.0
OFFICE185&&CNTRY976,13,0.053061224489795916
OFFICE185&&CNTRY980,0,0.0
OFFICE185&&CNTRY994,16,0.021828103683492497
OFFICE185&&CNTRY995,1,0.25
OFFICE186&&CNTRY113,1,0.3333333333333333
OFFICE186&&CNTRY123,4,0.023952095808383235
OFFICE186&&CNTRY125,3,0.6
OFFICE186&&CNTRY138,1,0.25
OFFICE186&&CNTRY139,1,0.08333333333333333
OFFICE186&&CNTRY140,2,0.3333333333333333
OFFICE186&&CNTRY153,2,0.25
OFFICE186&&CNTRY166,2,0.6666666666666666
OFFICE186&&CNTRY171,2,0.4
OFFICE186&&CNTRY184,0,0.0
OFFICE186&&CNTRY209,2,0.4
OFFICE186&&CNTRY215,0,0.0
OFFICE186&&CNTRY216,1,0.14285714285714285
OFFICE186&&CNTRY234,1,0.25
OFFICE186&&CNTRY236,1,0.3333333333333333
OFFICE186&&CNTRY252,3,0.75
OFFICE186&&CNTRY263,1,0.2
OFFICE186&&CNTRY264,1,0.14285714285714285
OFFICE186&&CNTRY276,1,0.25
OFFICE186&&CNTRY277,1,0.25
OFFICE186&&CNTRY284,1,0.047619047619047616
OFFICE186&&CNTRY316,0,0.0
OFFICE186&&CNTRY317,0,0.0
OFFICE186&&CNTRY321,0,0.0
OFFICE186&&CNTRY322,2,0.2857142857142857
OFFICE186&&CNTRY323,1,0.25
OFFICE186&&CNTRY334,3,0.6
OFFICE186&&CNTRY335,1,0.125
OFFICE186&&CNTRY351,2,0.2
OFFICE186&&CNTRY364,2,0.18181818181818182
OFFICE186&&CNTRY376,7,0.020588235294117647
OFFICE186&&CNTRY389,1,0.25
OFFICE186&&CNTRY390,2,0.5
OFFICE186&&CNTRY393,1,0.2
OFFICE186&&CNTRY407,3,0.42857142857142855
OFFICE186&&CNTRY409,1,0.5
OFFICE186&&CNTRY415,1,0.058823529411764705
OFFICE186&&CNTRY429,1,0.16666666666666666
OFFICE186&&CNTRY438,0,0.0
OFFICE186&&CNTRY445,0,0.0
OFFICE186&&CNTRY454,5,0.014749262536873156
OFFICE186&&CNTRY456,1,0.14285714285714285
OFFICE186&&CNTRY480,3,0.5
OFFICE186&&CNTRY485,0,0.0
OFFICE186&&CNTRY527,0,0.0
OFFICE186&&CNTRY528,0,0.0
OFFICE186&&CNTRY554,2,0.4
OFFICE186&&CNTRY555,0,0.0
OFFICE186&&CNTRY558,0,0.0
OFFICE186&&CNTRY562,1,0.05555555555555555
OFFICE186&&CNTRY576,1,0.2
OFFICE186&&CNTRY615,2,0.07692307692307693
OFFICE186&&CNTRY618,0,0.0
OFFICE186&&CNTRY625,1,0.3333333333333333
OFFICE186&&CNTRY627,0,0.0
OFFICE186&&CNTRY644,0,0.0
OFFICE186&&CNTRY652,6,0.046153846153846156
OFFICE186&&CNTRY653,2,0.4
OFFICE186&&CNTRY654,0,0.0
OFFICE186&&CNTRY656,1,0.14285714285714285
OFFICE186&&CNTRY674,1,0.25
OFFICE186&&CNTRY680,8,0.05555555555555555
OFFICE186&&CNTRY687,1,0.25
OFFICE186&&CNTRY689,0,0.0
OFFICE186&&CNTRY701,1,0.2
OFFICE186&&CNTRY709,2,0.2857142857142857
OFFICE186&&CNTRY713,3,0.42857142857142855
OFFICE186&&CNTRY716,0,0.0
OFFICE186&&CNTRY747,0,0.0
OFFICE186&&CNTRY748,1,0.3333333333333333
OFFICE186&&CNTRY756,0,0.0
OFFICE186&&CNTRY759,1,0.07692307692307693
OFFICE186&&CNTRY764,1,0.25
OFFICE186&&CNTRY765,0,0.0
OFFICE186&&CNTRY770,2,0.3333333333333333
OFFICE186&&CNTRY771,1,0.2
OFFICE186&&CNTRY785,3,0.5
OFFICE186&&CNTRY795,1,0.2
OFFICE186&&CNTRY819,0,0.0
OFFICE186&&CNTRY825,6,0.019672131147540985
OFFICE186&&CNTRY830,0,0.0
OFFICE186&&CNTRY837,1,0.16666666666666666
OFFICE186&&CNTRY843,2,0.3333333333333333
OFFICE186&&CNTRY846,7,0.06862745098039216
OFFICE186&&CNTRY859,0,0.0
OFFICE186&&CNTRY863,1,0.25
OFFICE186&&CNTRY866,0,0.0
OFFICE186&&CNTRY874,2,0.4
OFFICE186&&CNTRY881,8,0.20512820512820512
OFFICE186&&CNTRY884,2,0.14285714285714285
OFFICE186&&CNTRY915,1,0.3333333333333333
OFFICE186&&CNTRY917,0,0.0
OFFICE186&&CNTRY920,2,0.08695652173913043
OFFICE186&&CNTRY930,1,0.16666666666666666
OFFICE186&&CNTRY959,1,0.16666666666666666
OFFICE186&&CNTRY962,0,0.0
OFFICE186&&CNTRY975,1,0.25
OFFICE186&&CNTRY976,5,0.024875621890547265
OFFICE186&&CNTRY980,2,0.25
OFFICE186&&CNTRY994,13,0.02264808362369338
OFFICE186&&CNTRY995,0,0.0
OFFICE187&&CNTRY113,0,0.0
OFFICE187&&CNTRY123,9,0.014040561622464899
OFFICE187&&CNTRY125,0,0.0
OFFICE187&&CNTRY138,0,0.0
OFFICE187&&CNTRY139,0,0.0
OFFICE187&&CNTRY140,2,0.18181818181818182
OFFICE187&&CNTRY153,1,0.16666666666666666
OFFICE187&&CNTRY166,0,0.0
OFFICE187&&CNTRY171,1,0.1
OFFICE187&&CNTRY184,1,0.07692307692307693
OFFICE187&&CNTRY209,1,0.5
OFFICE187&&CNTRY215,0,0.0
OFFICE187&&CNTRY216,2,0.6666666666666666
OFFICE187&&CNTRY234,0,0.0
OFFICE187&&CNTRY236,3,0.375
OFFICE187&&CNTRY252,1,0.3333333333333333
OFFICE187&&CNTRY263,0,0.0
OFFICE187&&CNTRY264,1,0.125
OFFICE187&&CNTRY276,1,0.25
OFFICE187&&CNTRY277,0,0.0
OFFICE187&&CNTRY284,1,0.09090909090909091
OFFICE187&&CNTRY316,2,0.18181818181818182
OFFICE187&&CNTRY317,1,0.1
OFFICE187&&CNTRY321,0,0.0
OFFICE187&&CNTRY322,2,0.5
OFFICE187&&CNTRY323,1,0.16666666666666666
OFFICE187&&CNTRY334,4,0.4444444444444444
OFFICE187&&CNTRY335,2,0.2857142857142857
OFFICE187&&CNTRY351,2,0.2857142857142857
OFFICE187&&CNTRY364,1,0.058823529411764705
OFFICE187&&CNTRY376,6,0.00487408610885459
OFFICE187&&CNTRY379,2,0.3333333333333333
OFFICE187&&CNTRY389,1,0.16666666666666666
OFFICE187&&CNTRY390,2,0.3333333333333333
OFFICE187&&CNTRY393,1,0.125
OFFICE187&&CNTRY407,1,0.14285714285714285
OFFICE187&&CNTRY409,1,0.2
OFFICE187&&CNTRY415,4,0.2
OFFICE187&&CNTRY429,0,0.0
OFFICE187&&CNTRY438,1,0.125
OFFICE187&&CNTRY445,1,0.2
OFFICE187&&CNTRY454,8,0.06451612903225806
OFFICE187&&CNTRY456,1,0.16666666666666666
OFFICE187&&CNTRY480,1,0.125
OFFICE187&&CNTRY485,2,0.03389830508474576
OFFICE187&&CNTRY527,2,0.18181818181818182
OFFICE187&&CNTRY528,1,0.2
OFFICE187&&CNTRY554,1,0.07692307692307693
OFFICE187&&CNTRY555,0,0.0
OFFICE187&&CNTRY558,3,0.42857142857142855
OFFICE187&&CNTRY562,4,0.09523809523809523
OFFICE187&&CNTRY576,1,0.05555555555555555
OFFICE187&&CNTRY615,4,0.06060606060606061
OFFICE187&&CNTRY618,2,0.3333333333333333
OFFICE187&&CNTRY625,1,0.25
OFFICE187&&CNTRY627,3,0.42857142857142855
OFFICE187&&CNTRY644,2,0.16666666666666666
OFFICE187&&CNTRY652,13,0.050387596899224806
OFFICE187&&CNTRY653,0,0.0
OFFICE187&&CNTRY654,1,0.125
OFFICE187&&CNTRY656,0,0.0
OFFICE187&&CNTRY674,1,0.16666666666666666
OFFICE187&&CNTRY680,9,0.022004889975550123
OFFICE187&&CNTRY687,2,1.0
OFFICE187&&CNTRY689,1,0.14285714285714285
OFFICE187&&CNTRY701,0,0.0
OFFICE187&&CNTRY709,1,0.1111111111111111
OFFICE187&&CNTRY713,0,0.0
OFFICE187&&CNTRY716,1,0.16666666666666666
OFFICE187&&CNTRY747,3,0.25
OFFICE187&&CNTRY748,1,0.14285714285714285
OFFICE187&&CNTRY756,0,0.0
OFFICE187&&CNTRY759,1,0.027777777777777776
OFFICE187&&CNTRY764,0,0.0
OFFICE187&&CNTRY765,0,0.0
OFFICE187&&CNTRY770,1,0.16666666666666666
OFFICE187&&CNTRY771,3,0.75
OFFICE187&&CNTRY785,1,0.25
OFFICE187&&CNTRY795,2,0.25
OFFICE187&&CNTRY819,1,0.16666666666666666
OFFICE187&&CNTRY825,13,0.011393514460999123
OFFICE187&&CNTRY830,0,0.0
OFFICE187&&CNTRY837,2,0.4
OFFICE187&&CNTRY843,0,0.0
OFFICE187&&CNTRY846,10,0.04484304932735426
OFFICE187&&CNTRY859,2,0.2857142857142857
OFFICE187&&CNTRY863,1,0.1111111111111111
OFFICE187&&CNTRY866,0,0.0
OFFICE187&&CNTRY874,2,0.15384615384615385
OFFICE187&&CNTRY881,10,0.08333333333333333
OFFICE187&&CNTRY884,3,0.2
OFFICE187&&CNTRY915,1,0.1
OFFICE187&&CNTRY917,3,0.3
OFFICE187&&CNTRY920,1,0.021739130434782608
OFFICE187&&CNTRY930,2,0.14285714285714285
OFFICE187&&CNTRY959,4,0.36363636363636365
OFFICE187&&CNTRY962,1,0.2
OFFICE187&&CNTRY975,0,0.0
OFFICE187&&CNTRY976,8,0.00984009840098401
OFFICE187&&CNTRY980,0,0.0
OFFICE187&&CNTRY994,19,0.005740181268882176
OFFICE187&&CNTRY995,0,0.0
OFFICE196&&CNTRY113,0,0.0
OFFICE196&&CNTRY123,0,0.0
OFFICE196&&CNTRY139,0,0.0
OFFICE196&&CNTRY140,0,0.0
OFFICE196&&CNTRY153,1,0.5
OFFICE196&&CNTRY171,1,1.0
OFFICE196&&CNTRY209,2,0.5
OFFICE196&&CNTRY216,0,0.0
OFFICE196&&CNTRY234,1,1.0
OFFICE196&&CNTRY236,0,0.0
OFFICE196&&CNTRY252,0,0.0
OFFICE196&&CNTRY263,0,0.0
OFFICE196&&CNTRY264,1,1.0
OFFICE196&&CNTRY277,0,0.0
OFFICE196&&CNTRY316,1,0.3333333333333333
OFFICE196&&CNTRY317,1,1.0
OFFICE196&&CNTRY321,1,0.3333333333333333
OFFICE196&&CNTRY322,1,0.3333333333333333
OFFICE196&&CNTRY323,0,0.0
OFFICE196&&CNTRY351,0,0.0
OFFICE196&&CNTRY364,1,1.0
OFFICE196&&CNTRY376,1,0.09090909090909091
OFFICE196&&CNTRY390,1,0.5
OFFICE196&&CNTRY393,1,0.5
OFFICE196&&CNTRY407,0,0.0
OFFICE196&&CNTRY409,1,1.0
OFFICE196&&CNTRY415,1,0.5
OFFICE196&&CNTRY429,0,0.0
OFFICE196&&CNTRY438,1,1.0
OFFICE196&&CNTRY445,2,1.0
OFFICE196&&CNTRY454,1,0.16666666666666666
OFFICE196&&CNTRY456,1,0.3333333333333333
OFFICE196&&CNTRY485,1,0.3333333333333333
OFFICE196&&CNTRY528,0,0.0
OFFICE196&&CNTRY554,0,0.0
OFFICE196&&CNTRY555,0,0.0
OFFICE196&&CNTRY558,5,0.8333333333333334
OFFICE196&&CNTRY562,4,0.6666666666666666
OFFICE196&&CNTRY576,2,0.5
OFFICE196&&CNTRY615,2,0.4
OFFICE196&&CNTRY618,0,0.0
OFFICE196&&CNTRY625,2,1.0
OFFICE196&&CNTRY627,1,0.25
OFFICE196&&CNTRY644,1,0.2
OFFICE196&&CNTRY652,1,0.16666666666666666
OFFICE196&&CNTRY653,2,0.6666666666666666
OFFICE196&&CNTRY654,1,1.0
OFFICE196&&CNTRY656,1,1.0
OFFICE196&&CNTRY674,2,1.0
OFFICE196&&CNTRY680,1,0.3333333333333333
OFFICE196&&CNTRY687,0,0.0
OFFICE196&&CNTRY689,0,0.0
OFFICE196&&CNTRY701,0,0.0
OFFICE196&&CNTRY713,0,0.0
OFFICE196&&CNTRY716,0,0.0
OFFICE196&&CNTRY747,1,1.0
OFFICE196&&CNTRY748,0,0.0
OFFICE196&&CNTRY756,0,0.0
OFFICE196&&CNTRY759,0,0.0
OFFICE196&&CNTRY764,0,0.0
OFFICE196&&CNTRY770,0,0.0
OFFICE196&&CNTRY771,0,0.0
OFFICE196&&CNTRY795,2,0.6666666666666666
OFFICE196&&CNTRY825,4,0.3076923076923077
OFFICE196&&CNTRY830,0,0.0
OFFICE196&&CNTRY837,0,0.0
OFFICE196&&CNTRY843,1,0.3333333333333333
OFFICE196&&CNTRY846,2,0.3333333333333333
OFFICE196&&CNTRY863,1,0.5
OFFICE196&&CNTRY866,1,0.5
OFFICE196&&CNTRY881,1,0.25
OFFICE196&&CNTRY884,0,0.0
OFFICE196&&CNTRY915,0,0.0
OFFICE196&&CNTRY917,0,0.0
OFFICE196&&CNTRY920,0,0.0
OFFICE196&&CNTRY930,0,0.0
OFFICE196&&CNTRY959,0,0.0
OFFICE196&&CNTRY976,4,0.5
OFFICE196&&CNTRY980,2,1.0
OFFICE196&&CNTRY994,2,0.14285714285714285
OFFICE197&&CNTRY113,1,0.14285714285714285
OFFICE197&&CNTRY123,4,0.05194805194805195
OFFICE197&&CNTRY125,3,0.75
OFFICE197&&CNTRY138,2,1.0
OFFICE197&&CNTRY139,2,0.4
OFFICE197&&CNTRY140,0,0.0
OFFICE197&&CNTRY153,5,0.5555555555555556
OFFICE197&&CNTRY166,2,0.6666666666666666
OFFICE197&&CNTRY171,2,0.5
OFFICE197&&CNTRY184,0,0.0
OFFICE197&&CNTRY209,1,0.3333333333333333
OFFICE197&&CNTRY215,1,0.14285714285714285
OFFICE197&&CNTRY216,0,0.0
OFFICE197&&CNTRY234,1,0.3333333333333333
OFFICE197&&CNTRY236,1,0.3333333333333333
OFFICE197&&CNTRY252,2,0.4
OFFICE197&&CNTRY263,0,0.0
OFFICE197&&CNTRY264,0,0.0
OFFICE197&&CNTRY276,0,0.0
OFFICE197&&CNTRY277,2,0.2857142857142857
OFFICE197&&CNTRY284,2,0.6666666666666666
OFFICE197&&CNTRY316,0,0.0
OFFICE197&&CNTRY317,0,0.0
OFFICE197&&CNTRY321,1,0.1111111111111111
OFFICE197&&CNTRY322,1,0.2
OFFICE197&&CNTRY323,2,0.3333333333333333
OFFICE197&&CNTRY334,2,0.5
OFFICE197&&CNTRY335,0,0.0
OFFICE197&&CNTRY351,1,0.3333333333333333
OFFICE197&&CNTRY364,1,0.2
OFFICE197&&CNTRY376,2,0.014925373134328358
OFFICE197&&CNTRY379,1,0.16666666666666666
OFFICE197&&CNTRY389,0,0.0
OFFICE197&&CNTRY390,0,0.0
OFFICE197&&CNTRY393,0,0.0
OFFICE197&&CNTRY407,0,0.0
OFFICE197&&CNTRY409,0,0.0
OFFICE197&&CNTRY415,1,0.2
OFFICE197&&CNTRY429,1,0.5
OFFICE197&&CNTRY438,1,1.0
OFFICE197&&CNTRY445,3,0.6
OFFICE197&&CNTRY454,6,0.16666666666666666
OFFICE197&&CNTRY456,1,0.25
OFFICE197&&CNTRY480,1,0.5
OFFICE197&&CNTRY485,3,0.1111111111111111
OFFICE197&&CNTRY527,2,0.4
OFFICE197&&CNTRY528,1,0.2
OFFICE197&&CNTRY554,1,0.25
OFFICE197&&CNTRY555,0,0.0
OFFICE197&&CNTRY558,0,0.0
OFFICE197&&CNTRY562,0,0.0
OFFICE197&&CNTRY576,0,0.0
OFFICE197&&CNTRY615,2,0.07407407407407407
OFFICE197&&CNTRY618,6,0.6666666666666666
OFFICE197&&CNTRY625,4,0.5714285714285714
OFFICE197&&CNTRY627,0,0.0
OFFICE197&&CNTRY644,1,0.3333333333333333
OFFICE197&&CNTRY652,7,0.08974358974358974
OFFICE197&&CNTRY653,3,0.42857142857142855
OFFICE197&&CNTRY654,1,0.5
OFFICE197&&CNTRY656,2,0.4
OFFICE197&&CNTRY674,1,0.3333333333333333
OFFICE197&&CNTRY680,5,0.053763440860215055
OFFICE197&&CNTRY687,0,0.0
OFFICE197&&CNTRY689,3,0.6
OFFICE197&&CNTRY701,0,0.0
OFFICE197&&CNTRY709,0,0.0
OFFICE197&&CNTRY713,0,0.0
OFFICE197&&CNTRY716,3,0.42857142857142855
OFFICE197&&CNTRY747,1,0.25
OFFICE197&&CNTRY748,4,0.6666666666666666
OFFICE197&&CNTRY756,1,0.3333333333333333
OFFICE197&&CNTRY759,2,0.15384615384615385
OFFICE197&&CNTRY764,1,0.3333333333333333
OFFICE197&&CNTRY765,0,0.0
OFFICE197&&CNTRY771,0,0.0
OFFICE197&&CNTRY785,0,0.0
OFFICE197&&CNTRY795,1,0.16666666666666666
OFFICE197&&CNTRY819,1,0.5
OFFICE197&&CNTRY825,8,0.06060606060606061
OFFICE197&&CNTRY830,0,0.0
OFFICE197&&CNTRY837,0,0.0
OFFICE197&&CNTRY843,3,0.375
OFFICE197&&CNTRY846,4,0.07407407407407407
OFFICE197&&CNTRY859,0,0.0
OFFICE197&&CNTRY863,1,0.25
OFFICE197&&CNTRY866,0,0.0
OFFICE197&&CNTRY874,2,0.2222222222222222
OFFICE197&&CNTRY881,4,0.2
OFFICE197&&CNTRY884,2,0.2222222222222222
OFFICE197&&CNTRY915,2,0.6666666666666666
OFFICE197&&CNTRY917,0,0.0
OFFICE197&&CNTRY920,1,0.08333333333333333
OFFICE197&&CNTRY930,3,0.42857142857142855
OFFICE197&&CNTRY959,2,0.2857142857142857
OFFICE197&&CNTRY962,2,0.3333333333333333
OFFICE197&&CNTRY975,1,0.25
OFFICE197&&CNTRY976,8,0.08602150537634409
OFFICE197&&CNTRY980,0,0.0
OFFICE197&&CNTRY994,8,0.03375527426160337
OFFICE197&&CNTRY995,1,0.14285714285714285
OFFICE204&&CNTRY113,0,0.0
OFFICE204&&CNTRY123,5,0.017543859649122806
OFFICE204&&CNTRY125,0,0.0
OFFICE204&&CNTRY138,0,0.0
OFFICE204&&CNTRY139,2,0.2222222222222222
OFFICE204&&CNTRY140,1,0.14285714285714285
OFFICE204&&CNTRY153,0,0.0
OFFICE204&&CNTRY166,2,0.4
OFFICE204&&CNTRY171,2,0.2857142857142857
OFFICE204&&CNTRY184,1,0.09090909090909091
OFFICE204&&CNTRY209,1,0.1
OFFICE204&&CNTRY215,1,0.125
OFFICE204&&CNTRY216,1,0.14285714285714285
OFFICE204&&CNTRY234,1,0.14285714285714285
OFFICE204&&CNTRY236,1,0.2
OFFICE204&&CNTRY252,2,0.2222222222222222
OFFICE204&&CNTRY263,2,0.6666666666666666
OFFICE204&&CNTRY264,2,0.25
OFFICE204&&CNTRY276,0,0.0
OFFICE204&&CNTRY277,3,0.3333333333333333
OFFICE204&&CNTRY284,2,0.25
OFFICE204&&CNTRY316,1,0.25
OFFICE204&&CNTRY317,2,0.16666666666666666
OFFICE204&&CNTRY321,3,0.1875
OFFICE204&&CNTRY322,1,0.14285714285714285
OFFICE204&&CNTRY323,2,0.25
OFFICE204&&CNTRY334,0,0.0
OFFICE204&&CNTRY335,5,0.625
OFFICE204&&CNTRY351,2,0.2857142857142857
OFFICE204&&CNTRY364,2,0.3333333333333333
OFFICE204&&CNTRY376,13,0.020186335403726708
OFFICE204&&CNTRY379,1,0.3333333333333333
OFFICE204&&CNTRY389,2,0.5
OFFICE204&&CNTRY390,0,0.0
OFFICE204&&CNTRY393,0,0.0
OFFICE204&&CNTRY407,1,0.25
OFFICE204&&CNTRY409,1,0.16666666666666666
OFFICE204&&CNTRY415,2,0.18181818181818182
OFFICE204&&CNTRY429,2,0.3333333333333333
OFFICE204&&CNTRY438,1,0.5
OFFICE204&&CNTRY445,2,0.25
OFFICE204&&CNTRY454,8,0.07766990291262135
OFFICE204&&CNTRY456,5,0.45454545454545453
OFFICE204&&CNTRY480,2,0.2222222222222222
OFFICE204&&CNTRY485,5,0.1388888888888889
OFFICE204&&CNTRY527,1,0.125
OFFICE204&&CNTRY528,0,0.0
OFFICE204&&CNTRY554,2,0.3333333333333333
OFFICE204&&CNTRY555,1,0.125
OFFICE204&&CNTRY558,0,0.0
OFFICE204&&CNTRY562,0,0.0
OFFICE204&&CNTRY576,4,0.3076923076923077
OFFICE204&&CNTRY615,4,0.07017543859649122
OFFICE204&&CNTRY618,0,0.0
OFFICE204&&CNTRY625,0,0.0
OFFICE204&&CNTRY627,0,0.0
OFFICE204&&CNTRY644,0,0.0
OFFICE204&&CNTRY652,7,0.03804347826086957
OFFICE204&&CNTRY653,1,0.16666666666666666
OFFICE204&&CNTRY654,0,0.0
OFFICE204&&CNTRY656,2,0.2222222222222222
OFFICE204&&CNTRY674,1,0.16666666666666666
OFFICE204&&CNTRY680,8,0.03347280334728033
OFFICE204&&CNTRY687,2,0.2
OFFICE204&&CNTRY689,3,0.75
OFFICE204&&CNTRY701,2,0.5
OFFICE204&&CNTRY709,3,0.5
OFFICE204&&CNTRY713,1,0.1111111111111111
OFFICE204&&CNTRY716,3,0.5
OFFICE204&&CNTRY747,1,0.2
OFFICE204&&CNTRY748,0,0.0
OFFICE204&&CNTRY756,3,0.6
OFFICE204&&CNTRY759,5,0.2631578947368421
OFFICE204&&CNTRY764,0,0.0
OFFICE204&&CNTRY765,2,0.4
OFFICE204&&CNTRY770,1,0.3333333333333333
OFFICE204&&CNTRY771,2,0.4
OFFICE204&&CNTRY785,0,0.0
OFFICE204&&CNTRY795,0,0.0
OFFICE204&&CNTRY819,0,0.0
OFFICE204&&CNTRY825,7,0.015086206896551725
OFFICE204&&CNTRY830,0,0.0
OFFICE204&&CNTRY837,0,0.0
OFFICE204&&CNTRY843,1,0.5
OFFICE204&&CNTRY846,6,0.04580152671755725
OFFICE204&&CNTRY859,1,0.125
OFFICE204&&CNTRY863,2,0.25
OFFICE204&&CNTRY866,1,0.25
OFFICE204&&CNTRY874,0,0.0
OFFICE204&&CNTRY881,8,0.12903225806451613
OFFICE204&&CNTRY884,3,0.13043478260869565
OFFICE204&&CNTRY915,1,0.2
OFFICE204&&CNTRY917,1,0.14285714285714285
OFFICE204&&CNTRY920,2,0.15384615384615385
OFFICE204&&CNTRY930,1,0.2
OFFICE204&&CNTRY959,0,0.0
OFFICE204&&CNTRY962,0,0.0
OFFICE204&&CNTRY975,1,0.14285714285714285
OFFICE204&&CNTRY976,3,0.0076726342710997444
OFFICE204&&CNTRY980,1,0.25
OFFICE204&&CNTRY994,19,0.01903807615230461
OFFICE204&&CNTRY995,1,0.125
OFFICE210&&CNTRY113,0,0.0
OFFICE210&&CNTRY123,3,0.23076923076923078
OFFICE210&&CNTRY125,0,0.0
OFFICE210&&CNTRY138,0,0.0
