TARIFF.CODE&&ORIGIN.CODE,TARIFF.CODE&&ORIGIN.CODE_illicit_sum,TARIFF.CODE&&ORIGIN.CODE_illicit_rate
4819500000&&CNTRY976,0,0.0
4819500000&&CNTRY980,0,0.0
4819500000&&CNTRY994,0,0.0
4819600000&&CNTRY123,0,0.0
4819600000&&CNTRY252,0,0.0
4819600000&&CNTRY376,0,0.0
4819600000&&CNTRY454,0,0.0
4819600000&&CNTRY652,0,0.0
4819600000&&CNTRY680,0,0.0
4819600000&&CNTRY759,0,0.0
4819600000&&CNTRY976,0,0.0
4819600000&&CNTRY994,0,0.0
4820100000&&CNTRY138,1,1.0
4820100000&&CNTRY264,0,0.0
4820100000&&CNTRY448,1,1.0
4820100000&&CNTRY615,0,0.0
4820100000&&CNTRY709,0,0.0
4820100000&&CNTRY759,0,0.0
4820101000&&CNTRY123,0,0.0
4820101000&&CNTRY456,0,0.0
4820101000&&CNTRY652,0,0.0
4820103000&&CNTRY376,0,0.0
4820103000&&CNTRY652,0,0.0
4820103000&&CNTRY846,0,0.0
4820105000&&CNTRY652,0,0.0
4820105000&&CNTRY770,1,1.0
4820105000&&CNTRY830,0,0.0
4820105000&&CNTRY915,0,0.0
4820105000&&CNTRY930,1,1.0
4820105000&&CNTRY994,1,1.0
4820109000&&CNTRY123,0,0.0
4820109000&&CNTRY376,0,0.0
4820109000&&CNTRY527,0,0.0
4820109000&&CNTRY652,0,0.0
4820109000&&CNTRY819,0,0.0
4820109000&&CNTRY846,0,0.0
4820109000&&CNTRY994,0,0.0
4820200000&&CNTRY398,0,0.0
4820200000&&CNTRY558,0,0.0
4820200000&&CNTRY562,1,1.0
4820200000&&CNTRY618,0,0.0
4820200000&&CNTRY652,0,0.0
4820200000&&CNTRY680,0,0.0
4820200000&&CNTRY975,0,0.0
4820400000&&CNTRY236,0,0.0
4820400000&&CNTRY454,0,0.0
4820500000&&CNTRY216,0,0.0
4820500000&&CNTRY263,0,0.0
4820500000&&CNTRY576,0,0.0
4820500000&&CNTRY680,0,0.0
4820500000&&CNTRY759,0,0.0
4820500000&&CNTRY846,0,0.0
4820500000&&CNTRY919,0,0.0
4820500000&&CNTRY988,0,0.0
4820500090&&CNTRY376,1,1.0
4820500090&&CNTRY389,0,0.0
4820500090&&CNTRY962,1,1.0
4820900000&&CNTRY113,0,0.0
4820900000&&CNTRY263,0,0.0
4820900000&&CNTRY454,0,0.0
4820900000&&CNTRY615,0,0.0
4820900000&&CNTRY625,0,0.0
4820900000&&CNTRY644,0,0.0
4820900000&&CNTRY915,1,1.0
4820909000&&CNTRY277,0,0.0
4820909000&&CNTRY317,0,0.0
4820909000&&CNTRY322,0,0.0
4820909000&&CNTRY891,0,0.0
4821100000&&CNTRY349,0,0.0
4821100000&&CNTRY438,0,0.0
4821100000&&CNTRY680,0,0.0
4821100000&&CNTRY846,0,0.0
4821100000&&CNTRY915,0,0.0
4821100000&&CNTRY994,0,0.0
4821101000&&CNTRY123,1,0.017857142857142856
4821101000&&CNTRY139,0,0.0
4821101000&&CNTRY153,0,0.0
4821101000&&CNTRY184,0,0.0
4821101000&&CNTRY215,0,0.0
4821101000&&CNTRY264,0,0.0
4821101000&&CNTRY277,0,0.0
4821101000&&CNTRY284,0,0.0
4821101000&&CNTRY317,0,0.0
4821101000&&CNTRY321,0,0.0
4821101000&&CNTRY322,0,0.0
4821101000&&CNTRY364,0,0.0
4821101000&&CNTRY376,0,0.0
4821101000&&CNTRY389,0,0.0
4821101000&&CNTRY393,0,0.0
4821101000&&CNTRY409,0,0.0
4821101000&&CNTRY415,0,0.0
4821101000&&CNTRY429,0,0.0
4821101000&&CNTRY454,0,0.0
4821101000&&CNTRY485,0,0.0
4821101000&&CNTRY528,0,0.0
4821101000&&CNTRY554,0,0.0
4821101000&&CNTRY555,0,0.0
4821101000&&CNTRY562,0,0.0
4821101000&&CNTRY576,0,0.0
4821101000&&CNTRY615,0,0.0
4821101000&&CNTRY644,0,0.0
4821101000&&CNTRY652,0,0.0
4821101000&&CNTRY653,0,0.0
4821101000&&CNTRY654,0,0.0
4821101000&&CNTRY674,1,1.0
4821101000&&CNTRY680,0,0.0
4821101000&&CNTRY701,0,0.0
4821101000&&CNTRY709,0,0.0
4821101000&&CNTRY716,0,0.0
4821101000&&CNTRY759,0,0.0
4821101000&&CNTRY765,0,0.0
4821101000&&CNTRY771,0,0.0
4821101000&&CNTRY825,0,0.0
4821101000&&CNTRY830,1,0.5
4821101000&&CNTRY837,0,0.0
4821101000&&CNTRY846,0,0.0
4821101000&&CNTRY859,0,0.0
4821101000&&CNTRY866,0,0.0
4821101000&&CNTRY874,0,0.0
4821101000&&CNTRY881,0,0.0
4821101000&&CNTRY884,0,0.0
4821101000&&CNTRY915,0,0.0
4821101000&&CNTRY917,0,0.0
4821101000&&CNTRY920,0,0.0
4821101000&&CNTRY930,0,0.0
4821101000&&CNTRY959,0,0.0
4821101000&&CNTRY975,0,0.0
4821101000&&CNTRY976,0,0.0
4821101000&&CNTRY994,0,0.0
4821101000&&CNTRY995,0,0.0
4821109000&&CNTRY123,1,0.014285714285714285
4821109000&&CNTRY138,0,0.0
4821109000&&CNTRY171,0,0.0
4821109000&&CNTRY184,0,0.0
4821109000&&CNTRY215,0,0.0
4821109000&&CNTRY236,0,0.0
4821109000&&CNTRY264,0,0.0
4821109000&&CNTRY277,0,0.0
4821109000&&CNTRY321,0,0.0
4821109000&&CNTRY322,0,0.0
4821109000&&CNTRY335,0,0.0
4821109000&&CNTRY351,0,0.0
4821109000&&CNTRY376,0,0.0
4821109000&&CNTRY393,0,0.0
4821109000&&CNTRY454,1,0.08333333333333333
4821109000&&CNTRY456,0,0.0
4821109000&&CNTRY480,1,1.0
4821109000&&CNTRY485,0,0.0
4821109000&&CNTRY527,0,0.0
4821109000&&CNTRY562,0,0.0
4821109000&&CNTRY576,0,0.0
4821109000&&CNTRY615,0,0.0
4821109000&&CNTRY627,1,1.0
4821109000&&CNTRY644,1,1.0
4821109000&&CNTRY652,1,0.03333333333333333
4821109000&&CNTRY654,1,1.0
4821109000&&CNTRY656,0,0.0
4821109000&&CNTRY674,0,0.0
4821109000&&CNTRY680,0,0.0
4821109000&&CNTRY701,0,0.0
4821109000&&CNTRY713,0,0.0
4821109000&&CNTRY747,0,0.0
4821109000&&CNTRY759,0,0.0
4821109000&&CNTRY764,0,0.0
4821109000&&CNTRY819,0,0.0
4821109000&&CNTRY825,0,0.0
4821109000&&CNTRY846,0,0.0
4821109000&&CNTRY881,0,0.0
4821109000&&CNTRY915,0,0.0
4821109000&&CNTRY917,0,0.0
4821109000&&CNTRY920,0,0.0
4821109000&&CNTRY930,1,0.5
4821109000&&CNTRY962,0,0.0
4821109000&&CNTRY976,0,0.0
4821109000&&CNTRY994,2,0.005420054200542005
4821109000&&CNTRY995,0,0.0
4821900000&&CNTRY133,0,0.0
4821900000&&CNTRY277,0,0.0
4821900000&&CNTRY334,0,0.0
4821900000&&CNTRY349,0,0.0
4821900000&&CNTRY364,1,1.0
4821900000&&CNTRY376,0,0.0
4821900000&&CNTRY393,1,1.0
4821900000&&CNTRY562,0,0.0
4821900000&&CNTRY576,0,0.0
4821900000&&CNTRY680,0,0.0
4821900000&&CNTRY709,0,0.0
4821900000&&CNTRY756,0,0.0
4821900000&&CNTRY759,0,0.0
4821900000&&CNTRY830,0,0.0
4821900000&&CNTRY837,1,1.0
4821900000&&CNTRY874,0,0.0
4821900000&&CNTRY959,0,0.0
4821900000&&CNTRY994,0,0.0
4821901000&&CNTRY123,2,0.4
4821901000&&CNTRY153,1,1.0
4821901000&&CNTRY236,0,0.0
4821901000&&CNTRY277,0,0.0
4821901000&&CNTRY284,0,0.0
4821901000&&CNTRY316,0,0.0
4821901000&&CNTRY323,0,0.0
4821901000&&CNTRY351,0,0.0
4821901000&&CNTRY376,1,0.14285714285714285
4821901000&&CNTRY454,0,0.0
4821901000&&CNTRY456,0,0.0
4821901000&&CNTRY555,0,0.0
4821901000&&CNTRY615,0,0.0
4821901000&&CNTRY625,0,0.0
4821901000&&CNTRY652,0,0.0
4821901000&&CNTRY674,0,0.0
4821901000&&CNTRY680,1,0.0625
4821901000&&CNTRY701,0,0.0
4821901000&&CNTRY764,0,0.0
4821901000&&CNTRY771,0,0.0
4821901000&&CNTRY825,0,0.0
4821901000&&CNTRY846,1,0.14285714285714285
4821901000&&CNTRY881,0,0.0
4821901000&&CNTRY917,0,0.0
4821901000&&CNTRY962,0,0.0
4821901000&&CNTRY976,1,0.08333333333333333
4821901000&&CNTRY994,0,0.0
4821909000&&CNTRY113,0,0.0
4821909000&&CNTRY123,1,0.009615384615384616
4821909000&&CNTRY125,0,0.0
4821909000&&CNTRY139,0,0.0
4821909000&&CNTRY153,0,0.0
4821909000&&CNTRY166,0,0.0
4821909000&&CNTRY171,0,0.0
4821909000&&CNTRY215,0,0.0
4821909000&&CNTRY263,0,0.0
4821909000&&CNTRY264,0,0.0
4821909000&&CNTRY277,0,0.0
4821909000&&CNTRY317,0,0.0
4821909000&&CNTRY321,0,0.0
4821909000&&CNTRY322,0,0.0
4821909000&&CNTRY351,0,0.0
4821909000&&CNTRY364,0,0.0
4821909000&&CNTRY376,0,0.0
4821909000&&CNTRY379,0,0.0
4821909000&&CNTRY390,0,0.0
4821909000&&CNTRY409,0,0.0
4821909000&&CNTRY415,0,0.0
4821909000&&CNTRY454,1,0.03333333333333333
4821909000&&CNTRY485,0,0.0
4821909000&&CNTRY527,0,0.0
4821909000&&CNTRY528,0,0.0
4821909000&&CNTRY554,1,1.0
4821909000&&CNTRY555,0,0.0
4821909000&&CNTRY562,0,0.0
4821909000&&CNTRY576,0,0.0
4821909000&&CNTRY615,0,0.0
4821909000&&CNTRY618,0,0.0
4821909000&&CNTRY627,0,0.0
4821909000&&CNTRY652,0,0.0
4821909000&&CNTRY654,0,0.0
4821909000&&CNTRY674,0,0.0
4821909000&&CNTRY680,2,0.044444444444444446
4821909000&&CNTRY701,0,0.0
4821909000&&CNTRY716,0,0.0
4821909000&&CNTRY747,0,0.0
4821909000&&CNTRY748,0,0.0
4821909000&&CNTRY759,0,0.0
4821909000&&CNTRY825,0,0.0
4821909000&&CNTRY830,0,0.0
4821909000&&CNTRY837,0,0.0
4821909000&&CNTRY846,0,0.0
4821909000&&CNTRY859,0,0.0
4821909000&&CNTRY866,0,0.0
4821909000&&CNTRY874,0,0.0
4821909000&&CNTRY881,0,0.0
4821909000&&CNTRY884,0,0.0
4821909000&&CNTRY917,0,0.0
4821909000&&CNTRY920,0,0.0
4821909000&&CNTRY930,0,0.0
4821909000&&CNTRY959,0,0.0
4821909000&&CNTRY962,0,0.0
4821909000&&CNTRY975,0,0.0
4821909000&&CNTRY976,2,0.013071895424836602
4821909000&&CNTRY980,0,0.0
4821909000&&CNTRY994,0,0.0
4821909000&&CNTRY995,0,0.0
4822100000&&CNTRY364,1,1.0
4822100000&&CNTRY429,0,0.0
4822100000&&CNTRY438,1,1.0
4822100000&&CNTRY546,1,1.0
4822100000&&CNTRY652,0,0.0
4822100000&&CNTRY756,1,1.0
4822100000&&CNTRY843,1,1.0
4822100000&&CNTRY917,0,0.0
4822100000&&CNTRY920,1,1.0
4822100000&&CNTRY976,0,0.0
4822900090&&CNTRY123,0,0.0
4822900090&&CNTRY390,0,0.0
4822900090&&CNTRY652,0,0.0
4822900090&&CNTRY680,0,0.0
4822900090&&CNTRY825,0,0.0
4822900090&&CNTRY846,0,0.0
4822900090&&CNTRY881,0,0.0
4822900090&&CNTRY920,0,0.0
4822900090&&CNTRY994,0,0.0
4823200009&&CNTRY215,0,0.0
4823200009&&CNTRY415,0,0.0
4823200009&&CNTRY454,1,1.0
4823200009&&CNTRY485,0,0.0
4823200009&&CNTRY555,1,1.0
4823200009&&CNTRY764,0,0.0
4823400000&&CNTRY123,0,0.0
4823400000&&CNTRY674,1,1.0
4823400000&&CNTRY689,1,1.0
4823400000&&CNTRY765,1,1.0
4823400000&&CNTRY962,0,0.0
4823690000&&CNTRY150,1,1.0
4823690000&&CNTRY188,1,1.0
4823690000&&CNTRY407,0,0.0
4823690000&&CNTRY759,0,0.0
4823690000&&CNTRY765,0,0.0
4823690000&&CNTRY846,1,1.0
4823690000&&CNTRY920,0,0.0
4823690000&&CNTRY976,1,1.0
4823691000&&CNTRY652,0,0.0
4823691000&&CNTRY713,0,0.0
4823699000&&CNTRY153,0,0.0
4823699000&&CNTRY747,1,1.0
4823699000&&CNTRY846,0,0.0
4823701000&&CNTRY263,1,1.0
4823701000&&CNTRY994,0,0.0
4823904090&&CNTRY184,0,0.0
4823904090&&CNTRY236,0,0.0
4823904090&&CNTRY351,1,1.0
4823904090&&CNTRY920,0,0.0
4823904090&&CNTRY994,0,0.0
4823908591&&CNTRY171,0,0.0
4823908591&&CNTRY759,0,0.0
4823908592&&CNTRY335,1,1.0
4823908592&&CNTRY485,1,1.0
4823908592&&CNTRY843,0,0.0
4823908592&&CNTRY994,0,0.0
4823908593&&CNTRY846,0,0.0
4823908593&&CNTRY976,0,0.0
4823908595&&CNTRY184,0,0.0
4823908595&&CNTRY317,1,1.0
4823908595&&CNTRY748,1,1.0
4823908595&&CNTRY994,0,0.0
4823908595&&CNTRY995,0,0.0
4823908596&&CNTRY123,0,0.0
4823908596&&CNTRY264,0,0.0
4823908596&&CNTRY323,1,1.0
4823908596&&CNTRY409,0,0.0
4823908596&&CNTRY445,0,0.0
4823908596&&CNTRY764,0,0.0
4823908596&&CNTRY825,0,0.0
4823908596&&CNTRY976,1,0.3333333333333333
4823908596&&CNTRY994,0,0.0
4823908599&&CNTRY123,0,0.0
4823908599&&CNTRY376,1,0.5
4823908599&&CNTRY379,1,1.0
4823908599&&CNTRY429,0,0.0
4823908599&&CNTRY454,1,0.3333333333333333
4823908599&&CNTRY485,0,0.0
4823908599&&CNTRY644,0,0.0
4823908599&&CNTRY652,0,0.0
4823908599&&CNTRY680,0,0.0
4823908599&&CNTRY689,0,0.0
4823908599&&CNTRY825,0,0.0
4823908599&&CNTRY881,0,0.0
4823908599&&CNTRY975,0,0.0
4823908599&&CNTRY976,1,0.3333333333333333
4823908599&&CNTRY994,0,0.0
4900000000&&CNTRY745,1,1.0
4900000000&&CNTRY759,0,0.0
4901100000&&CNTRY125,1,1.0
4901100000&&CNTRY188,0,0.0
4901100000&&CNTRY234,0,0.0
4901100000&&CNTRY262,0,0.0
4901100000&&CNTRY277,0,0.0
4901100000&&CNTRY322,0,0.0
4901100000&&CNTRY376,1,0.5
4901100000&&CNTRY454,0,0.0
4901100000&&CNTRY562,0,0.0
4901100000&&CNTRY615,0,0.0
4901100000&&CNTRY680,1,0.3333333333333333
4901100000&&CNTRY701,1,1.0
4901100000&&CNTRY713,0,0.0
4901100000&&CNTRY759,0,0.0
4901100000&&CNTRY825,0,0.0
4901100000&&CNTRY874,0,0.0
4901100000&&CNTRY939,0,0.0
4901100009&&CNTRY429,1,1.0
4901100009&&CNTRY485,0,0.0
4901100009&&CNTRY644,0,0.0
4901910000&&CNTRY113,0,0.0
4901910000&&CNTRY140,1,1.0
4901910000&&CNTRY264,0,0.0
4901910000&&CNTRY321,0,0.0
4901910000&&CNTRY454,1,1.0
4901910000&&CNTRY491,1,1.0
4901910000&&CNTRY680,0,0.0
4901910000&&CNTRY759,1,0.2
4901910000&&CNTRY764,0,0.0
4901910000&&CNTRY881,0,0.0
4901910090&&CNTRY123,0,0.0
4901910090&&CNTRY975,1,1.0
4901910090&&CNTRY994,0,0.0
4901990091&&CNTRY123,0,0.0
4901990092&&CNTRY615,0,0.0
4901990095&&CNTRY123,0,0.0
4901990095&&CNTRY139,1,1.0
4901990095&&CNTRY236,1,1.0
4901990095&&CNTRY351,0,0.0
4901990095&&CNTRY680,0,0.0
4901990095&&CNTRY687,0,0.0
4901990095&&CNTRY759,0,0.0
4901990095&&CNTRY770,0,0.0
4901990095&&CNTRY825,0,0.0
4901990095&&CNTRY837,0,0.0
4901990095&&CNTRY881,0,0.0
4901990095&&CNTRY930,0,0.0
4901990095&&CNTRY976,0,0.0
4901990095&&CNTRY994,1,0.3333333333333333
4901990099&&CNTRY322,0,0.0
4901990099&&CNTRY364,0,0.0
4901990099&&CNTRY407,1,1.0
4901990099&&CNTRY454,1,0.5
4901990099&&CNTRY881,0,0.0
4901990099&&CNTRY976,0,0.0
4901991000&&CNTRY277,0,0.0
4901991000&&CNTRY317,0,0.0
4901991000&&CNTRY351,0,0.0
4901991000&&CNTRY376,0,0.0
4901991000&&CNTRY555,0,0.0
4901991000&&CNTRY562,0,0.0
4901991000&&CNTRY615,1,0.5
4901991000&&CNTRY652,0,0.0
4901991000&&CNTRY680,1,0.3333333333333333
4901991000&&CNTRY759,0,0.0
4901991000&&CNTRY884,0,0.0
4901991000&&CNTRY939,0,0.0
4901991000&&CNTRY959,0,0.0
4901999000&&CNTRY113,0,0.0
4901999000&&CNTRY263,0,0.0
4901999000&&CNTRY264,1,1.0
4901999000&&CNTRY277,0,0.0
4901999000&&CNTRY321,0,0.0
4901999000&&CNTRY323,0,0.0
4901999000&&CNTRY334,0,0.0
4901999000&&CNTRY349,1,1.0
4901999000&&CNTRY376,0,0.0
4901999000&&CNTRY393,0,0.0
4901999000&&CNTRY454,0,0.0
4901999000&&CNTRY491,0,0.0
4901999000&&CNTRY528,1,1.0
4901999000&&CNTRY554,0,0.0
4901999000&&CNTRY558,0,0.0
4901999000&&CNTRY562,1,0.3333333333333333
4901999000&&CNTRY576,0,0.0
4901999000&&CNTRY615,0,0.0
4901999000&&CNTRY654,0,0.0
4901999000&&CNTRY656,0,0.0
4901999000&&CNTRY680,0,0.0
4901999000&&CNTRY745,0,0.0
4901999000&&CNTRY759,1,0.07692307692307693
4901999000&&CNTRY825,0,0.0
4901999000&&CNTRY884,0,0.0
4901999000&&CNTRY920,0,0.0
4901999000&&CNTRY959,1,1.0
4901999000&&CNTRY994,0,0.0
4902100001&&CNTRY153,1,1.0
4902100001&&CNTRY376,0,0.0
4902100001&&CNTRY485,0,0.0
4902100001&&CNTRY653,0,0.0
4902100001&&CNTRY680,0,0.0
4902100001&&CNTRY748,1,1.0
4902100001&&CNTRY859,1,1.0
4902100001&&CNTRY920,0,0.0
4902900000&&CNTRY171,0,0.0
4902900000&&CNTRY215,0,0.0
4902900000&&CNTRY216,1,1.0
4902900000&&CNTRY277,1,1.0
4902900000&&CNTRY278,1,0.5
4902900000&&CNTRY351,1,1.0
4902900000&&CNTRY376,1,1.0
4902900000&&CNTRY454,0,0.0
4902900000&&CNTRY562,0,0.0
4902900000&&CNTRY576,0,0.0
4902900000&&CNTRY615,0,0.0
4902900000&&CNTRY644,0,0.0
4902900000&&CNTRY653,0,0.0
4902900000&&CNTRY680,0,0.0
4902900000&&CNTRY765,1,1.0
4902900000&&CNTRY881,0,0.0
4902900000&&CNTRY975,0,0.0
4902900003&&CNTRY528,0,0.0
4902900003&&CNTRY713,0,0.0
4902900009&&CNTRY335,0,0.0
4903000009&&CNTRY252,0,0.0
4903000009&&CNTRY976,1,0.5
4905100000&&CNTRY125,0,0.0
4905100000&&CNTRY364,0,0.0
4905990000&&CNTRY153,0,0.0
4905990000&&CNTRY376,1,1.0
4905990000&&CNTRY680,0,0.0
4905990000&&CNTRY881,0,0.0
4905990000&&CNTRY920,1,0.5
4906000000&&CNTRY216,0,0.0
4906000000&&CNTRY376,1,0.5
4906000000&&CNTRY389,0,0.0
4906000000&&CNTRY654,1,1.0
4908100020&&CNTRY123,0,0.0
4908100020&&CNTRY316,1,1.0
4908100020&&CNTRY379,1,1.0
4908100020&&CNTRY825,0,0.0
4908100020&&CNTRY846,0,0.0
4908100020&&CNTRY976,0,0.0
4908100020&&CNTRY994,0,0.0
4908100090&&CNTRY756,0,0.0
4908100090&&CNTRY874,0,0.0
4908900010&&CNTRY140,0,0.0
4908900010&&CNTRY321,0,0.0
4908900010&&CNTRY644,0,0.0
4908900010&&CNTRY652,0,0.0
4908900010&&CNTRY825,0,0.0
4908900010&&CNTRY846,0,0.0
4908900010&&CNTRY976,0,0.0
4908900010&&CNTRY994,0,0.0
4908900020&&CNTRY264,1,1.0
4908900020&&CNTRY863,0,0.0
4908900090&&CNTRY216,1,1.0
4908900090&&CNTRY825,0,0.0
4908900090&&CNTRY920,0,0.0
4910000000&&CNTRY138,0,0.0
4910000000&&CNTRY334,1,1.0
4910000000&&CNTRY618,0,0.0
4910000000&&CNTRY644,0,0.0
4910000000&&CNTRY756,0,0.0
4910000000&&CNTRY825,0,0.0
4910000000&&CNTRY939,0,0.0
4910000099&&CNTRY652,0,0.0
4910000099&&CNTRY747,0,0.0
4910000099&&CNTRY846,0,0.0
4910000099&&CNTRY884,0,0.0
4911100000&&CNTRY138,0,0.0
4911100000&&CNTRY264,0,0.0
4911100000&&CNTRY311,1,1.0
4911100000&&CNTRY407,0,0.0
4911100000&&CNTRY438,0,0.0
4911100000&&CNTRY448,1,1.0
4911100000&&CNTRY454,0,0.0
4911100000&&CNTRY554,1,1.0
4911100000&&CNTRY562,0,0.0
4911100000&&CNTRY680,0,0.0
4911100000&&CNTRY759,0,0.0
4911100000&&CNTRY825,0,0.0
4911100000&&CNTRY874,0,0.0
4911100000&&CNTRY976,0,0.0
4911100000&&CNTRY995,0,0.0
4911101000&&CNTRY123,1,1.0
4911101000&&CNTRY263,1,1.0
4911101000&&CNTRY376,0,0.0
4911101000&&CNTRY415,1,1.0
4911101000&&CNTRY454,0,0.0
4911101000&&CNTRY558,0,0.0
4911101000&&CNTRY562,0,0.0
4911101000&&CNTRY615,0,0.0
4911101000&&CNTRY652,0,0.0
4911101000&&CNTRY680,0,0.0
4911101000&&CNTRY689,0,0.0
4911101000&&CNTRY764,0,0.0
4911101000&&CNTRY765,1,1.0
4911101000&&CNTRY825,1,0.25
4911101000&&CNTRY846,0,0.0
4911101000&&CNTRY976,0,0.0
4911101000&&CNTRY994,0,0.0
4911109091&&CNTRY139,1,1.0
4911109091&&CNTRY216,1,1.0
4911109091&&CNTRY376,0,0.0
4911109091&&CNTRY881,0,0.0
4911109091&&CNTRY976,0,0.0
4911109092&&CNTRY123,0,0.0
4911109092&&CNTRY215,0,0.0
4911109092&&CNTRY407,0,0.0
4911109092&&CNTRY917,1,1.0
4911109092&&CNTRY976,0,0.0
4911109092&&CNTRY994,0,0.0
4911109094&&CNTRY277,1,1.0
4911109094&&CNTRY976,0,0.0
4911109099&&CNTRY123,0,0.0
4911109099&&CNTRY236,1,1.0
4911109099&&CNTRY263,1,1.0
4911109099&&CNTRY376,0,0.0
4911109099&&CNTRY555,0,0.0
4911109099&&CNTRY627,1,1.0
4911109099&&CNTRY644,0,0.0
4911109099&&CNTRY652,0,0.0
4911109099&&CNTRY680,0,0.0
4911109099&&CNTRY785,0,0.0
4911109099&&CNTRY819,0,0.0
4911109099&&CNTRY846,0,0.0
4911109099&&CNTRY881,0,0.0
4911109099&&CNTRY884,0,0.0
4911109099&&CNTRY920,0,0.0
4911109099&&CNTRY976,0,0.0
4911109099&&CNTRY994,1,0.3333333333333333
4911910003&&CNTRY123,0,0.0
4911910003&&CNTRY322,0,0.0
4911910003&&CNTRY376,0,0.0
4911910003&&CNTRY415,0,0.0
4911910003&&CNTRY756,0,0.0
4911910003&&CNTRY976,0,0.0
4911910009&&CNTRY277,0,0.0
4911910009&&CNTRY376,0,0.0
4911910009&&CNTRY615,0,0.0
4911910009&&CNTRY644,0,0.0
4911910009&&CNTRY771,1,1.0
4911990091&&CNTRY123,0,0.0
4911990091&&CNTRY216,0,0.0
4911990091&&CNTRY656,0,0.0
4911990091&&CNTRY759,0,0.0
4911990094&&CNTRY562,0,0.0
4911990094&&CNTRY680,0,0.0
4911990094&&CNTRY825,0,0.0
4911990094&&CNTRY846,0,0.0
4911990099&&CNTRY123,0,0.0
4911990099&&CNTRY351,1,1.0
4911990099&&CNTRY376,0,0.0
4911990099&&CNTRY454,0,0.0
4911990099&&CNTRY558,1,1.0
4911990099&&CNTRY644,0,0.0
4911990099&&CNTRY652,1,0.5
4911990099&&CNTRY680,0,0.0
4911990099&&CNTRY764,0,0.0
4911990099&&CNTRY765,0,0.0
4911990099&&CNTRY795,0,0.0
4911990099&&CNTRY825,0,0.0
4911990099&&CNTRY837,1,1.0
4911990099&&CNTRY846,0,0.0
4911990099&&CNTRY866,0,0.0
4911990099&&CNTRY881,0,0.0
4911990099&&CNTRY884,0,0.0
4911990099&&CNTRY920,0,0.0
4911990099&&CNTRY962,0,0.0
4911990099&&CNTRY975,0,0.0
4911990099&&CNTRY976,0,0.0
4911990099&&CNTRY994,0,0.0
4911991000&&CNTRY376,0,0.0
4911991000&&CNTRY480,0,0.0
4911991000&&CNTRY656,0,0.0
4911991000&&CNTRY680,0,0.0
4911991000&&CNTRY709,0,0.0
4911991000&&CNTRY713,0,0.0
4911991000&&CNTRY759,1,1.0
4911991000&&CNTRY785,0,0.0
4911991000&&CNTRY884,0,0.0
4911991000&&CNTRY915,0,0.0
4911999099&&CNTRY263,0,0.0
4911999099&&CNTRY277,2,1.0
4911999099&&CNTRY349,0,0.0
4911999099&&CNTRY376,0,0.0
4911999099&&CNTRY436,1,1.0
4911999099&&CNTRY615,0,0.0
4911999099&&CNTRY656,0,0.0
4911999099&&CNTRY659,0,0.0
4911999099&&CNTRY680,0,0.0
4911999099&&CNTRY701,0,0.0
4911999099&&CNTRY759,0,0.0
4911999099&&CNTRY884,0,0.0
4911999099&&CNTRY994,2,1.0
5004009000&&CNTRY334,0,0.0
5004009000&&CNTRY674,0,0.0
5004009000&&CNTRY680,0,0.0
5004009000&&CNTRY846,0,0.0
5006001000&&CNTRY123,0,0.0
5006001000&&CNTRY236,0,0.0
5006001000&&CNTRY701,0,0.0
5007100000&&CNTRY150,1,1.0
5007100000&&CNTRY438,0,0.0
5007100000&&CNTRY713,0,0.0
5007100000&&CNTRY959,1,1.0
5007200000&&CNTRY113,0,0.0
5007200000&&CNTRY138,0,0.0
5007200000&&CNTRY153,0,0.0
5007200000&&CNTRY215,1,0.3333333333333333
5007200000&&CNTRY216,0,0.0
5007200000&&CNTRY252,0,0.0
5007200000&&CNTRY262,0,0.0
5007200000&&CNTRY264,0,0.0
5007200000&&CNTRY276,0,0.0
5007200000&&CNTRY277,0,0.0
5007200000&&CNTRY284,0,0.0
5007200000&&CNTRY316,0,0.0
5007200000&&CNTRY317,1,0.5
5007200000&&CNTRY349,0,0.0
5007200000&&CNTRY376,0,0.0
5007200000&&CNTRY389,1,0.25
5007200000&&CNTRY398,0,0.0
5007200000&&CNTRY407,0,0.0
5007200000&&CNTRY438,0,0.0
5007200000&&CNTRY454,1,0.09090909090909091
5007200000&&CNTRY554,0,0.0
5007200000&&CNTRY555,1,1.0
5007200000&&CNTRY576,0,0.0
5007200000&&CNTRY615,1,0.07142857142857142
5007200000&&CNTRY652,0,0.0
5007200000&&CNTRY653,0,0.0
5007200000&&CNTRY656,0,0.0
5007200000&&CNTRY680,4,0.0625
5007200000&&CNTRY713,0,0.0
5007200000&&CNTRY747,1,1.0
5007200000&&CNTRY748,0,0.0
5007200000&&CNTRY759,4,0.0784313725490196
5007200000&&CNTRY770,0,0.0
5007200000&&CNTRY825,1,0.2
5007200000&&CNTRY846,1,0.3333333333333333
5007200000&&CNTRY874,0,0.0
5007200000&&CNTRY881,0,0.0
5007200000&&CNTRY884,1,0.1
5007200000&&CNTRY920,1,1.0
5007200000&&CNTRY975,1,0.3333333333333333
5007200000&&CNTRY994,0,0.0
5007201110&&CNTRY317,0,0.0
5007205910&&CNTRY429,1,1.0
5007205910&&CNTRY627,0,0.0
5007205910&&CNTRY759,0,0.0
5007205910&&CNTRY846,1,1.0
5007206110&&CNTRY376,0,0.0
5007206110&&CNTRY562,1,1.0
