IMPORTER.TIN,IMPORTER.TIN_illicit_sum,IMPORTER.TIN_illicit_rate
IMP580509,0,0.0
IMP580597,0,0.0
IMP580857,1,1.0
IMP580948,0,0.0
IMP581032,0,0.0
IMP581389,0,0.0
IMP581442,0,0.0
IMP581647,3,0.5
IMP581691,0,0.0
IMP581785,2,0.5
IMP581795,1,0.16666666666666666
IMP581888,1,0.3333333333333333
IMP581926,1,0.25
IMP582097,2,1.0
IMP582382,1,1.0
IMP582389,0,0.0
IMP582413,0,0.0
IMP582604,1,0.14285714285714285
IMP582640,1,0.08333333333333333
IMP582709,0,0.0
IMP582804,3,0.42857142857142855
IMP582806,1,1.0
IMP582891,2,0.5
IMP582922,1,1.0
IMP583040,1,0.5
IMP583141,0,0.0
IMP583214,0,0.0
IMP583434,0,0.0
IMP583452,2,0.25
IMP583474,1,0.05
IMP583722,1,0.16666666666666666
IMP584321,1,0.2
IMP584463,1,0.25
IMP584474,0,0.0
IMP584784,0,0.0
IMP584912,1,1.0
IMP584996,1,0.25
IMP585024,0,0.0
IMP585100,0,0.0
IMP585253,9,0.015
IMP585281,2,0.017543859649122806
IMP585293,0,0.0
IMP585415,0,0.0
IMP585542,2,0.25
IMP585640,0,0.0
IMP585673,1,0.5
IMP585721,2,0.6666666666666666
IMP585779,1,0.14285714285714285
IMP585817,0,0.0
IMP586027,1,0.3333333333333333
IMP586055,0,0.0
IMP586184,0,0.0
IMP586205,1,0.5
IMP586234,0,0.0
IMP586325,0,0.0
IMP586393,0,0.0
IMP586438,0,0.0
IMP586501,0,0.0
IMP586567,1,0.5
IMP586573,1,1.0
IMP586582,2,0.5
IMP586850,1,1.0
IMP586892,1,0.2
IMP587015,0,0.0
IMP587055,1,0.25
IMP587105,0,0.0
IMP587142,1,0.25
IMP587286,1,0.2
IMP587567,0,0.0
IMP587716,0,0.0
IMP587752,1,0.5
IMP587779,0,0.0
IMP587813,0,0.0
IMP587940,0,0.0
IMP588165,1,1.0
IMP588189,0,0.0
IMP588266,0,0.0
IMP588320,1,0.5
IMP588335,0,0.0
IMP588364,0,0.0
IMP588486,0,0.0
IMP588560,0,0.0
IMP588607,2,1.0
IMP588660,0,0.0
IMP588732,0,0.0
IMP588737,0,0.0
IMP588827,0,0.0
IMP588829,1,0.3333333333333333
IMP589185,1,0.3333333333333333
IMP589386,2,0.09523809523809523
IMP589520,0,0.0
IMP589573,7,0.030973451327433628
IMP589584,0,0.0
IMP589597,2,0.125
IMP589731,2,0.2
IMP589751,0,0.0
IMP589778,0,0.0
IMP589826,0,0.0
IMP589904,1,0.5
IMP589987,0,0.0
IMP590013,0,0.0
IMP590063,0,0.0
IMP590204,0,0.0
IMP590373,0,0.0
IMP590416,0,0.0
IMP590538,1,0.5
IMP590574,1,0.5
IMP590644,1,1.0
IMP590667,1,1.0
IMP590742,1,0.5
IMP590954,1,0.5
IMP590971,0,0.0
IMP591180,1,1.0
IMP591216,7,0.021406727828746176
IMP591323,0,0.0
IMP591515,2,0.18181818181818182
IMP591656,1,0.5
IMP591683,0,0.0
IMP591727,0,0.0
IMP591739,1,0.25
IMP591837,0,0.0
IMP591871,0,0.0
IMP591893,2,1.0
IMP592000,0,0.0
IMP592041,0,0.0
IMP592425,2,0.3333333333333333
IMP592777,3,0.04838709677419355
IMP592790,2,0.04081632653061224
IMP592946,0,0.0
IMP592970,9,0.02735562310030395
IMP593177,1,0.3333333333333333
IMP593257,0,0.0
IMP593288,0,0.0
IMP593490,1,0.05
IMP593725,1,1.0
IMP593770,1,0.5
IMP593803,2,0.2857142857142857
IMP593853,1,0.3333333333333333
IMP593873,0,0.0
IMP593975,2,0.10526315789473684
IMP593987,1,0.14285714285714285
IMP594056,0,0.0
IMP594246,0,0.0
IMP594328,0,0.0
IMP594435,0,0.0
IMP594686,0,0.0
IMP594691,0,0.0
IMP594770,2,0.25
IMP594914,1,0.3333333333333333
IMP595523,1,0.1111111111111111
IMP595796,3,0.014354066985645933
IMP595810,0,0.0
IMP595830,1,0.1111111111111111
IMP595852,0,0.0
IMP595872,0,0.0
IMP595890,0,0.0
IMP595958,0,0.0
IMP596024,1,1.0
IMP596049,3,1.0
IMP596129,1,0.1
IMP596213,0,0.0
IMP596307,1,1.0
IMP596448,1,1.0
IMP596580,6,0.05357142857142857
IMP596614,0,0.0
IMP596650,1,0.5
IMP596742,0,0.0
IMP596777,0,0.0
IMP596854,1,1.0
IMP596871,0,0.0
IMP596984,1,0.5
IMP597055,2,0.16666666666666666
IMP597168,0,0.0
IMP597213,8,0.06201550387596899
IMP597313,0,0.0
IMP597390,0,0.0
IMP597456,1,0.25
IMP597459,1,0.5
IMP597512,1,0.25
IMP597547,0,0.0
IMP597643,2,0.5
IMP597711,2,0.5
IMP597840,0,0.0
IMP597894,2,0.3333333333333333
IMP598011,1,0.5
IMP598121,1,1.0
IMP598144,0,0.0
IMP598269,1,0.3333333333333333
IMP598316,1,1.0
IMP598467,2,0.2857142857142857
IMP598547,0,0.0
IMP598664,1,0.25
IMP598752,1,1.0
IMP598859,0,0.0
IMP598925,1,0.125
IMP598999,0,0.0
IMP599059,1,0.5
IMP599103,0,0.0
IMP599277,3,0.6
IMP599305,1,0.5
IMP599492,0,0.0
IMP599690,2,0.05
IMP600169,2,1.0
IMP600173,0,0.0
IMP600178,0,0.0
IMP600239,0,0.0
IMP600666,0,0.0
IMP600860,0,0.0
IMP601010,0,0.0
IMP601053,1,0.5
IMP601072,0,0.0
IMP601203,5,0.10204081632653061
IMP601254,0,0.0
IMP601290,0,0.0
IMP601292,0,0.0
IMP601349,0,0.0
IMP601361,1,0.3333333333333333
IMP601478,1,0.3333333333333333
IMP601585,0,0.0
IMP601603,1,1.0
IMP601664,1,1.0
IMP601696,0,0.0
IMP601778,1,0.5
IMP601850,0,0.0
IMP601985,0,0.0
IMP602000,2,0.6666666666666666
IMP602071,0,0.0
IMP602333,0,0.0
IMP602346,0,0.0
IMP602626,1,0.25
IMP602640,0,0.0
IMP602764,1,1.0
IMP602820,0,0.0
IMP602843,1,1.0
IMP602858,0,0.0
IMP602882,0,0.0
IMP602902,1,0.14285714285714285
IMP602919,1,1.0
IMP602948,0,0.0
IMP603557,2,1.0
IMP603723,0,0.0
IMP603772,0,0.0
IMP604208,0,0.0
IMP604387,2,0.6666666666666666
IMP604556,1,0.16666666666666666
IMP604573,0,0.0
IMP604647,0,0.0
IMP604805,2,0.6666666666666666
IMP604824,2,1.0
IMP604895,0,0.0
IMP604896,1,0.5
IMP605032,1,1.0
IMP605178,1,0.14285714285714285
IMP605180,1,0.16666666666666666
IMP605493,0,0.0
IMP605571,1,1.0
IMP605584,0,0.0
IMP605620,1,0.5
IMP605920,0,0.0
IMP605931,1,0.05
IMP606300,1,0.029411764705882353
IMP606330,0,0.0
IMP606401,2,0.3333333333333333
IMP606523,0,0.0
IMP606720,0,0.0
IMP606775,0,0.0
IMP606875,5,0.024509803921568627
IMP606920,0,0.0
IMP607404,1,0.5
IMP607530,1,0.25
IMP607539,0,0.0
IMP607607,2,0.6666666666666666
IMP607860,0,0.0
IMP608021,1,0.5
IMP608255,0,0.0
IMP608506,0,0.0
IMP608526,0,0.0
IMP608562,0,0.0
IMP608575,0,0.0
IMP608666,1,1.0
IMP608874,0,0.0
IMP609024,2,0.5
IMP609176,0,0.0
IMP609282,0,0.0
IMP609352,0,0.0
IMP609365,1,0.5
IMP609491,0,0.0
IMP609571,0,0.0
IMP609741,0,0.0
IMP609773,0,0.0
IMP609909,1,0.1111111111111111
IMP610362,0,0.0
IMP610563,6,0.08823529411764706
IMP610620,0,0.0
IMP610832,1,0.25
IMP610972,0,0.0
IMP611015,1,0.3333333333333333
IMP611106,0,0.0
IMP611199,0,0.0
IMP611444,1,1.0
IMP611510,0,0.0
IMP611580,2,1.0
IMP611623,0,0.0
IMP611644,0,0.0
IMP611698,0,0.0
IMP611795,1,1.0
IMP611814,0,0.0
IMP611916,0,0.0
IMP611940,0,0.0
IMP611953,0,0.0
IMP612010,0,0.0
IMP612031,2,0.6666666666666666
IMP612233,0,0.0
IMP612267,1,0.3333333333333333
IMP612318,1,0.25
IMP612672,2,0.6666666666666666
IMP612717,0,0.0
IMP612779,1,0.2
IMP612872,1,0.25
IMP612895,1,0.5
IMP612992,0,0.0
IMP613421,0,0.0
IMP613451,1,0.5
IMP613508,1,0.16666666666666666
IMP613574,0,0.0
IMP613586,1,1.0
IMP613601,1,0.5
IMP613627,0,0.0
IMP613714,0,0.0
IMP613815,0,0.0
IMP614163,1,1.0
IMP614431,1,0.5
IMP614620,0,0.0
IMP614671,0,0.0
IMP614682,0,0.0
IMP614693,2,0.2222222222222222
IMP614730,0,0.0
IMP615447,1,0.3333333333333333
IMP615516,1,0.1111111111111111
IMP615603,0,0.0
IMP615642,1,1.0
IMP615709,0,0.0
IMP615785,0,0.0
IMP616061,1,1.0
IMP616096,0,0.0
IMP616173,10,0.027777777777777776
IMP616182,0,0.0
IMP616226,0,0.0
IMP616228,1,0.3333333333333333
IMP616320,1,0.25
IMP616380,2,0.6666666666666666
IMP616413,1,1.0
IMP616428,1,0.25
IMP616579,1,1.0
IMP616696,0,0.0
IMP616835,0,0.0
IMP616856,1,0.2
IMP617119,0,0.0
IMP617570,0,0.0
IMP617574,2,0.5
IMP617658,0,0.0
IMP617714,0,0.0
IMP617750,0,0.0
IMP617976,0,0.0
IMP618304,0,0.0
IMP618381,0,0.0
IMP618503,0,0.0
IMP618709,1,1.0
IMP618768,1,1.0
IMP619168,1,0.5
IMP619700,0,0.0
IMP620034,0,0.0
IMP620150,0,0.0
IMP620242,2,0.4
IMP620263,0,0.0
IMP620314,0,0.0
IMP620525,0,0.0
IMP620611,0,0.0
IMP620818,3,0.5
IMP620824,0,0.0
IMP620931,1,1.0
IMP621063,1,0.3333333333333333
IMP621141,0,0.0
IMP621159,0,0.0
IMP621270,1,0.5
IMP621474,0,0.0
IMP621539,0,0.0
IMP621592,0,0.0
IMP621672,0,0.0
IMP621805,0,0.0
IMP621929,0,0.0
IMP621979,0,0.0
IMP622098,0,0.0
IMP622213,2,0.25
IMP622321,1,0.25
IMP622432,0,0.0
IMP622441,0,0.0
IMP622462,0,0.0
IMP622566,0,0.0
IMP622680,0,0.0
IMP622876,0,0.0
IMP622948,0,0.0
IMP623336,0,0.0
IMP623443,3,0.5
IMP623702,1,0.125
IMP623786,0,0.0
IMP623826,0,0.0
IMP624006,0,0.0
IMP624309,0,0.0
IMP624310,1,1.0
IMP624353,0,0.0
IMP624383,0,0.0
IMP624416,1,0.5
IMP624467,0,0.0
IMP624775,0,0.0
IMP624799,1,0.25
IMP624842,0,0.0
IMP624898,0,0.0
IMP624912,0,0.0
IMP625406,1,0.03571428571428571
IMP625625,1,0.3333333333333333
IMP625839,1,0.5
IMP625862,0,0.0
IMP625887,1,0.3333333333333333
IMP625950,1,1.0
IMP626385,0,0.0
IMP626402,0,0.0
IMP626543,1,0.3333333333333333
IMP626651,0,0.0
IMP626682,2,0.5
IMP627029,1,0.5
IMP627060,1,0.5
IMP627064,0,0.0
IMP627105,1,0.5
IMP627194,0,0.0
IMP627407,1,0.14285714285714285
IMP627437,0,0.0
IMP627611,0,0.0
IMP627612,0,0.0
IMP627772,1,0.25
IMP628302,0,0.0
IMP628410,0,0.0
IMP628622,0,0.0
IMP628697,1,0.1111111111111111
IMP629075,1,1.0
IMP629085,0,0.0
IMP629110,0,0.0
IMP629436,1,0.08333333333333333
IMP629453,0,0.0
IMP629468,0,0.0
IMP629593,0,0.0
IMP629638,1,0.25
IMP629656,0,0.0
IMP629676,0,0.0
IMP629717,0,0.0
IMP629783,0,0.0
IMP629895,0,0.0
IMP630000,0,0.0
IMP630049,0,0.0
IMP630406,1,1.0
IMP630424,0,0.0
IMP630439,1,1.0
IMP630628,0,0.0
IMP630884,1,0.2
IMP631006,0,0.0
IMP631495,0,0.0
IMP631508,0,0.0
IMP631537,0,0.0
IMP631538,1,0.3333333333333333
IMP631685,2,0.5
IMP631975,0,0.0
IMP632026,0,0.0
IMP632039,0,0.0
IMP632069,0,0.0
IMP632118,0,0.0
IMP632357,0,0.0
IMP632444,0,0.0
IMP632758,1,1.0
IMP632761,0,0.0
IMP632965,1,1.0
IMP633135,0,0.0
IMP633259,2,1.0
IMP633292,0,0.0
IMP633469,1,1.0
IMP633501,5,0.017857142857142856
IMP633634,0,0.0
IMP633668,1,0.5
IMP633672,0,0.0
IMP633760,0,0.0
IMP634063,0,0.0
IMP634131,1,0.09090909090909091
IMP634193,0,0.0
IMP634286,1,0.3333333333333333
IMP634317,0,0.0
IMP634577,1,1.0
IMP634775,1,1.0
IMP634947,1,0.16666666666666666
IMP635053,2,1.0
IMP635133,0,0.0
IMP635379,0,0.0
IMP635384,0,0.0
IMP635444,0,0.0
IMP635537,1,0.2
IMP635664,3,0.375
IMP635741,0,0.0
IMP635875,0,0.0
IMP635985,0,0.0
IMP636138,0,0.0
IMP636715,0,0.0
IMP636871,0,0.0
IMP636954,0,0.0
IMP637031,0,0.0
IMP637070,0,0.0
IMP637169,0,0.0
IMP637196,1,0.07692307692307693
IMP637417,0,0.0
IMP637446,0,0.0
IMP637530,1,0.5
IMP637682,0,0.0
IMP637832,1,0.5
IMP637931,0,0.0
IMP637962,0,0.0
IMP638144,3,0.125
IMP638175,12,0.0332409972299169
IMP638434,1,0.07692307692307693
IMP638491,1,0.14285714285714285
IMP638493,0,0.0
IMP638714,1,0.5
IMP638768,2,0.07407407407407407
IMP638871,0,0.0
IMP638900,1,0.3333333333333333
IMP638930,0,0.0
IMP638933,1,0.5
IMP639119,1,0.1
IMP639398,0,0.0
IMP639428,0,0.0
IMP639523,1,0.5
IMP639585,2,0.4
IMP639617,1,0.5
IMP639868,0,0.0
IMP640035,0,0.0
IMP640091,0,0.0
IMP640500,1,0.5
IMP640732,1,0.25
IMP640794,0,0.0
IMP640952,0,0.0
IMP641202,0,0.0
IMP641249,0,0.0
IMP641609,1,0.2
IMP641884,0,0.0
IMP641886,0,0.0
IMP641914,1,0.2
IMP641942,0,0.0
IMP641986,0,0.0
IMP642568,1,0.16666666666666666
IMP642741,0,0.0
IMP642783,2,1.0
IMP642794,0,0.0
IMP642971,0,0.0
IMP643006,1,0.3333333333333333
IMP643025,2,0.07407407407407407
IMP643069,0,0.0
IMP643137,1,0.1111111111111111
IMP643203,4,0.017467248908296942
IMP643297,0,0.0
IMP643331,0,0.0
IMP643628,0,0.0
IMP643631,1,0.25
IMP643745,0,0.0
IMP643780,1,0.5
IMP643863,0,0.0
IMP643962,1,1.0
IMP643994,0,0.0
IMP644245,1,0.3333333333333333
IMP644250,1,0.3333333333333333
IMP644258,0,0.0
IMP644361,0,0.0
IMP644402,0,0.0
IMP644587,1,0.25
IMP644691,1,1.0
IMP644713,1,1.0
IMP644804,1,0.5
IMP645026,0,0.0
IMP645099,0,0.0
IMP645194,2,0.13333333333333333
IMP645302,1,0.3333333333333333
IMP645337,1,0.25
IMP645358,0,0.0
IMP645598,0,0.0
IMP645684,1,1.0
IMP646083,1,0.3333333333333333
IMP646200,1,0.5
IMP646215,2,0.06896551724137931
IMP646220,0,0.0
IMP646231,0,0.0
IMP646270,2,1.0
IMP646277,2,0.5
IMP646390,0,0.0
IMP646441,1,1.0
IMP646526,0,0.0
IMP646613,1,0.14285714285714285
IMP646631,1,1.0
IMP646887,2,0.11764705882352941
IMP646975,1,0.25
IMP647160,1,0.1
IMP647174,1,0.3333333333333333
IMP647181,0,0.0
IMP647228,0,0.0
IMP647289,0,0.0
IMP647391,0,0.0
IMP647472,0,0.0
IMP647743,1,0.5
IMP647828,0,0.0
IMP647849,2,0.4
IMP647985,0,0.0
IMP648063,0,0.0
IMP648311,0,0.0
IMP648424,1,0.3333333333333333
IMP648577,0,0.0
IMP648588,1,0.14285714285714285
IMP648653,6,0.03260869565217391
IMP648680,1,0.5
IMP648771,1,0.16666666666666666
IMP649023,2,0.6666666666666666
IMP649072,1,0.25
IMP649341,0,0.0
IMP649662,0,0.0
IMP649664,2,1.0
IMP649898,0,0.0
IMP650060,1,0.25
IMP650509,0,0.0
IMP650524,2,1.0
IMP650612,0,0.0
IMP650727,1,1.0
IMP650854,0,0.0
IMP650915,0,0.0
IMP650939,1,1.0
IMP650942,0,0.0
IMP650987,1,0.2
IMP650993,1,0.5
IMP650994,0,0.0
IMP651016,0,0.0
IMP651017,1,0.1
IMP651050,2,0.18181818181818182
IMP651121,1,1.0
IMP651413,1,0.2
IMP651428,0,0.0
IMP651504,1,0.14285714285714285
IMP651562,1,0.5
IMP651624,1,1.0
IMP651692,0,0.0
IMP651761,1,0.5
IMP651784,0,0.0
IMP651867,0,0.0
IMP651982,0,0.0
IMP652130,0,0.0
IMP652211,1,0.5
IMP652254,0,0.0
IMP652296,0,0.0
IMP652340,0,0.0
IMP652341,0,0.0
IMP652712,0,0.0
IMP652766,1,1.0
IMP652838,1,0.5
IMP653016,1,0.5
IMP653038,0,0.0
IMP653051,2,0.5
IMP653103,1,1.0
IMP653276,1,0.2
IMP653356,0,0.0
IMP653436,1,0.3333333333333333
IMP653521,2,0.6666666666666666
IMP653543,0,0.0
IMP653589,1,0.125
IMP653607,0,0.0
IMP653688,1,0.5
IMP653886,1,0.25
IMP654017,1,0.3333333333333333
IMP654119,0,0.0
IMP654182,3,0.058823529411764705
IMP654246,0,0.0
IMP654263,1,0.3333333333333333
IMP654545,1,0.5
IMP654582,0,0.0
IMP654683,0,0.0
IMP654755,1,0.0625
IMP654775,2,0.5
IMP655053,0,0.0
IMP655077,0,0.0
IMP655285,0,0.0
IMP655373,0,0.0
IMP655461,0,0.0
IMP655696,1,1.0
IMP655725,0,0.0
IMP655737,0,0.0
IMP655827,0,0.0
IMP655954,1,0.2
IMP656047,1,0.5
IMP656062,0,0.0
IMP656135,1,0.14285714285714285
IMP656261,0,0.0
IMP656268,0,0.0
IMP656285,0,0.0
IMP656757,1,1.0
IMP656803,2,0.3333333333333333
IMP656949,0,0.0
IMP656984,2,0.14285714285714285
IMP657028,2,0.046511627906976744
IMP657032,2,1.0
IMP657075,0,0.0
IMP657189,1,0.5
IMP657249,0,0.0
IMP657291,1,0.5
IMP657398,1,0.5
IMP657404,1,0.5
IMP657482,0,0.0
IMP657523,0,0.0
IMP657663,0,0.0
IMP657701,0,0.0
IMP658122,1,0.1
IMP658218,0,0.0
IMP659233,1,0.09090909090909091
IMP659299,0,0.0
IMP659390,2,0.1
IMP659464,0,0.0
IMP659903,1,0.5
IMP659980,0,0.0
IMP660236,0,0.0
IMP660271,2,1.0
IMP660456,1,0.16666666666666666
IMP660556,2,0.014598540145985401
IMP660998,1,0.3333333333333333
IMP661046,0,0.0
IMP661097,1,0.25
IMP661298,1,0.5
IMP661545,1,1.0
IMP661602,0,0.0
IMP661867,0,0.0
IMP662011,4,0.02857142857142857
IMP662077,0,0.0
IMP662131,1,1.0
IMP662259,1,0.25
IMP662716,0,0.0
IMP662907,0,0.0
IMP662947,0,0.0
IMP663009,2,0.6666666666666666
IMP663052,0,0.0
IMP663081,0,0.0
IMP663099,0,0.0
IMP663582,4,0.19047619047619047
IMP663721,1,0.5
IMP663804,0,0.0
IMP663846,1,0.25
IMP663885,0,0.0
IMP663934,0,0.0
IMP664026,0,0.0
IMP664230,4,0.0975609756097561
IMP664262,0,0.0
IMP664290,2,0.14285714285714285
IMP664413,0,0.0
IMP664519,0,0.0
IMP664566,0,0.0
IMP664715,2,1.0
IMP664748,0,0.0
IMP664756,0,0.0
IMP664764,1,0.2
IMP664925,0,0.0
IMP664947,1,0.25
IMP665076,0,0.0
IMP665168,0,0.0
IMP665282,0,0.0
IMP665319,0,0.0
IMP665367,1,0.5
IMP665461,0,0.0
IMP665704,0,0.0
IMP665756,0,0.0
IMP665762,0,0.0
IMP665827,0,0.0
IMP665857,1,0.5
IMP666326,1,0.5
IMP666390,0,0.0
IMP666410,1,0.5
IMP666437,0,0.0
IMP666511,0,0.0
IMP666582,0,0.0
IMP666597,0,0.0
IMP666683,0,0.0
IMP666827,0,0.0
IMP666914,0,0.0
IMP666990,1,0.5
IMP667000,0,0.0
IMP667012,0,0.0
IMP667257,0,0.0
IMP667381,4,0.18181818181818182
IMP667505,0,0.0
IMP667555,0,0.0
IMP667645,1,1.0
IMP667725,0,0.0
IMP667849,0,0.0
IMP667959,1,0.5
IMP668069,1,0.25
IMP668139,0,0.0
IMP668188,6,0.1
IMP668212,0,0.0
IMP668496,0,0.0
IMP668739,0,0.0
IMP668740,0,0.0
IMP668804,1,0.09090909090909091
IMP668849,0,0.0
IMP668904,2,0.16666666666666666
IMP669055,0,0.0
IMP669243,1,0.14285714285714285
IMP669270,1,0.5
IMP669645,1,0.2
IMP669884,1,1.0
IMP670244,0,0.0
IMP670276,0,0.0
IMP670723,0,0.0
IMP670787,0,0.0
IMP671093,0,0.0
IMP671177,0,0.0
IMP671244,1,0.25
IMP671393,0,0.0
IMP671464,1,0.3333333333333333
IMP671539,0,0.0
IMP671861,3,0.029411764705882353
IMP671882,0,0.0
IMP671906,0,0.0
IMP672096,0,0.0
IMP672141,1,0.5
IMP672176,0,0.0
IMP672239,1,0.25
IMP672324,1,1.0
IMP672344,1,0.3333333333333333
IMP672359,1,0.3333333333333333
IMP672473,0,0.0
IMP672602,0,0.0
IMP672792,1,0.5
IMP672818,1,0.5
IMP672893,1,1.0
IMP672974,0,0.0
IMP673131,0,0.0
IMP673207,0,0.0
IMP673292,1,0.5
IMP673420,1,1.0
IMP673608,0,0.0
IMP673775,1,0.2
IMP673866,2,0.6666666666666666
IMP673892,1,0.07692307692307693
IMP673925,0,0.0
IMP674117,0,0.0
IMP674194,1,0.08333333333333333
IMP674320,0,0.0
IMP674439,1,0.125
IMP674511,0,0.0
IMP674562,1,0.5
IMP674837,3,0.375
IMP674947,1,0.009433962264150943
IMP675061,1,0.25
IMP675074,1,0.09090909090909091
IMP675079,1,1.0
IMP675168,0,0.0
IMP675218,1,0.25
IMP675495,1,0.125
IMP675535,0,0.0
IMP675565,1,1.0
IMP675741,0,0.0
IMP676152,0,0.0
IMP676456,0,0.0
IMP676577,1,0.5
IMP676668,1,0.25
IMP676797,0,0.0
IMP676807,0,0.0
IMP676925,0,0.0
IMP677211,5,0.021929824561403508
IMP677766,0,0.0
IMP677782,1,0.3333333333333333
IMP677788,0,0.0
IMP677793,3,0.6
IMP677851,4,0.11428571428571428
IMP678014,0,0.0
IMP678037,3,0.06
IMP678191,0,0.0
IMP678218,0,0.0
IMP678340,1,1.0
IMP678358,3,0.12
IMP678425,1,0.1
IMP678579,0,0.0
IMP678741,0,0.0
IMP678988,0,0.0
IMP679098,1,0.25
IMP679178,0,0.0
IMP679198,0,0.0
IMP679230,1,0.047619047619047616
IMP679260,2,0.08695652173913043
IMP679308,1,0.5
IMP679326,1,1.0
IMP679556,0,0.0
IMP679708,1,0.5
IMP679791,0,0.0
IMP679878,1,0.2
IMP679975,1,1.0
IMP680055,1,0.5
IMP680100,0,0.0
IMP680224,1,0.5
IMP680357,0,0.0
IMP680493,1,0.3333333333333333
IMP680773,1,0.3333333333333333
IMP680905,0,0.0
IMP681038,0,0.0
IMP681050,0,0.0
IMP681092,0,0.0
IMP681252,1,0.058823529411764705
IMP681323,0,0.0
IMP681369,2,0.2
IMP681407,1,0.3333333333333333
IMP681453,1,0.5
IMP681680,0,0.0
IMP681931,0,0.0
IMP682020,0,0.0
IMP682083,0,0.0
IMP682108,3,0.75
IMP682218,0,0.0
IMP682232,1,0.25
IMP682349,0,0.0
IMP682371,2,1.0
IMP682447,1,0.3333333333333333
IMP682479,0,0.0
IMP682503,0,0.0
IMP682553,1,0.5
IMP682956,0,0.0
IMP683023,0,0.0
IMP683062,0,0.0
IMP683200,2,0.15384615384615385
IMP683245,1,1.0
IMP683279,1,0.2
IMP683347,0,0.0
IMP683349,0,0.0
IMP683403,0,0.0
IMP683831,0,0.0
IMP683878,0,0.0
IMP683950,0,0.0
IMP684234,1,0.14285714285714285
IMP684413,0,0.0
IMP684592,1,0.1111111111111111
IMP684748,1,0.5
IMP685021,0,0.0
IMP685261,1,0.5
IMP685362,2,0.25
IMP685448,1,0.125
IMP685506,1,0.3333333333333333
IMP685554,1,0.3333333333333333
IMP685645,2,0.2857142857142857
IMP685753,0,0.0
IMP686056,0,0.0
IMP686207,1,0.5
IMP686361,0,0.0
IMP686791,1,0.2
IMP686839,0,0.0
IMP686852,1,0.1
IMP686920,0,0.0
IMP687042,1,0.25
IMP687155,0,0.0
IMP687156,0,0.0
IMP687438,0,0.0
IMP687692,1,1.0
IMP687789,0,0.0
IMP687827,0,0.0
IMP687872,0,0.0
IMP687886,0,0.0
IMP687980,2,1.0
IMP688186,0,0.0
IMP688289,0,0.0
IMP688597,0,0.0
IMP688619,1,1.0
IMP688679,1,0.3333333333333333
IMP688713,0,0.0
IMP688860,2,1.0
IMP689228,0,0.0
IMP689372,0,0.0
IMP689471,0,0.0
IMP689515,1,0.5
IMP689545,0,0.0
IMP689753,1,0.25
IMP689869,1,0.1111111111111111
IMP689917,2,1.0
IMP689966,0,0.0
IMP689968,1,1.0
IMP690037,0,0.0
IMP690039,2,0.5
IMP690226,1,0.25
IMP690455,2,1.0
IMP690457,1,0.07142857142857142
IMP690462,0,0.0
IMP690595,2,0.25
IMP690667,0,0.0
IMP690700,4,0.11428571428571428
IMP691069,0,0.0
IMP691078,3,0.023076923076923078
IMP691270,0,0.0
IMP691536,0,0.0
IMP691626,0,0.0
IMP691744,1,0.3333333333333333
IMP691764,0,0.0
IMP691788,0,0.0
IMP691863,1,0.5
IMP691865,1,0.5
IMP691945,1,1.0
IMP692178,0,0.0
IMP692202,0,0.0
IMP693021,2,0.044444444444444446
IMP693169,2,0.11764705882352941
IMP693403,4,0.05333333333333334
IMP693474,0,0.0
IMP693660,0,0.0
IMP693745,1,0.25
IMP693901,0,0.0
IMP694228,0,0.0
IMP694428,0,0.0
IMP694468,1,1.0
IMP694539,0,0.0
IMP694634,1,1.0
IMP694635,0,0.0
IMP694789,0,0.0
IMP694830,1,0.3333333333333333
IMP694837,2,0.07692307692307693
IMP694861,1,1.0
IMP694871,0,0.0
IMP694885,0,0.0
IMP695084,0,0.0
IMP695366,2,0.4
IMP695382,0,0.0
IMP695432,1,0.5
IMP695525,1,0.2
IMP695734,1,0.125
IMP695960,1,1.0
IMP695967,1,0.3333333333333333
IMP696113,0,0.0
IMP696187,0,0.0
IMP696442,0,0.0
IMP696448,1,1.0
IMP696501,0,0.0
IMP696523,0,0.0
IMP696563,1,1.0
IMP697300,1,0.16666666666666666
IMP697301,3,0.6
IMP697403,0,0.0
IMP697407,0,0.0
IMP697425,7,0.013513513513513514
IMP697497,1,0.125
IMP697520,1,1.0
IMP697583,1,1.0
IMP697588,2,0.2222222222222222
IMP697591,0,0.0
IMP697732,0,0.0
IMP697782,0,0.0
IMP697854,2,0.2857142857142857
IMP697865,1,0.3333333333333333
IMP697888,1,0.3333333333333333
IMP697901,1,0.5
IMP697942,1,0.3333333333333333
IMP697975,0,0.0
IMP698340,1,0.3333333333333333
IMP698395,1,0.5
IMP698526,0,0.0
IMP698598,1,0.14285714285714285
IMP698757,0,0.0
IMP698874,0,0.0
IMP699003,1,0.3333333333333333
IMP699444,0,0.0
IMP699617,1,0.07692307692307693
IMP699624,1,0.5
IMP699741,0,0.0
IMP699903,0,0.0
IMP700157,0,0.0
IMP700322,1,0.5
IMP700373,0,0.0
IMP700544,1,0.5
IMP700582,2,0.6666666666666666
IMP700584,1,0.5
IMP700836,1,0.5
IMP700888,0,0.0
IMP701091,0,0.0
IMP701218,0,0.0
IMP701256,0,0.0
IMP701262,0,0.0
IMP701523,1,0.1111111111111111
IMP701599,1,0.3333333333333333
IMP701674,1,0.2
