,IMPORTER.TIN&&TARIFF.CODE,IMPORTER.TIN&&TARIFF.CODE_illicit_Qsum,IMPORTER.TIN&&TARIFF.CODE_illicit_Qrate
7062,IMP788106&&8703222900,0,0
7063,IMP809423&&5801900000,0,0
7064,IMP810695&&8703210011,0,0
7065,IMP747045&&8703331928,0,0
7066,IMP181390&&8703241128,0,0
7067,IMP867617&&8704322000,0,0
7068,IMP975045&&8703231221,0,0
7069,IMP522479&&9032890000,0,0
7070,IMP765832&&8703321922,0,0
7071,IMP238427&&8703331928,0,0
7072,IMP297730&&8703241932,0,0
7073,IMP715356&&8703321220,0,0
7074,IMP810832&&8703321922,0,0
7075,IMP819031&&8703232926,0,0
7076,IMP660556&&8703321922,0,0
7077,IMP788442&&8482910000,0,0
7078,IMP581691&&8703232225,0,0
7079,IMP352883&&8703210011,0,0
7080,IMP894296&&8703231119,0,0
7081,IMP294853&&8703231221,0,0
7082,IMP419507&&3004900000,0,0
7083,IMP152810&&8704212025,0,0
7084,IMP317437&&8703232232,0,0
7085,IMP995597&&8703231119,0,0
7086,IMP306051&&8704212025,0,0
7087,IMP299362&&8703321922,0,0
7088,IMP722732&&2710193100,0,0
7089,IMP545640&&808100000,0,0
7090,IMP592970&&5801900000,0,0
7091,IMP352883&&8704311114,0,0
7092,IMP747045&&8302490000,0,0
7093,IMP863463&&7323100000,0,0
7094,IMP216660&&8703242100,0,0
7095,IMP466340&&3002300000,0,0
7096,IMP902662&&8703331928,0,0
7097,IMP284988&&8703321922,0,0
7098,IMP671861&&8703900000,0,0
7099,IMP616173&&2916310000,0,0
7100,IMP317454&&8702101319,0,0
7101,IMPO11353&&8547200000,0,0
7102,IMPO10210&&8538909909,0,0
7103,IMPO19366&&3923299080,0,0
7104,IMPO13165&&8536908591,0,0
7105,IMPO11284&&8708939009,0,0
7106,IMPO16622&&3923299080,0,0
7107,IMPO15783&&4819100000,0,0
7108,IMPO13165&&8716398090,0,0
7109,IMPO15955&&8708939009,0,0
7110,IMPO17115&&8542399090,0,0
7111,IMPO16184&&8703329091,0,0
7112,IMPO11958&&8716398090,0,0
7113,IMPO18777&&4205009096,0,0
7114,IMPO15554&&8541210000,0,0
7115,IMPO18898&&8538909902,0,0
7116,IMPO11316&&9801000000,0,0
7117,IMPO17623&&8202310009,0,0
7118,IMPO13502&&6406909099,0,0
7119,IMPO11025&&7326909889,0,0
7120,IMPO16794&&8716398090,0,0
7121,IMPO10511&&3814009001,0,0
7122,IMPO11025&&5807109010,0,0
7123,IMPO18788&&8409990009,0,0
7124,IMPO13165&&2710124591,0,0
7125,IMPO16400&&8716398090,0,0
7126,IMPO16642&&2710194790,0,0
7127,IMPO14514&&4107199099,0,0
7128,IMPO14035&&4821109000,0,0
7129,IMPO18703&&8421990020,0,0
7130,IMPO12942&&7306900000,0,0
7131,IMPO18238&&8708999799,0,0
7132,IMPO16400&&2710124591,0,0
7133,IMPO10723&&8536908599,0,0
7134,IMPO18139&&3919900000,0,0
7135,IMPO13095&&4821109000,0,0
7136,IMPO17253&&8703319090,0,0
7137,IMPO11316&&3926909799,0,0
7138,IMPO12250&&5806200000,0,0
7139,IMPO19253&&7326909889,0,0
7140,IMPO15859&&4821101000,0,0
7141,IMPO11454&&8609009090,0,0
7142,IMPO13072&&4910000099,0,0
7143,IMPO18472&&8538909902,0,0
7144,IMPO18915&&8451400000,0,0
7145,IMPO17964&&8704219941,0,0
7146,IMPO14696&&7604210000,0,0
7147,IMPO12069&&4901990095,0,0
7148,IMPO19420&&2710124591,0,0
7149,IMPO17462&&8703229050,0,0
7150,IMPO11200&&9801000000,0,0
7151,IMPO11063&&9032102000,0,0
7152,IMPO15283&&5807101010,0,0
7153,IMPO10763&&6205200009,0,0
7154,IMPO18212&&8536901020,0,0
7155,IMPO19213&&9030390000,0,0
7156,IMPO16428&&7304410000,0,0
7157,IMPO19363&&4821909000,0,0
7158,IMPO16523&&8536901099,0,0
7159,IMPO19491&&8536908599,0,0
7160,IMPO15506&&4016930000,0,0
7161,IMPO17828&&3506910000,0,0
7162,IMPO11574&&8409910003,0,0
7163,IMPO13097&&9801000000,0,0
7164,IMPO17497&&8538909909,0,0
7165,IMPO12802&&8443393902,0,0
7166,IMPO17282&&9607110000,0,0
7167,IMPO18189&&4415209000,0,0
7168,IMPO15988&&7019320000,0,0
7169,IMPO18998&&3210001019,0,0
7170,IMPO18806&&5807109010,0,0
7171,IMPO16794&&8541100000,0,0
7172,IMPO14534&&3912310000,0,0
7173,IMPO17156&&8432301900,0,0
7174,IMPO13388&&4821909000,0,0
7175,IMPO19818&&8547200000,0,0
7176,IMPO16351&&9801000000,0,0
7177,IMPO18752&&8536700090,0,0
7178,IMPO18238&&9032102000,0,0
7179,IMPO19253&&4821101000,0,0
7180,IMPO18556&&9606210000,0,0
7181,IMPO11843&&1206009900,0,0
7182,IMPO13151&&4202221000,0,0
7183,IMPO16523&&9801000000,0,0
7184,IMPO12207&&3919900000,0,0
7185,IMPO10541&&6217900003,0,0
7186,IMPO19390&&8538909902,0,0
7187,IMPO19699&&3919900000,0,0
7188,IMPO16184&&8533210000,0,0
7189,IMPO18788&&5402330000,0,0
7190,IMPO18106&&8544300090,0,0
7191,IMPO12948&&8515190000,0,0
7192,IMPO18906&&3926909229,0,0
7193,IMPO19390&&5209420000,0,0
7194,IMPO12228&&3926909229,0,0
7195,IMPO11916&&8409990001,0,0
7196,IMPO10005&&8703329091,0,0
7197,IMPO19253&&1201900000,0,0
7198,IMPO17368&&6217900009,0,0
7199,IMPO17282&&4819100000,0,0
7200,IMPO15328&&5804109000,0,0
7201,IMPO11988&&5407940000,0,0
7202,IMPO19318&&5210490009,0,0
7203,IMPO19128&&4811900010,0,0
7204,IMPO14414&&9032102000,0,0
7205,IMPO15783&&9606100010,0,0
7206,IMPO13165&&8703329091,0,0
7207,IMPO15054&&3926909720,0,0
7208,IMPO12985&&8409990009,0,0
7209,IMPO17115&&4821109000,0,0
7210,IMPO14700&&5401101200,0,0
7211,IMPO10250&&9011800000,0,0
7212,IMPO16887&&7326909889,0,0
7213,IMPO18189&&5807109010,0,0
7214,IMPO13823&&6217900003,0,0
7215,IMPO14698&&7326909889,0,0
7216,IMPO17356&&3926909799,0,0
7217,IMPO10976&&9606100010,0,0
7218,IMPO17483&&8542399090,0,0
7219,IMPO17670&&3921190000,0,0
7220,IMPO18238&&9804000000,0,0
7221,IMPO12219&&8703229050,0,0
7222,IMPO12398&&8703329091,0,0
7223,IMPO18606&&8609009090,0,0
7224,IMPO16681&&8414808040,0,0
7225,IMPO11316&&7326909889,0,0
7226,IMPO13495&&8409990009,0,0
7227,IMPO16977&&7318156150,0,0
7228,IMPO11861&&4016930000,0,0
7229,IMPO10845&&8538909902,0,0
7230,IMPO19898&&8409990009,0,0
7231,IMPO16328&&8542323900,0,0
7232,IMPO11339&&8451210000,0,0
7233,IMPO17368&&7326909889,0,0
7234,IMPO18898&&9801000000,0,0
7235,IMPO18788&&4819100000,0,0
7236,IMPO16457&&9607110000,0,0
7237,IMPO16399&&8716310000,0,0
7238,IMPO10514&&8481801900,0,0
7239,IMPO15279&&3909509090,0,0
7240,IMPO16866&&8452300000,0,0
7241,IMPO17728&&1805000000,0,0
7242,IMPO18139&&3926909799,0,0
7243,IMPO15090&&3925902000,0,0
7244,IMPO11691&&8609009090,0,0
7245,IMPO16428&&5806200000,0,0
7246,IMPO11958&&5402330000,0,0
7247,IMPO15533&&8501310001,0,0
7248,IMPO13975&&8716398090,0,0
7249,IMP447299&&8703210011,0,0
7250,IMP697425&&3901300000,0,0
7251,IMP307848&&8504310000,0,0
7252,IMP553434&&8704231924,0,0
7253,IMP764610&&7208540000,0,0
7254,IMP787199&&8501610000,0,0
7255,IMP461608&&3004900000,0,0
7256,IMP216660&&8703222900,0,0
7257,IMP386453&&8517180000,0,0
7258,IMP722815&&8704212025,0,0
7259,IMP468811&&9405500000,0,0
7260,IMP871286&&8703210011,0,0
7261,IMP763548&&8704900099,0,0
7262,IMP150295&&9506110000,0,0
7263,IMP366360&&8703231221,0,0
7264,IMP450852&&8703232124,0,0
7265,IMP475326&&3808911092,0,0
7266,IMP602948&&3405300000,0,0
7267,IMP349927&&8703900000,0,0
7268,IMP838860&&3921900091,0,0
7269,IMP960205&&8703331226,0,0
7270,IMP826164&&8703331226,0,0
7271,IMP818665&&1905320000,0,0
7272,IMP244801&&8703231119,0,0
7273,IMP707698&&8426200000,0,0
7274,IMP418859&&8703321922,0,0
7275,IMP689869&&8703231923,0,0
7276,IMP412150&&9504200000,0,0
7277,IMP306129&&8703232926,0,0
7278,IMP482566&&7323100000,0,0
7279,IMP986343&&9006590000,0,0
7280,IMP679260&&8703232225,0,0
7281,IMP712264&&2815110000,0,0
7282,IMP435108&&8703321220,0,0
7283,IMP254926&&8517180000,0,0
7284,IMP278990&&4911999099,0,0
7285,IMP904142&&6907900000,0,0
7286,IMP832851&&8536900000,0,0
7287,IMP245886&&8703210011,0,0
7288,IMP705447&&8703241128,0,0
7289,IMP955120&&8511900000,0,0
7290,IMP438805&&8703900000,0,0
7291,IMP448737&&8703331928,0,0
7292,IMP317454&&8703321922,0,0
7293,IMP872565&&5801900000,0,0
7294,IMP488219&&8703232926,0,0
7295,IMP366120&&2501002000,0,0
7296,IMP243951&&8703231221,0,0
7297,IMP741202&&8703231119,0,0
7298,IMP239127&&8702101319,0,0
7299,IMP532770&&8703241128,0,0
7300,IMP154573&&8703232124,0,0
7301,IMP444534&&8702902099,0,0
7302,IMP924304&&6907900000,0,0
7303,IMP766914&&8702102029,0,0
7304,IMP628697&&303790000,0,0
7305,IMP779511&&8407340000,0,0
7306,IMP720753&&8428900000,0,0
7307,IMP407738&&712200000,0,0
7308,IMP514650&&8703321922,0,0
7309,IMP112686&&8703900000,0,0
7310,IMP465066&&3901300000,0,0
7311,IMP223477&&8703210011,0,0
7312,IMP976257&&8516500000,0,0
7313,IMP723769&&6310100011,0,0
7314,IMP129307&&8703321220,0,0
7315,IMP909394&&6704190000,0,0
7316,IMP152015&&8703242900,0,0
7317,IMP261908&&8704212025,0,0
7318,IMP601203&&8702101319,0,0
7319,IMP695525&&7325999000,0,0
7320,IMP254926&&8704322000,0,0
7321,IMP144148&&8803900000,0,0
7322,IMP304614&&8511900000,0,0
7323,IMP207892&&8702101319,0,0
7324,IMP959224&&8703332100,0,0
7325,IMP844837&&8703242100,0,0
7326,IMP517696&&4418900000,0,0
7327,IMP752151&&8703210011,0,0
7328,IMP961944&&8703900000,0,0
7329,IMP720986&&8711201000,0,0
7330,IMP924304&&8703900000,0,0
7331,IMP766474&&8703332100,0,0
7332,IMP700157&&8703221917,0,0
7333,IMP916526&&8703210011,0,0
7334,IMP839288&&8703900000,0,0
7335,IMP832851&&7009920000,0,0
7336,IMP683279&&8703242900,0,0
7337,IMP410413&&8704322000,0,0
7338,IMP475311&&2833220000,0,0
7339,IMP235251&&8703321922,0,0
7340,IMP207563&&7323100000,0,0
7341,IMP392040&&3507900000,0,0
7342,IMP822061&&8703232926,0,0
7343,IMP396753&&8703321922,0,0
7344,IMP310321&&8703232926,0,0
7345,IMP239533&&2836300000,0,0
7346,IMP806125&&6111200000,0,0
7347,IMP863463&&4011200000,0,0
7348,IMPO16185&&7325999009,0,0
7349,IMPO19080&&8533210000,0,0
7350,IMPO15462&&4113900000,0,0
7351,IMPO10723&&5911400000,0,0
7352,IMPO19655&&4821101000,0,0
7353,IMPO19008&&8547200000,0,0
7354,IMPO11779&&3926909799,0,0
7355,IMPO18767&&8609009090,0,0
7356,IMPO19745&&6813810000,0,0
7357,IMPO12343&&6308000001,0,0
7358,IMPO13672&&8311900002,0,0
7359,IMPO13481&&5401101800,0,0
7360,IMPO12551&&8205598009,0,0
7361,IMPO19420&&9801000000,0,0
7362,IMPO13268&&8421392000,0,0
7363,IMPO11513&&9017801010,0,0
7364,IMPO19787&&8609009090,0,0
7365,IMPO18462&&3904220009,0,0
7366,IMPO10477&&6217900009,0,0
7367,IMPO10300&&4415209000,0,0
7368,IMPO19217&&8536508096,0,0
7369,IMPO13754&&4819100000,0,0
7370,IMPO10723&&8716400009,0,0
7371,IMPO14455&&9606100010,0,0
7372,IMPO10210&&8538909902,0,0
7373,IMPO11058&&4911101000,0,0
7374,IMPO12173&&8308900091,0,0
7375,IMPO10344&&6201930003,0,0
7376,IMPO10723&&8538909909,0,0
7377,IMPO14334&&8716400009,0,0
7378,IMPO15968&&8423101000,0,0
7379,IMPO15027&&9102190000,0,0
7380,IMPO19663&&5407920000,0,0
7381,IMPO11279&&3907911000,0,0
7382,IMPO19991&&6204629001,0,0
7383,IMPO11968&&2836300000,0,0
7384,IMPO13859&&8511900009,0,0
7385,IMPO18620&&3910000090,0,0
7386,IMPO15487&&3808939019,0,0
7387,IMPO19599&&9031803801,0,0
7388,IMPO19540&&9603901000,0,0
7389,IMPO10462&&8479908000,0,0
7390,IMPO15283&&8533210000,0,0
7391,IMPO12519&&7307929000,0,0
7392,IMPO10156&&6303929000,0,0
7393,IMPO19500&&8423900009,0,0
7394,IMPO17483&&2710124591,0,0
7395,IMPO19013&&8536908599,0,0
7396,IMPO16887&&8414801910,0,0
7397,IMPO19182&&8452900009,0,0
7398,IMPO15262&&6110309903,0,0
7399,IMPO15653&&4205001901,0,0
7400,IMPO19590&&4016930000,0,0
7401,IMPO13754&&8542399090,0,0
7402,IMPO17282&&1005900000,0,0
7403,IMPO13761&&8501310001,0,0
7404,IMPO18205&&8714102000,0,0
7405,IMPO13095&&8538909902,0,0
7406,IMPO13142&&4202321009,0,0
7407,IMPO10973&&8708999796,0,0
7408,IMPO16466&&8474310020,0,0
7409,IMPO19250&&7412200000,0,0
7410,IMPO19698&&9021109009,0,0
7411,IMPO15765&&9606100010,0,0
7412,IMPO15485&&5807101010,0,0
7413,IMPO15765&&4415209000,0,0
7414,IMPO13710&&3404900009,0,0
7415,IMPO18361&&8708999730,0,0
7416,IMPO13495&&8421310000,0,0
7417,IMPO17253&&3004900019,0,0
7418,IMPO16142&&8207909900,0,0
7419,IMPO12909&&8704219941,0,0
7420,IMPO19613&&3923299080,0,0
7421,IMPO15730&&1806310000,0,0
7422,IMPO16347&&3919900000,0,0
7423,IMPO11016&&4821909000,0,0
7424,IMPO16395&&8544429011,0,0
7425,IMPO15165&&6406909099,0,0
7426,IMPO11779&&3004900019,0,0
7427,IMPO10195&&5208390000,0,0
7428,IMPO15794&&8413810010,0,0
7429,IMPO19572&&3923301000,0,0
7430,IMPO18703&&2710124591,0,0
7431,IMPO12359&&8452900009,0,0
7432,IMPO17589&&8302300000,0,0
7433,IMPO11200&&8538909909,0,0
7434,IMPO10362&&5408310001,0,0
7435,IMPO14080&&6203439009,0,0
7436,IMPO12203&&8443999090,0,0
7437,IMPO18328&&2915704000,0,0
7438,IMPO12207&&8421990020,0,0
7439,IMPO11284&&6309000002,0,0
7440,IMPO12493&&5209320000,0,0
7441,IMPO10537&&8505902001,0,0
7442,IMPO13750&&709910000,0,0
7443,IMPO14146&&7013379199,0,0
7444,IMPO12228&&8547200000,0,0
7445,IMPO12794&&2901210009,0,0
7446,IMPO11958&&8609009090,0,0
7447,IMP283035&&8704311114,0,0
7448,IMP712264&&8535100000,0,0
7449,IMP766474&&8703210011,0,0
7450,IMP759377&&8703900000,0,0
7451,IMP993456&&7323100000,0,0
7452,IMP986767&&7117900000,0,0
7453,IMP142940&&305510052,0,0
7454,IMP900492&&7213910092,0,0
7455,IMP480452&&8703241128,0,0
7456,IMP837219&&5508500000,0,0
7457,IMP202906&&8409990000,0,0
7458,IMP788635&&5904900000,0,0
7459,IMP987726&&8703231119,0,0
7460,IMP294703&&7323100000,0,0
7461,IMP508148&&8416100000,0,0
7462,IMP229787&&3506100000,0,0
7463,IMP323920&&8702101216,0,0
7464,IMP606875&&8703321220,0,0
7465,IMP932066&&8504220000,0,0
7466,IMP443141&&8704211121,0,0
7467,IMP575048&&7323930000,0,0
7468,IMP540303&&8703231119,0,0
7469,IMP697300&&8703242900,0,0
7470,IMP646215&&8703242900,0,0
7471,IMP138552&&8703221917,0,0
7472,IMP660556&&8517180000,0,0
7473,IMP475215&&3923210000,0,0
7474,IMP164293&&6310900099,0,0
7475,IMP645358&&4802690000,0,0
7476,IMP546339&&3925900000,0,0
7477,IMP388163&&2707300000,0,0
7478,IMP671861&&303740000,0,0
7479,IMP423117&&8452290000,0,0
7480,IMP117708&&1108120012,0,0
7481,IMP385327&&7005210000,0,0
7482,IMP542836&&8704322000,0,0
7483,IMP570294&&9026200000,0,0
7484,IMP591216&&2401200000,0,0
7485,IMP394006&&8702902097,0,0
7486,IMP662011&&8517180000,0,0
7487,IMP337911&&4800000000,0,0
7488,IMP945329&&7615190000,0,0
7489,IMP764543&&2933910000,0,0
7490,IMP824798&&8703231119,0,0
7491,IMP372443&&7410000000,0,0
7492,IMP911330&&8704212025,0,0
7493,IMP565632&&3003900000,0,0
7494,IMP226034&&8462990000,0,0
7495,IMP178896&&8448590000,0,0
7496,IMP385327&&8517180000,0,0
7497,IMP157353&&8703232225,0,0
7498,IMP396712&&8714190000,0,0
7499,IMP532763&&8703232225,0,0
7500,IMP947319&&8704232000,0,0
7501,IMP317314&&8703331928,0,0
7502,IMP448194&&3909500000,0,0
7503,IMP429729&&2918230000,0,0
7504,IMP206242&&4802550059,0,0
7505,IMP534781&&8714190000,0,0
7506,IMP330670&&8703331226,0,0
7507,IMP809174&&8714910093,0,0
7508,IMP634947&&4802100000,0,0
7509,IMP233628&&8703321922,0,0
7510,IMP309156&&8704212025,0,0
7511,IMP491024&&8803900000,0,0
7512,IMP352125&&3811290000,0,0
7513,IMP670723&&8502120015,0,0
7514,IMP759667&&8704900099,0,0
7515,IMPO18295&&9017300009,0,0
7516,IMPO19898&&8536908591,0,0
7517,IMPO19898&&8547200000,0,0
7518,IMPO11620&&2936230000,0,0
7519,IMPO18343&&9607190000,0,0
7520,IMPO17452&&8421990020,0,0
7521,IMPO18475&&3926909799,0,0
7522,IMPO12856&&7204219000,0,0
7523,IMPO16579&&6217900009,0,0
7524,IMPO17282&&8413603100,0,0
7525,IMPO17931&&8452900009,0,0
7526,IMPO14193&&4821909000,0,0
7527,IMPO18767&&8547200000,0,0
7528,IMPO15279&&8533210000,0,0
7529,IMPO10806&&6112120009,0,0
7530,IMPO16794&&5807101010,0,0
7531,IMPO10949&&6203120009,0,0
7532,IMPO15078&&8708299009,0,0
7533,IMPO14254&&8517120010,0,0
7534,IMPO15765&&3926909799,0,0
7535,IMPO15707&&6908909399,0,0
7536,IMPO11571&&3923409000,0,0
7537,IMPO12643&&4410119000,0,0
7538,IMPO13754&&3926909799,0,0
7539,IMPO16400&&8703229050,0,0
7540,IMPO16169&&3004900019,0,0
7541,IMPO11543&&5516110000,0,0
7542,IMPO11691&&8504409090,0,0
7543,IMPO19537&&8536901099,0,0
7544,IMPO10069&&2520200000,0,0
7545,IMPO18835&&4010350020,0,0
7546,IMPO16593&&5509520001,0,0
7547,IMPO12535&&8409990009,0,0
7548,IMPO10967&&9018908439,0,0
7549,IMPO18716&&3910000090,0,0
7550,IMPO18695&&9105290090,0,0
7551,IMPO11016&&8302415009,0,0
7552,IMPO12891&&3923100000,0,0
7553,IMPO11861&&5208190000,0,0
7554,IMPO19132&&8501310001,0,0
7555,IMPO17530&&6406201000,0,0
7556,IMPO17527&&7213914900,0,0
7557,IMPO18189&&3809910000,0,0
7558,IMPO11316&&8547200000,0,0
7559,IMPO12128&&8504901100,0,0
7560,IMPO11316&&8716400009,0,0
7561,IMPO18606&&3214109000,0,0
7562,IMPO17720&&6305339001,0,0
7563,IMPO14397&&8474909000,0,0
7564,IMPO12018&&8452290001,0,0
7565,IMPO13165&&5402330000,0,0
7566,IMPO18806&&303431000,0,0
7567,IMPO19285&&5401101800,0,0
7568,IMPO17483&&9801000000,0,0
7569,IMPO11800&&3402209002,0,0
7570,IMPO18243&&8501101000,0,0
7571,IMPO14859&&7214300010,0,0
7572,IMPO12217&&2401103509,0,0
7573,IMPO17356&&8471705000,0,0
7574,IMPO10097&&9801000000,0,0
7575,IMPO11469&&9606100010,0,0
7576,IMPO13804&&2204217803,0,0
7577,IMPO11063&&5208310000,0,0
7578,IMPO18982&&7321890001,0,0
7579,IMPO13867&&8409990002,0,0
7580,IMPO14334&&8703329091,0,0
7581,IMPO18075&&4015900000,0,0
7582,IMPO16822&&8425420090,0,0
7583,IMPO19211&&8421990090,0,0
7584,IMPO11533&&8716800009,0,0
7585,IMPO13823&&3809910000,0,0
7586,IMPO18378&&9613100000,0,0
7587,IMPO14670&&6217900009,0,0
7588,IMPO16576&&3923299080,0,0
7589,IMPO12985&&8703319090,0,0
7590,IMP553254&&8703242900,0,0
7591,IMP173577&&8703331928,0,0
7592,IMP421954&&8711409000,0,0
7593,IMP439866&&8703232926,0,0
7594,IMP164293&&8703321922,0,0
7595,IMP233628&&8703241128,0,0
7596,IMP965305&&8703231221,0,0
7597,IMP358094&&8703241128,0,0
7598,IMP439370&&8421290000,0,0
7599,IMP122694&&7323100000,0,0
7600,IMP226111&&8703210011,0,0
7601,IMP416767&&8704221100,0,0
7602,IMP965305&&3903200000,0,0
7603,IMP326043&&5801900000,0,0
7604,IMP644691&&8484200000,0,0
7605,IMP934273&&8437100000,0,0
7606,IMP781428&&8703331928,0,0
7607,IMP576016&&303790000,0,0
7608,IMP294531&&8704212025,0,0
7609,IMP585281&&3904100000,0,0
7610,IMP528057&&8513900000,0,0
7611,IMP386453&&8704212025,0,0
7612,IMP683347&&3907600069,0,0
7613,IMP478176&&8702902099,0,0
7614,IMP992026&&8703232926,0,0
7615,IMP904574&&8704212025,0,0
7616,IMP855462&&8703241238,0,0
7617,IMP284988&&8703332900,0,0
7618,IMP522479&&5801900000,0,0
7619,IMP795995&&8703321922,0,0
7620,IMP660456&&3004900000,0,0
7621,IMP138552&&7323100000,0,0
7622,IMP347749&&8703241128,0,0
7623,IMP806086&&8704212025,0,0
7624,IMP172956&&2827200000,0,0
7625,IMP280692&&8703242900,0,0
7626,IMP994908&&8703242100,0,0
7627,IMP502913&&2820000000,0,0
7628,IMP118992&&8438800000,0,0
7629,IMP170000&&7213910092,0,0
7630,IMP223095&&8703222900,0,0
7631,IMP194834&&8703242100,0,0
7632,IMP712264&&8716100000,0,0
7633,IMP715456&&5007200000,0,0
7634,IMP136007&&8436210000,0,0
7635,IMP888665&&2902440000,0,0
7636,IMP451441&&8703331226,0,0
7637,IMP865057&&8703900000,0,0
7638,IMP287981&&8703242900,0,0
7639,IMP142940&&8702902099,0,0
7640,IMP851943&&8473300000,0,0
7641,IMP445164&&8517180000,0,0
7642,IMP853002&&8704322000,0,0
7643,IMP560322&&3904210000,0,0
7644,IMP999312&&8703221215,0,0
7645,IMP354522&&8703231221,0,0
7646,IMP865223&&8702902097,0,0
7647,IMP721651&&8704212025,0,0
7648,IMP166326&&8473300000,0,0
7649,IMP765282&&8703241128,0,0
7650,IMP442977&&5801900000,0,0
7651,IMP837219&&8702101319,0,0
7652,IMP730083&&9403200000,0,0
7653,IMP428239&&8703222900,0,0
7654,IMP652712&&8703242100,0,0
7655,IMP895858&&8517180000,0,0
7656,IMP715356&&8703242100,0,0
7657,IMP447222&&8703241128,0,0
7658,IMP261908&&8703222900,0,0
7659,IMP971769&&8703231119,0,0
7660,IMP705831&&8703321922,0,0
7661,IMP310321&&8703231119,0,0
7662,IMP164293&&4403100000,0,0
7663,IMP302697&&3004900000,0,0
7664,IMP327159&&3004200000,0,0
7665,IMP666597&&8704900099,0,0
7666,IMP602071&&8703241128,0,0
7667,IMP749836&&8703242900,0,0
7668,IMP995522&&8703321922,0,0
7669,IMP156567&&3921120000,0,0
7670,IMP447299&&8703231119,0,0
7671,IMP671861&&8703321922,0,0
7672,IMP239073&&8527199000,0,0
7673,IMP929565&&5911900000,0,0
7674,IMP817353&&9021100000,0,0
7675,IMP200423&&8702101319,0,0
7676,IMP307848&&8703231119,0,0
7677,IMP233628&&6406200000,0,0
7678,IMP385327&&8703900000,0,0
7679,IMP132222&&8517180000,0,0
7680,IMP818367&&1302130000,0,0
7681,IMP344527&&6810190000,0,0
7682,IMP299362&&8703222900,0,0
7683,IMP355846&&8703241128,0,0
7684,IMP934228&&5603130000,0,0
7685,IMP231349&&8701900092,0,0
7686,IMP941886&&9600000000,0,0
7687,IMP776989&&8703231119,0,0
7688,IMP671861&&5007200000,0,0
7689,IMP152501&&8703241128,0,0
7690,IMP450969&&8703221917,0,0
7691,IMP502946&&8703222900,0,0
7692,IMP656135&&4418400000,0,0
7693,IMP435965&&8702902099,0,0
7694,IMP614693&&8413200000,0,0
7695,IMP381456&&6301900000,0,0
7696,IMP288464&&8703222900,0,0
7697,IMP361374&&8703321922,0,0
7698,IMP554100&&8704322000,0,0
7699,IMP461608&&8703900000,0,0
7700,IMP933982&&8408900000,0,0
7701,IMP474570&&6702900000,0,0
7702,IMP930660&&2830100000,0,0
7703,IMP441025&&8703321922,0,0
7704,IMP535548&&8517180000,0,0
7705,IMP532316&&8703210011,0,0
7706,IMP120631&&8703321220,0,0
7707,IMP968491&&8703241128,0,0
7708,IMP203713&&8703232926,0,0
7709,IMP569443&&8703231119,0,0
7710,IMP955120&&8703900000,0,0
7711,IMP940785&&8703222900,0,0
7712,IMP660556&&8702101319,0,0
7713,IMP555305&&8703331226,0,0
7714,IMP397810&&8702101319,0,0
7715,IMP664230&&8473300000,0,0
7716,IMP179618&&8703231119,0,0
7717,IMP628697&&8703232124,0,0
7718,IMP776932&&8418690000,0,0
7719,IMP975819&&5500000000,0,0
7720,IMP355679&&7003120000,0,0
7721,IMP780909&&305590059,0,0
7722,IMP677211&&8703332900,0,0
7723,IMP355376&&4008211000,0,0
7724,IMPO18361&&5811000030,0,0
7725,IMPO10403&&9503009501,0,0
7726,IMPO15928&&3004900019,0,0
7727,IMPO14200&&8409910002,0,0
7728,IMPO18189&&8703229050,0,0
7729,IMPO13200&&4421909799,0,0
7730,IMPO16400&&8452300000,0,0
7731,IMPO11284&&4821909000,0,0
7732,IMPO12206&&3506990020,0,0
7733,IMPO19112&&4804395100,0,0
7734,IMPO11075&&3926909799,0,0
7735,IMPO19006&&8471705000,0,0
7736,IMPO14437&&8466922000,0,0
7737,IMPO10250&&8501310001,0,0
7738,IMPO18272&&3926909779,0,0
7739,IMPO12207&&3926909799,0,0
7740,IMPO12250&&8507800000,0,0
7741,IMPO10976&&8538909909,0,0
7742,IMPO14839&&8542329090,0,0
7743,IMPO19080&&8704219941,0,0
7744,IMPO15494&&8511500007,0,0
7745,IMPO15313&&808309000,0,0
7746,IMPO10097&&8609009090,0,0
