IMPORTER.TIN&&TARIFF.CODE,IMPORTER.TIN&&TARIFF.CODE_illicit_sum,IMPORTER.TIN&&TARIFF.CODE_illicit_rate
IMP267369&&8475900000,0,0.0
IMP267369&&8517180000,0,0.0
IMP267369&&8530900000,1,1.0
IMP267369&&8702101319,0,0.0
IMP267369&&8702902099,0,0.0
IMP267369&&8703210011,0,0.0
IMP267369&&8703222900,0,0.0
IMP267369&&8703231119,0,0.0
IMP267369&&8703231221,0,0.0
IMP267369&&8703231226,0,0.0
IMP267369&&8703232124,0,0.0
IMP267369&&8703232225,0,0.0
IMP267369&&8703232926,0,0.0
IMP267369&&8703241128,0,0.0
IMP267369&&8703241932,0,0.0
IMP267369&&8703242100,0,0.0
IMP267369&&8703242900,0,0.0
IMP267369&&8703321922,0,0.0
IMP267369&&8703331124,0,0.0
IMP267369&&8703331226,0,0.0
IMP267369&&8703331928,1,0.5
IMP267369&&8703332100,0,0.0
IMP267369&&8703900000,0,0.0
IMP267369&&8704212025,0,0.0
IMP267369&&8704231924,0,0.0
IMP267369&&8704232000,0,0.0
IMP267369&&8704322000,0,0.0
IMP267369&&8704900099,0,0.0
IMP267369&&8711201000,0,0.0
IMP267369&&8803900000,0,0.0
IMP267369&&9405400000,0,0.0
IMP267522&&5205480000,0,0.0
IMP267522&&7418190000,0,0.0
IMP267522&&8703232225,0,0.0
IMP267522&&8703232926,0,0.0
IMP267522&&8703332900,0,0.0
IMP267720&&2835260000,0,0.0
IMP267720&&8207900000,0,0.0
IMP267720&&8711201000,0,0.0
IMP267867&&3907200000,1,1.0
IMP267867&&712200000,0,0.0
IMP267867&&8519500000,0,0.0
IMP267867&&8704322000,0,0.0
IMP267942&&7320000000,0,0.0
IMP267942&&8212200000,0,0.0
IMP268583&&8428100000,0,0.0
IMP268685&&8421210022,0,0.0
IMP268979&&3802100000,0,0.0
IMP268981&&4202210023,0,0.0
IMP268981&&8502130018,1,1.0
IMP268981&&8703232926,0,0.0
IMP269119&&3204170000,0,0.0
IMP269119&&7214200000,0,0.0
IMP269119&&8473100000,1,1.0
IMP269177&&8703241128,0,0.0
IMP269410&&3004900000,0,0.0
IMP269410&&7003120000,0,0.0
IMP269410&&8424811000,0,0.0
IMP269455&&3500000000,0,0.0
IMP269455&&7307210000,0,0.0
IMP269455&&8421120000,0,0.0
IMP269455&&8517180000,0,0.0
IMP269455&&8702902099,0,0.0
IMP269455&&8703210011,0,0.0
IMP269455&&8703231119,0,0.0
IMP269455&&8703232225,0,0.0
IMP269455&&8703232926,0,0.0
IMP269455&&8703241128,0,0.0
IMP269455&&8703321922,0,0.0
IMP269455&&9018490000,0,0.0
IMP269455&&9506620000,0,0.0
IMP269517&&3917229000,0,0.0
IMP269700&&8412900000,0,0.0
IMP269700&&8429200000,0,0.0
IMP269723&&8702101319,0,0.0
IMP270028&&8473300000,0,0.0
IMP270028&&8703221113,0,0.0
IMP270028&&8703241128,0,0.0
IMP270028&&8703331124,0,0.0
IMP270034&&8431390000,1,1.0
IMP270279&&8483600000,0,0.0
IMP270321&&8703232926,0,0.0
IMP270614&&3917409000,0,0.0
IMP270614&&7323100000,0,0.0
IMP270614&&8421210022,0,0.0
IMP270764&&1005100000,1,1.0
IMP270764&&2914290000,0,0.0
IMP270922&&3105200000,0,0.0
IMP270922&&4010190000,1,1.0
IMP270922&&407000000,1,1.0
IMP270922&&5205310000,0,0.0
IMP270922&&8703241128,0,0.0
IMP270922&&8703242100,0,0.0
IMP270922&&8703321922,0,0.0
IMP270922&&8703331124,0,0.0
IMP270922&&8703900000,0,0.0
IMP270922&&8704322000,0,0.0
IMP271029&&5500000000,1,1.0
IMP271029&&7604210000,1,1.0
IMP271092&&2836200000,0,0.0
IMP271092&&3610000000,0,0.0
IMP271092&&3808920000,0,0.0
IMP271092&&3909500000,0,0.0
IMP271092&&4407250000,1,1.0
IMP271092&&8309900091,0,0.0
IMP271092&&8448200000,0,0.0
IMP271092&&8702902099,0,0.0
IMP271092&&8703241128,0,0.0
IMP271092&&8703321922,0,0.0
IMP271092&&8703331226,0,0.0
IMP271092&&8703331928,0,0.0
IMP271092&&8704212025,0,0.0
IMP271176&&7219900000,0,0.0
IMP271199&&2103200000,0,0.0
IMP271199&&5801900000,0,0.0
IMP271199&&8703232926,0,0.0
IMP271206&&8443910000,0,0.0
IMP271206&&8703232926,0,0.0
IMP271281&&2210000000,0,0.0
IMP271281&&3307200000,0,0.0
IMP271281&&8436210000,1,1.0
IMP271327&&9207900000,1,1.0
IMP271389&&2522200000,0,0.0
IMP271389&&8709900000,0,0.0
IMP271485&&1901900092,0,0.0
IMP271556&&2008119000,0,0.0
IMP271556&&2523900000,0,0.0
IMP271556&&2903490000,0,0.0
IMP271556&&303780000,0,0.0
IMP271556&&303790000,0,0.0
IMP271556&&405100000,0,0.0
IMP271556&&5801900000,0,0.0
IMP271556&&7308300000,0,0.0
IMP271556&&8473300000,0,0.0
IMP271556&&8509400000,0,0.0
IMP271556&&8517180000,0,0.0
IMP271556&&8702101319,1,0.3333333333333333
IMP271556&&8703210011,0,0.0
IMP271556&&8703222900,0,0.0
IMP271556&&8703231119,0,0.0
IMP271556&&8703232124,0,0.0
IMP271556&&8703232926,0,0.0
IMP271556&&8703241128,0,0.0
IMP271556&&8703242900,0,0.0
IMP271556&&8703321922,0,0.0
IMP271556&&8703331124,0,0.0
IMP271556&&8703331226,0,0.0
IMP271556&&8703331928,0,0.0
IMP271556&&8703332100,0,0.0
IMP271556&&8703900000,0,0.0
IMP271556&&8704231122,0,0.0
IMP271556&&8704322000,0,0.0
IMP271556&&9105290000,0,0.0
IMP271605&&7614900000,0,0.0
IMP271605&&8703241932,0,0.0
IMP271649&&3206490000,0,0.0
IMP271649&&6907900000,0,0.0
IMP271649&&808100000,0,0.0
IMP271649&&8702101319,0,0.0
IMP271649&&8703222900,0,0.0
IMP271649&&8703232926,0,0.0
IMP271649&&8703900000,0,0.0
IMP271938&&8426200000,0,0.0
IMP271968&&1001900000,0,0.0
IMP271968&&1102909000,0,0.0
IMP271968&&2002902000,0,0.0
IMP271968&&2835260000,1,1.0
IMP271968&&2922410000,0,0.0
IMP271968&&3004200000,0,0.0
IMP271968&&3004900000,0,0.0
IMP271968&&3204900000,0,0.0
IMP271968&&3810000000,0,0.0
IMP271968&&3904100000,0,0.0
IMP271968&&3916200000,0,0.0
IMP271968&&403102000,1,1.0
IMP271968&&4202120012,0,0.0
IMP271968&&5801900000,0,0.0
IMP271968&&6310100011,0,0.0
IMP271968&&6700000000,0,0.0
IMP271968&&6802910000,0,0.0
IMP271968&&7306190000,0,0.0
IMP271968&&7310100000,0,0.0
IMP271968&&7323100000,0,0.0
IMP271968&&7901200000,0,0.0
IMP271968&&808100000,0,0.0
IMP271968&&8214200000,0,0.0
IMP271968&&8408900000,0,0.0
IMP271968&&8443390000,0,0.0
IMP271968&&8455210000,0,0.0
IMP271968&&8460290000,0,0.0
IMP271968&&8473300000,0,0.0
IMP271968&&8517180000,0,0.0
IMP271968&&8702101319,0,0.0
IMP271968&&8702902099,0,0.0
IMP271968&&8703210011,0,0.0
IMP271968&&8703221917,0,0.0
IMP271968&&8703222900,1,0.047619047619047616
IMP271968&&8703231119,0,0.0
IMP271968&&8703231221,1,0.3333333333333333
IMP271968&&8703232124,0,0.0
IMP271968&&8703232225,0,0.0
IMP271968&&8703232926,0,0.0
IMP271968&&8703241128,0,0.0
IMP271968&&8703242100,0,0.0
IMP271968&&8703242900,0,0.0
IMP271968&&8703321220,0,0.0
IMP271968&&8703321922,0,0.0
IMP271968&&8703322900,0,0.0
IMP271968&&8703331226,0,0.0
IMP271968&&8703331928,0,0.0
IMP271968&&8703332100,0,0.0
IMP271968&&8703900000,1,0.16666666666666666
IMP271968&&8704212025,0,0.0
IMP271968&&8704231924,0,0.0
IMP271968&&8704322000,0,0.0
IMP271968&&8711201000,0,0.0
IMP272250&&5401100000,0,0.0
IMP272250&&7304290000,1,1.0
IMP272250&&7318150000,0,0.0
IMP272266&&3004900000,0,0.0
IMP272266&&8481100000,1,1.0
IMP272266&&8703332900,0,0.0
IMP272375&&4809200000,1,1.0
IMP272516&&1509909000,1,1.0
IMP272973&&8803900000,0,0.0
IMP273082&&8702101319,0,0.0
IMP273082&&8703231119,0,0.0
IMP273216&&2508400000,0,0.0
IMP273227&&7307920000,0,0.0
IMP273341&&402211000,1,1.0
IMP273406&&8514300000,0,0.0
IMP273406&&8703241128,0,0.0
IMP273406&&8703321922,0,0.0
IMP273406&&8703331928,1,1.0
IMP273525&&6103290000,0,0.0
IMP273525&&8711909000,1,1.0
IMP273541&&2204210000,0,0.0
IMP273541&&8483900000,0,0.0
IMP273541&&8703900000,0,0.0
IMP273551&&4011200000,1,1.0
IMP273825&&8407340000,0,0.0
IMP273846&&6904900000,0,0.0
IMP273846&&8704211121,0,0.0
IMP273916&&8483500000,0,0.0
IMP273941&&6902900000,0,0.0
IMP273950&&3702100000,0,0.0
IMP274021&&3917229000,1,1.0
IMP274021&&4011200000,1,1.0
IMP274021&&8702101319,0,0.0
IMP274021&&8703210011,0,0.0
IMP274021&&8703222900,0,0.0
IMP274021&&8703232926,0,0.0
IMP274021&&8703241128,0,0.0
IMP274021&&8703321922,0,0.0
IMP274021&&8703331124,0,0.0
IMP274021&&8703332100,0,0.0
IMP274021&&8704322000,0,0.0
IMP274131&&7323999000,0,0.0
IMP274131&&8481300000,0,0.0
IMP274162&&7610100000,0,0.0
IMP274177&&4811590059,0,0.0
IMP274177&&8429190000,0,0.0
IMP274177&&8517180000,0,0.0
IMP274177&&8703321118,0,0.0
IMP274177&&8703321922,1,1.0
IMP274177&&8803300000,1,1.0
IMP274231&&4820200000,0,0.0
IMP274231&&6804220000,1,1.0
IMP274239&&7216310000,0,0.0
IMP274239&&8502110012,0,0.0
IMP274239&&8703222900,0,0.0
IMP274366&&7010902900,1,1.0
IMP274366&&8302100000,1,1.0
IMP274366&&9603210000,0,0.0
IMP274415&&5204190000,0,0.0
IMP274415&&8531200000,1,1.0
IMP274456&&3002200000,0,0.0
IMP274456&&4202210023,1,1.0
IMP274456&&8504900000,1,1.0
IMP274603&&4810220024,0,0.0
IMP274603&&7505110000,1,1.0
IMP274603&&8703231119,0,0.0
IMP274603&&8703242100,0,0.0
IMP274754&&303790000,0,0.0
IMP274754&&8517180000,0,0.0
IMP274754&&8704311114,0,0.0
IMP274979&&2101200000,0,0.0
IMP274979&&305590059,0,0.0
IMP274979&&3207200000,0,0.0
IMP274979&&3903200000,0,0.0
IMP274979&&5509520000,0,0.0
IMP274979&&9207100000,0,0.0
IMP275009&&1105200000,0,0.0
IMP275009&&3902100000,0,0.0
IMP275009&&8517180000,0,0.0
IMP275009&&9010900000,1,1.0
IMP275201&&2801200000,0,0.0
IMP275201&&3904100000,1,1.0
IMP275201&&5509690000,0,0.0
IMP275201&&8418500059,0,0.0
IMP275201&&8517180000,0,0.0
IMP275201&&8703242100,0,0.0
IMP275201&&8704212025,0,0.0
IMP275201&&8704232000,0,0.0
IMP275263&&4002110000,0,0.0
IMP275263&&8466910000,1,1.0
IMP275263&&8473300000,0,0.0
IMP275263&&8706001300,0,0.0
IMP275266&&4802690000,1,1.0
IMP275266&&8703222900,0,0.0
IMP275326&&8702101319,0,0.0
IMP275326&&8703241128,0,0.0
IMP275326&&8703900000,0,0.0
IMP275359&&2102100000,0,0.0
IMP275359&&3210000000,0,0.0
IMP275359&&8517180000,0,0.0
IMP275359&&8703332100,0,0.0
IMP275359&&9401900091,0,0.0
IMP275623&&3001900000,0,0.0
IMP275656&&5403330000,0,0.0
IMP275656&&8703222900,0,0.0
IMP275722&&301990000,0,0.0
IMP275750&&7216310000,0,0.0
IMP276032&&1001900000,1,1.0
IMP276032&&8703331226,0,0.0
IMP276165&&7323100000,1,0.5
IMP276221&&2401100000,0,0.0
IMP276221&&2522200000,1,1.0
IMP276221&&2905110000,1,1.0
IMP276221&&6310900091,0,0.0
IMP276221&&8473300000,0,0.0
IMP276514&&4802550059,1,1.0
IMP276514&&8452290000,0,0.0
IMP276514&&8506101912,1,1.0
IMP276514&&8521900000,0,0.0
IMP276514&&8703232225,0,0.0
IMP276514&&8703321922,0,0.0
IMP276643&&6601990000,0,0.0
IMP276643&&7320100000,0,0.0
IMP276643&&9022140000,0,0.0
IMP276704&&3212100000,0,0.0
IMP276704&&8703222900,0,0.0
IMP276704&&8803300000,0,0.0
IMP276768&&8702101319,0,0.0
IMP276810&&3820000000,0,0.0
IMP276810&&7228500000,0,0.0
IMP276810&&8703222100,0,0.0
IMP276810&&8703231226,0,0.0
IMP276810&&8703232124,1,0.5
IMP276810&&8703241128,0,0.0
IMP276810&&8703332100,0,0.0
IMP277286&&2710111000,0,0.0
IMP277286&&8702101319,0,0.0
IMP277286&&8703231221,0,0.0
IMP277296&&6802210000,0,0.0
IMP277312&&3505100000,1,1.0
IMP277312&&8477900000,1,1.0
IMP277389&&6406100000,0,0.0
IMP277401&&1515300000,0,0.0
IMP277401&&405900091,0,0.0
IMP277401&&910910000,0,0.0
IMP277457&&4802550059,0,0.0
IMP277457&&6303990000,1,1.0
IMP277457&&8702101319,1,1.0
IMP277457&&8704231924,0,0.0
IMP277588&&8516790000,0,0.0
IMP277588&&8703221917,0,0.0
IMP277725&&8703900000,0,0.0
IMP277748&&2009900091,0,0.0
IMP277748&&8703242900,0,0.0
IMP277771&&3901100000,0,0.0
IMP277771&&8464900000,0,0.0
IMP277771&&9401800081,0,0.0
IMP277853&&8702101319,0,0.0
IMP277888&&8702101319,0,0.0
IMP277921&&2501001000,0,0.0
IMP277921&&8703231119,0,0.0
IMP278037&&8417900000,1,1.0
IMP278037&&8703241128,0,0.0
IMP278068&&6305390000,0,0.0
IMP278083&&7323100000,0,0.0
IMP278083&&8517180000,1,1.0
IMP278083&&8703231221,0,0.0
IMP278083&&8703232225,0,0.0
IMP278083&&8703900000,0,0.0
IMP278083&&8704212025,0,0.0
IMP278369&&4011200000,0,0.0
IMP278410&&8473300000,0,0.0
IMP278462&&7117190000,1,1.0
IMP278462&&8703210011,0,0.0
IMP278462&&8703232124,0,0.0
IMP278462&&8703331928,0,0.0
IMP278462&&8713900000,1,1.0
IMP278479&&1005100000,1,1.0
IMP278479&&5007200000,0,0.0
IMP278479&&7307910000,0,0.0
IMP278479&&8455210000,0,0.0
IMP278734&&1701110000,0,0.0
IMP278734&&8429110000,0,0.0
IMP278734&&8430610000,0,0.0
IMP278851&&1517909000,0,0.0
IMP278851&&2936900000,0,0.0
IMP278851&&3902100000,0,0.0
IMP278851&&3917239000,0,0.0
IMP278851&&7323930000,0,0.0
IMP278851&&8516600069,0,0.0
IMP278851&&8702101319,0,0.0
IMP278851&&8703222900,0,0.0
IMP278851&&8703231221,0,0.0
IMP278851&&8703232926,0,0.0
IMP278851&&8703241128,0,0.0
IMP278851&&8703321922,0,0.0
IMP278851&&8703900000,0,0.0
IMP278851&&8704212025,0,0.0
IMP278851&&8704322000,0,0.0
IMP278851&&8716310000,0,0.0
IMP278851&&9603210000,0,0.0
IMP278921&&8514900000,1,1.0
IMP278990&&2202100000,0,0.0
IMP278990&&3104200000,0,0.0
IMP278990&&4911999099,1,1.0
IMP278990&&8702902099,0,0.0
IMP279095&&2815120000,0,0.0
IMP279095&&3204130000,0,0.0
IMP279095&&6908100000,0,0.0
IMP279189&&7304290000,0,0.0
IMP279248&&2830100000,0,0.0
IMP279248&&4418900000,0,0.0
IMP279248&&7606119000,0,0.0
IMP279248&&8702901192,0,0.0
IMP279248&&8703210011,0,0.0
IMP279248&&8703241128,0,0.0
IMP279248&&8704900099,0,0.0
IMP279273&&8702101319,0,0.0
IMP279427&&4810000000,0,0.0
IMP279427&&8703231119,0,0.0
IMP279512&&8511900000,0,0.0
IMP279678&&8907100000,0,0.0
IMP279721&&2810000000,0,0.0
IMP279721&&3920910000,0,0.0
IMP279721&&8402190000,0,0.0
IMP279721&&8504310000,1,1.0
IMP279721&&8703332900,0,0.0
IMP279721&&8704231924,0,0.0
IMP279759&&3402190019,0,0.0
IMP279759&&8476900000,0,0.0
IMP279759&&8703231221,0,0.0
IMP279759&&8703321118,0,0.0
IMP279826&&3915100000,0,0.0
IMP279865&&2202900091,0,0.0
IMP279865&&8703231221,0,0.0
IMP279865&&8703232926,1,1.0
IMP279944&&8431490000,0,0.0
IMP279944&&9015900000,1,1.0
IMP280054&&8539290000,1,1.0
IMP280054&&8704321920,1,1.0
IMP280132&&3003400000,0,0.0
IMP280132&&7323930000,0,0.0
IMP280132&&8414900000,0,0.0
IMP280132&&8544700000,1,1.0
IMP280132&&8704212025,0,0.0
IMP280192&&2833110000,1,1.0
IMP280195&&8302410000,1,1.0
IMP280217&&1104120000,0,0.0
IMP280217&&3901900000,0,0.0
IMP280217&&8421290000,0,0.0
IMP280217&&8703222900,0,0.0
IMP280217&&8703242900,0,0.0
IMP280217&&8703321922,0,0.0
IMP280217&&8703331124,0,0.0
IMP280217&&8703900000,0,0.0
IMP280217&&8704322000,0,0.0
IMP280435&&7606929099,0,0.0
IMP280435&&8527910000,0,0.0
IMP280436&&5204190000,0,0.0
IMP280436&&8703332900,0,0.0
IMP280692&&2002902000,0,0.0
IMP280692&&2833290000,0,0.0
IMP280692&&303790000,0,0.0
IMP280692&&3904220000,0,0.0
IMP280692&&3907200000,0,0.0
IMP280692&&3920200029,1,1.0
IMP280692&&3925300000,0,0.0
IMP280692&&4009120000,0,0.0
IMP280692&&4011400000,1,1.0
IMP280692&&4016990000,0,0.0
IMP280692&&407000000,0,0.0
IMP280692&&4802570000,0,0.0
IMP280692&&5007200000,0,0.0
IMP280692&&5010000000,0,0.0
IMP280692&&5204190000,0,0.0
IMP280692&&5801900000,0,0.0
IMP280692&&5901100000,0,0.0
IMP280692&&6809190000,0,0.0
IMP280692&&6907900000,0,0.0
IMP280692&&6910900000,0,0.0
IMP280692&&7310000000,0,0.0
IMP280692&&7318150000,0,0.0
IMP280692&&7323100000,0,0.0
IMP280692&&808100000,0,0.0
IMP280692&&8423820000,0,0.0
IMP280692&&8429590000,0,0.0
IMP280692&&8467990000,0,0.0
IMP280692&&8479890000,0,0.0
IMP280692&&8501610000,0,0.0
IMP280692&&8517180000,0,0.0
IMP280692&&8528721900,0,0.0
IMP280692&&8536500000,0,0.0
IMP280692&&8702101319,0,0.0
IMP280692&&8702901192,0,0.0
IMP280692&&8702902099,0,0.0
IMP280692&&8703210011,0,0.0
IMP280692&&8703221215,0,0.0
IMP280692&&8703221920,0,0.0
IMP280692&&8703222100,0,0.0
IMP280692&&8703222900,1,0.037037037037037035
IMP280692&&8703231119,1,0.07692307692307693
IMP280692&&8703231221,0,0.0
IMP280692&&8703231226,0,0.0
IMP280692&&8703232124,0,0.0
IMP280692&&8703232225,0,0.0
IMP280692&&8703232926,1,0.020833333333333332
IMP280692&&8703241128,0,0.0
IMP280692&&8703242100,0,0.0
IMP280692&&8703242200,0,0.0
IMP280692&&8703242900,0,0.0
IMP280692&&8703321220,0,0.0
IMP280692&&8703321922,2,0.08
IMP280692&&8703331226,0,0.0
IMP280692&&8703331928,0,0.0
IMP280692&&8703332100,0,0.0
IMP280692&&8703332900,0,0.0
IMP280692&&8703900000,0,0.0
IMP280692&&8704211122,0,0.0
IMP280692&&8704212025,0,0.0
IMP280692&&8704231122,0,0.0
IMP280692&&8704231924,0,0.0
IMP280692&&8704232000,0,0.0
IMP280692&&8704311114,0,0.0
IMP280692&&8704322000,0,0.0
IMP280692&&8704900099,0,0.0
IMP280692&&8905100000,0,0.0
IMP280692&&9603400000,0,0.0
IMP280752&&5801900000,0,0.0
IMP280752&&8703332900,0,0.0
IMP280775&&8703312200,0,0.0
IMP280775&&8716909000,0,0.0
IMP280849&&4000000000,0,0.0
IMP280897&&3209101000,0,0.0
IMP280897&&3915100000,0,0.0
IMP280897&&5407830000,1,1.0
IMP280897&&8201300031,1,1.0
IMP280897&&8703231119,0,0.0
IMP280897&&8703321922,0,0.0
IMP280897&&8703900000,0,0.0
IMP280923&&8703332100,0,0.0
IMP280950&&8418210022,1,1.0
IMP280950&&8536100000,1,1.0
IMP280950&&8703210011,1,1.0
IMP280950&&9029200000,1,1.0
IMP280991&&7607190011,0,0.0
IMP280991&&8437900000,0,0.0
IMP281094&&7318160000,0,0.0
IMP281288&&8504210000,0,0.0
IMP281326&&5204190000,0,0.0
IMP281326&&7301200000,0,0.0
IMP281576&&3202900000,0,0.0
IMP281576&&8702101319,0,0.0
IMP281733&&2905450000,0,0.0
IMP281733&&8703231221,0,0.0
IMP281790&&5506300000,0,0.0
IMP281790&&8703900000,0,0.0
IMP281869&&2814200000,1,1.0
IMP281874&&2930000000,0,0.0
IMP281874&&8702902099,1,1.0
IMP281985&&2710193200,1,1.0
IMP281985&&808100000,0,0.0
IMP281996&&8301400000,1,1.0
IMP281996&&8302490000,0,0.0
IMP281996&&8451400000,0,0.0
IMP282068&&8421310000,0,0.0
IMP282238&&303790000,0,0.0
IMP282238&&3908900000,0,0.0
IMP282238&&3915300000,1,1.0
IMP282238&&5801900000,0,0.0
IMP282238&&8704212025,0,0.0
IMP282251&&8703232926,0,0.0
IMP282303&&2915330000,0,0.0
IMP282303&&5603130000,0,0.0
IMP282303&&808100000,0,0.0
IMP282303&&8417800000,0,0.0
IMP282303&&8703231119,0,0.0
IMP282303&&8703231221,1,1.0
IMP282303&&8703241128,0,0.0
IMP282303&&8703321922,0,0.0
IMP282303&&8703332100,0,0.0
IMP282303&&8704212025,0,0.0
IMP282408&&2836990000,0,0.0
IMP282462&&8300000000,0,0.0
IMP282462&&8519890000,1,1.0
IMP283035&&2933290000,0,0.0
IMP283035&&8517180000,0,0.0
IMP283035&&8703221917,0,0.0
IMP283035&&8703232926,0,0.0
IMP283035&&8703241128,0,0.0
IMP283035&&8703331226,0,0.0
IMP283035&&8703900000,0,0.0
IMP283035&&8704311114,0,0.0
IMP283035&&9026100000,0,0.0
IMP283051&&709590000,0,0.0
IMP283051&&8207190000,0,0.0
IMP283051&&8436290000,0,0.0
IMP283051&&8437900000,0,0.0
IMP283160&&2922420043,0,0.0
IMP283160&&3507900000,0,0.0
IMP283160&&7213910092,1,1.0
IMP283160&&8703232124,0,0.0
IMP283160&&8703321218,0,0.0
IMP283289&&3926200000,1,1.0
IMP283289&&8408200000,0,0.0
IMP283309&&305510052,0,0.0
IMP283309&&4011400000,0,0.0
IMP283433&&2207100000,0,0.0
IMP283433&&2806100000,0,0.0
IMP283433&&7212500000,0,0.0
IMP283433&&8528410000,1,1.0
IMP283433&&8529100000,0,0.0
IMP283433&&8702101319,0,0.0
IMP283433&&8703210011,0,0.0
IMP283433&&8703231221,0,0.0
IMP283433&&8703241128,0,0.0
IMP283433&&8703242100,0,0.0
IMP283433&&8703242900,0,0.0
IMP283504&&2917350000,1,1.0
IMP283504&&3001900000,0,0.0
IMP283504&&8703241128,0,0.0
IMP283504&&8703331226,0,0.0
IMP283584&&3204110000,0,0.0
IMP283739&&4412390000,1,1.0
IMP284103&&7208510000,1,1.0
IMP284103&&8518500000,1,1.0
IMP284124&&4504900000,0,0.0
IMP284124&&4819200000,0,0.0
IMP284124&&7318160000,0,0.0
IMP284366&&2936270000,0,0.0
IMP284366&&3902100000,0,0.0
IMP284366&&8702102029,0,0.0
IMP284366&&8703232926,0,0.0
IMP284366&&8703242900,0,0.0
IMP284366&&8703331928,0,0.0
IMP284366&&8703332100,0,0.0
IMP284366&&8704212025,0,0.0
IMP284668&&3004900000,0,0.0
IMP284668&&3811290000,1,1.0
IMP284668&&4101500000,0,0.0
IMP284668&&7323100000,0,0.0
IMP284668&&808100000,0,0.0
IMP284668&&8517180000,0,0.0
IMP284668&&8702102029,0,0.0
IMP284668&&8703210011,0,0.0
IMP284668&&8703241128,0,0.0
IMP284668&&8703331124,0,0.0
IMP284668&&8703331928,1,1.0
IMP284668&&8704232000,0,0.0
IMP284826&&4814900000,0,0.0
IMP284826&&8507800000,0,0.0
IMP284826&&8703231119,0,0.0
IMP284826&&8703241128,1,1.0
IMP284988&&2933290000,1,1.0
IMP284988&&3902100000,1,1.0
IMP284988&&8516800000,0,0.0
IMP284988&&8517180000,0,0.0
IMP284988&&8702101319,0,0.0
IMP284988&&8703210011,0,0.0
IMP284988&&8703231221,0,0.0
IMP284988&&8703232926,0,0.0
IMP284988&&8703241128,0,0.0
IMP284988&&8703321922,0,0.0
IMP284988&&8703332900,1,1.0
IMP284988&&8703900000,0,0.0
IMP284988&&8704231924,0,0.0
IMP285092&&2204210000,0,0.0
IMP285092&&3920430043,1,1.0
IMP285092&&8408900000,0,0.0
IMP285092&&8481800000,0,0.0
IMP285092&&8517180000,0,0.0
IMP285092&&8702101319,0,0.0
IMP285092&&8703331124,0,0.0
IMP285092&&8704322000,0,0.0
IMP285188&&7304399000,0,0.0
IMP285188&&8703241128,0,0.0
IMP285188&&9603400000,0,0.0
IMP285392&&7007110000,1,1.0
IMP285607&&2835250000,0,0.0
IMP285607&&303790000,0,0.0
IMP285607&&7308901000,0,0.0
IMP285607&&8702101319,0,0.0
IMP285607&&8703222900,0,0.0
IMP285607&&8703232926,0,0.0
IMP285607&&8703331226,0,0.0
IMP285607&&8704212025,0,0.0
IMP285607&&9506400000,1,1.0
IMP285761&&2516900000,0,0.0
IMP285761&&8703210011,1,1.0
IMP285761&&8703231119,0,0.0
IMP285761&&8714990099,1,1.0
IMP285862&&3004900000,0,0.0
IMP285862&&8309900091,0,0.0
IMP285862&&8482300000,1,1.0
IMP285864&&2208600000,0,0.0
IMP285864&&8535100000,0,0.0
IMP285864&&8702902099,0,0.0
IMP285864&&8703231119,0,0.0
IMP285934&&8308100000,0,0.0
IMP285934&&8480790000,0,0.0
IMP285934&&8704232000,0,0.0
IMP286017&&8539390000,0,0.0
IMP286065&&3920200029,1,1.0
IMP286065&&8703241128,0,0.0
IMP286065&&8708290000,0,0.0
IMP286093&&1905310000,1,1.0
IMP286093&&8544420000,0,0.0
IMP286153&&7010901200,0,0.0
IMP286314&&4911999099,0,0.0
IMP286314&&5603930000,0,0.0
IMP286314&&8519500000,1,1.0
IMP286447&&5509510000,0,0.0
IMP286447&&7310100000,0,0.0
IMP286447&&8704231924,0,0.0
IMP286454&&6211390000,0,0.0
IMP286613&&4000000000,1,1.0
IMP286623&&3004320000,0,0.0
IMP286623&&8517180000,0,0.0
IMP286623&&8702101319,0,0.0
IMP286665&&2103909091,0,0.0
IMP286665&&2804290000,1,1.0
IMP286665&&2903120000,0,0.0
IMP286665&&3004900000,0,0.0
IMP286665&&5007200000,0,0.0
IMP286665&&5007900000,0,0.0
IMP286665&&5801900000,0,0.0
IMP286665&&6907900000,0,0.0
IMP286665&&7213910092,0,0.0
IMP286665&&808100000,0,0.0
IMP286665&&8215990000,0,0.0
IMP286665&&8408900000,0,0.0
IMP286665&&8473300000,0,0.0
IMP286665&&8481900000,0,0.0
IMP286665&&8517180000,0,0.0
IMP286665&&8523290000,0,0.0
IMP286665&&8702101319,0,0.0
IMP286665&&8702902099,0,0.0
IMP286665&&8703210011,0,0.0
IMP286665&&8703221113,0,0.0
IMP286665&&8703222100,0,0.0
IMP286665&&8703222900,0,0.0
IMP286665&&8703231119,0,0.0
IMP286665&&8703231221,0,0.0
IMP286665&&8703232124,0,0.0
IMP286665&&8703232225,0,0.0
IMP286665&&8703232926,0,0.0
IMP286665&&8703241128,0,0.0
IMP286665&&8703242100,0,0.0
IMP286665&&8703242900,1,0.16666666666666666
IMP286665&&8703321220,0,0.0
IMP286665&&8703321922,0,0.0
IMP286665&&8703331124,0,0.0
IMP286665&&8703331226,1,0.5
IMP286665&&8703332100,0,0.0
IMP286665&&8703900000,1,0.07692307692307693
IMP286665&&8704212025,1,0.25
IMP286665&&8704231924,0,0.0
