,TARIFF.CODE,TARIFF.CODE_illicit_Qsum,TARIFF.CODE_illicit_Qrate
5903,1404900099,0,0
5904,5211310000,0,0
5905,5402190000,0,0
5906,8536501991,0,3
5907,6201121009,0,0
5908,9503004109,0,0
5909,8419891000,0,0
5910,7303009000,0,3
5911,6406909094,0,3
5912,5112190001,0,0
5913,5402460000,0,0
5914,7008008100,0,3
5915,4107199091,0,0
5916,8467190001,0,3
5917,9026102100,0,0
5918,5208329900,0,3
5919,3911901900,0,0
5920,9504400010,0,0
5921,2922290009,0,3
5922,6208990099,0,3
5923,6112411009,0,3
5924,5205120009,0,0
5925,8215201009,0,0
5926,7113200020,0,0
5927,5205240001,0,3
5928,8415109010,0,0
5929,8440109000,0,0
5930,7605290000,0,3
5931,9027100000,0,0
5932,4905100000,0,0
5933,6208910004,0,0
5934,9030400000,0,0
5935,7006009000,0,0
5936,901120000,0,0
5937,8703229012,0,0
5938,1504100000,0,0
5939,8714109003,0,3
5940,7220202100,0,0
5941,6202910009,0,0
5942,8907900091,0,0
5943,6208210009,0,0
5944,3401190090,0,3
5945,5806310029,0,0
5946,7018103000,0,0
5947,9608300020,0,3
5948,8415810090,0,0
5949,6504000000,0,3
5950,8479899792,0,3
5951,3926909741,0,0
5952,2922110000,0,0
5953,8517709042,0,0
5954,8207703709,0,0
5955,5403310009,0,3
5956,5513112000,0,0
5957,8514300010,0,3
5958,9002900000,0,3
5959,9405209911,0,0
5960,9503003091,0,0
5961,2105001000,0,0
5962,8431100002,0,0
5963,3405400000,0,0
5964,6108190099,0,3
5965,5212141000,0,0
5966,305630000,0,3
5967,4016999710,0,3
5968,8418211000,0,0
5969,8704229191,0,0
5970,7318190009,0,0
5971,2918300000,0,3
5972,9021399009,0,0
5973,8438801000,0,0
5974,8418501100,0,0
5975,802410000,0,3
5976,7010903119,0,0
5977,8421396000,0,3
5978,5307200001,0,3
5979,7216331000,0,0
5980,8438809909,0,3
5981,6103430003,0,0
5982,6302600090,0,0
5983,710220000,0,3
5984,9018311009,0,0
5985,6402993900,0,3
5986,2208701001,0,0
5987,7306619200,0,3
5988,2936240000,0,0
5989,5211390000,0,0
5990,8303004001,0,3
5991,4407109300,0,0
5992,1702905091,0,0
5993,8470300000,0,0
5994,8483908100,0,0
5995,2523300000,0,0
5996,1206009100,0,3
5997,6911100011,0,0
5998,106391010,0,3
5999,3926909210,0,0
6000,4107121990,0,0
6001,4202310008,0,3
6002,7224909000,0,0
6003,7209169000,0,3
6004,8467223000,0,0
6005,6108310008,0,0
6006,909610099,0,3
6007,4413000090,0,3
6008,6304199009,0,3
6009,8544111020,0,0
6010,8708299003,0,3
6011,8481803100,0,0
6012,8523291521,0,0
6013,2519909009,0,3
6014,9031499000,0,3
6015,8515399000,0,3
6016,8417803090,0,3
6017,8207905000,0,3
6018,4802559089,0,0
6019,4202921190,0,3
6020,2823000000,0,0
6021,8543709019,0,3
6022,8431410080,0,0
6023,4807008019,0,3
6024,6208290099,0,0
6025,7007111010,0,0
6026,4009410080,0,0
6027,4602120009,0,0
6028,8539322095,0,0
6029,7010902141,0,0
6030,9112200019,0,3
6031,5603129090,0,0
6032,5212249000,0,0
6033,8307100001,0,3
6034,7214999591,0,3
6035,3808939090,0,3
6036,1007900000,0,0
6037,7606910090,0,3
6038,7326909419,0,0
6039,8512400001,0,3
6040,8205598001,0,3
6041,7216311000,0,0
6042,3824901000,0,0
6043,5601290010,0,3
6044,7018901009,0,0
6045,3208909119,0,0
6046,7216401000,0,3
6047,5810999000,0,3
6048,7326909699,0,3
6049,5403450000,0,0
6050,7214300090,0,0
6051,3909100010,0,0
6052,5516430000,0,0
6053,9113900009,0,0
6054,3502907000,0,3
6055,5407691000,0,3
6056,8504403080,0,3
6057,3004390000,0,3
6058,7801999009,0,3
6059,4823701000,0,3
6060,806100000,0,0
6061,3002101000,0,0
6062,7323940008,0,0
6063,2931908009,0,0
6064,8452210000,0,0
6065,6202139008,0,0
6066,9405608009,0,0
6067,8202910009,0,3
6068,8504901809,0,0
6069,8309100000,0,3
6070,6204599099,0,3
6071,8537209104,0,0
6072,6110111009,0,0
6073,9503004902,0,3
6074,9609909099,0,0
6075,5705008002,0,0
6076,6505009014,0,0
6077,7508900090,0,0
6078,6103490098,0,0
6079,6802920000,0,0
6080,3403910000,0,0
6081,8426190090,0,0
6082,307591000,0,0
6083,9022190010,0,0
6084,7403210000,0,3
6085,8487109000,0,0
6086,9603301000,0,3
6087,3004900090,0,0
6088,8214900099,0,3
6089,8202400000,0,0
6090,8536201010,0,0
6091,8413810030,0,0
6092,8443329100,0,0
6093,6112419009,0,3
6094,8704229991,0,0
6095,8433591900,0,0
6096,8477809901,0,3
6097,4002600000,0,0
6098,3920629000,0,0
6099,6403911600,0,0
6100,6802999000,0,0
6101,3702440090,0,0
6102,2007993906,0,3
6103,8482400000,0,0
6104,5209490000,0,0
6105,5514490000,0,3
6106,8404100000,0,0
6107,4802589090,0,0
6108,2842900000,0,3
6109,1107109902,0,0
6110,6907908011,0,3
6111,7306619900,0,0
6112,6102301008,0,0
6113,8536501110,0,0
6114,3909400090,0,3
6115,3101000009,0,0
6116,5802200000,0,0
6117,1302201000,0,0
6118,4105100090,0,0
6119,6107910002,0,0
6120,8467111000,0,0
6121,5205340009,0,0
6122,2916399000,0,0
6123,8703321984,0,0
6124,6305109000,0,0
6125,8211920099,0,3
6126,7415100000,0,0
6127,5513239000,0,3
6128,6111309000,0,0
6129,4107119011,0,0
6130,713100000,0,0
6131,9406002000,0,3
6132,7306408000,0,0
6133,2805120000,0,0
6134,8208900010,0,0
6135,9021211000,0,0
6136,2103309000,0,0
6137,3920499000,0,0
6138,8516797009,0,0
6139,9602000099,0,0
6140,7216321900,0,3
6141,7305120000,0,0
6142,5607509010,0,3
6143,4414009009,0,0
6144,2942000009,0,0
6145,6304110009,0,0
6146,6211333103,0,3
6147,809301000,0,0
6148,6211423101,0,3
6149,8209002001,0,0
6150,8407349900,0,3
6151,6112411001,0,3
6152,2710199390,0,3
6153,4010330000,0,3
6154,6102901099,0,3
6155,4902900009,0,0
6156,5603949010,0,3
6157,2105009900,0,3
6158,7219141000,0,3
6159,9014208009,0,0
6160,909610093,0,3
6161,5515992001,0,0
6162,7007192000,0,3
6163,8437900001,0,0
6164,2909301000,0,3
6165,8201900009,0,3
6166,307491800,0,0
6167,6912009008,0,3
6168,2501009910,0,0
6169,8516605090,0,3
6170,8708999710,0,0
6171,5408230000,0,0
6172,8429519900,0,0
6173,7307221000,0,0
6174,4113100010,0,3
6175,1701999092,0,3
