IMPORTER.TIN&&ORIGIN.CODE,IMPORTER.TIN&&ORIGIN.CODE_illicit_sum,IMPORTER.TIN&&ORIGIN.CODE_illicit_rate
IMP668188&&CNTRY759,2,0.15384615384615385
IMP668188&&CNTRY765,0,0.0
IMP668188&&CNTRY881,0,0.0
IMP668188&&CNTRY884,0,0.0
IMP668188&&CNTRY994,0,0.0
IMP668212&&CNTRY125,0,0.0
IMP668212&&CNTRY376,0,0.0
IMP668496&&CNTRY562,0,0.0
IMP668496&&CNTRY920,0,0.0
IMP668739&&CNTRY184,0,0.0
IMP668739&&CNTRY376,0,0.0
IMP668739&&CNTRY454,0,0.0
IMP668739&&CNTRY562,0,0.0
IMP668740&&CNTRY379,0,0.0
IMP668804&&CNTRY316,0,0.0
IMP668804&&CNTRY376,0,0.0
IMP668804&&CNTRY473,0,0.0
IMP668804&&CNTRY558,0,0.0
IMP668804&&CNTRY615,0,0.0
IMP668804&&CNTRY680,0,0.0
IMP668804&&CNTRY759,0,0.0
IMP668804&&CNTRY884,0,0.0
IMP668804&&CNTRY962,1,1.0
IMP668849&&CNTRY994,0,0.0
IMP668904&&CNTRY125,1,1.0
IMP668904&&CNTRY376,0,0.0
IMP668904&&CNTRY454,0,0.0
IMP668904&&CNTRY656,0,0.0
IMP668904&&CNTRY680,0,0.0
IMP668904&&CNTRY747,0,0.0
IMP668904&&CNTRY759,0,0.0
IMP668904&&CNTRY881,1,1.0
IMP668904&&CNTRY884,0,0.0
IMP669055&&CNTRY562,0,0.0
IMP669243&&CNTRY277,0,0.0
IMP669243&&CNTRY393,0,0.0
IMP669243&&CNTRY407,0,0.0
IMP669243&&CNTRY680,0,0.0
IMP669243&&CNTRY759,0,0.0
IMP669243&&CNTRY884,0,0.0
IMP669243&&CNTRY917,1,1.0
IMP669270&&CNTRY701,0,0.0
IMP669270&&CNTRY920,1,1.0
IMP669645&&CNTRY215,0,0.0
IMP669645&&CNTRY322,0,0.0
IMP669645&&CNTRY448,1,1.0
IMP669645&&CNTRY680,0,0.0
IMP669884&&CNTRY171,1,1.0
IMP670244&&CNTRY680,0,0.0
IMP670244&&CNTRY713,0,0.0
IMP670244&&CNTRY759,0,0.0
IMP670276&&CNTRY555,0,0.0
IMP670276&&CNTRY562,0,0.0
IMP670276&&CNTRY680,0,0.0
IMP670276&&CNTRY770,0,0.0
IMP670276&&CNTRY884,0,0.0
IMP670723&&CNTRY184,0,0.0
IMP670723&&CNTRY680,0,0.0
IMP670723&&CNTRY759,0,0.0
IMP670787&&CNTRY454,0,0.0
IMP670787&&CNTRY480,0,0.0
IMP670787&&CNTRY759,0,0.0
IMP671093&&CNTRY168,0,0.0
IMP671093&&CNTRY637,0,0.0
IMP671093&&CNTRY680,0,0.0
IMP671093&&CNTRY759,0,0.0
IMP671177&&CNTRY747,0,0.0
IMP671244&&CNTRY125,0,0.0
IMP671244&&CNTRY277,1,1.0
IMP671244&&CNTRY429,0,0.0
IMP671244&&CNTRY830,0,0.0
IMP671393&&CNTRY376,0,0.0
IMP671393&&CNTRY680,0,0.0
IMP671393&&CNTRY759,0,0.0
IMP671464&&CNTRY328,1,1.0
IMP671464&&CNTRY334,0,0.0
IMP671464&&CNTRY351,0,0.0
IMP671539&&CNTRY915,0,0.0
IMP671861&&CNTRY153,0,0.0
IMP671861&&CNTRY277,0,0.0
IMP671861&&CNTRY376,0,0.0
IMP671861&&CNTRY378,1,1.0
IMP671861&&CNTRY454,0,0.0
IMP671861&&CNTRY480,0,0.0
IMP671861&&CNTRY554,0,0.0
IMP671861&&CNTRY562,0,0.0
IMP671861&&CNTRY615,0,0.0
IMP671861&&CNTRY652,0,0.0
IMP671861&&CNTRY656,1,0.3333333333333333
IMP671861&&CNTRY680,0,0.0
IMP671861&&CNTRY759,0,0.0
IMP671861&&CNTRY825,0,0.0
IMP671861&&CNTRY830,0,0.0
IMP671861&&CNTRY859,0,0.0
IMP671861&&CNTRY884,0,0.0
IMP671861&&CNTRY994,1,1.0
IMP671882&&CNTRY321,0,0.0
IMP671906&&CNTRY680,0,0.0
IMP672096&&CNTRY644,0,0.0
IMP672141&&CNTRY644,1,1.0
IMP672141&&CNTRY884,0,0.0
IMP672176&&CNTRY150,0,0.0
IMP672176&&CNTRY409,0,0.0
IMP672176&&CNTRY454,0,0.0
IMP672176&&CNTRY656,0,0.0
IMP672239&&CNTRY150,1,1.0
IMP672239&&CNTRY680,0,0.0
IMP672239&&CNTRY759,0,0.0
IMP672324&&CNTRY701,1,1.0
IMP672344&&CNTRY311,1,1.0
IMP672344&&CNTRY454,0,0.0
IMP672344&&CNTRY555,0,0.0
IMP672359&&CNTRY759,0,0.0
IMP672359&&CNTRY884,0,0.0
IMP672359&&CNTRY891,1,1.0
IMP672473&&CNTRY438,0,0.0
IMP672602&&CNTRY389,0,0.0
IMP672602&&CNTRY407,0,0.0
IMP672792&&CNTRY438,1,1.0
IMP672792&&CNTRY480,0,0.0
IMP672818&&CNTRY378,0,0.0
IMP672818&&CNTRY994,1,1.0
IMP672893&&CNTRY385,1,1.0
IMP672974&&CNTRY713,0,0.0
IMP673131&&CNTRY125,0,0.0
IMP673131&&CNTRY323,0,0.0
IMP673131&&CNTRY748,0,0.0
IMP673131&&CNTRY759,0,0.0
IMP673207&&CNTRY770,0,0.0
IMP673207&&CNTRY975,0,0.0
IMP673292&&CNTRY264,1,1.0
IMP673292&&CNTRY846,0,0.0
IMP673420&&CNTRY321,1,1.0
IMP673608&&CNTRY311,0,0.0
IMP673608&&CNTRY994,0,0.0
IMP673775&&CNTRY284,0,0.0
IMP673775&&CNTRY576,0,0.0
IMP673775&&CNTRY748,1,1.0
IMP673775&&CNTRY884,0,0.0
IMP673775&&CNTRY891,0,0.0
IMP673866&&CNTRY654,1,1.0
IMP673866&&CNTRY830,0,0.0
IMP673866&&CNTRY920,1,1.0
IMP673892&&CNTRY316,0,0.0
IMP673892&&CNTRY322,0,0.0
IMP673892&&CNTRY376,1,0.5
IMP673892&&CNTRY454,0,0.0
IMP673892&&CNTRY680,0,0.0
IMP673892&&CNTRY759,0,0.0
IMP673892&&CNTRY770,0,0.0
IMP673892&&CNTRY846,0,0.0
IMP673892&&CNTRY920,0,0.0
IMP673892&&CNTRY988,0,0.0
IMP673925&&CNTRY398,0,0.0
IMP673925&&CNTRY701,0,0.0
IMP674117&&CNTRY278,0,0.0
IMP674117&&CNTRY785,0,0.0
IMP674194&&CNTRY277,0,0.0
IMP674194&&CNTRY364,1,1.0
IMP674194&&CNTRY389,0,0.0
IMP674194&&CNTRY615,0,0.0
IMP674194&&CNTRY680,0,0.0
IMP674194&&CNTRY713,0,0.0
IMP674194&&CNTRY759,0,0.0
IMP674194&&CNTRY825,0,0.0
IMP674320&&CNTRY234,0,0.0
IMP674439&&CNTRY125,0,0.0
IMP674439&&CNTRY323,0,0.0
IMP674439&&CNTRY680,0,0.0
IMP674439&&CNTRY764,0,0.0
IMP674439&&CNTRY770,0,0.0
IMP674439&&CNTRY884,0,0.0
IMP674439&&CNTRY919,0,0.0
IMP674439&&CNTRY988,1,1.0
IMP674511&&CNTRY150,0,0.0
IMP674511&&CNTRY389,0,0.0
IMP674511&&CNTRY615,0,0.0
IMP674511&&CNTRY680,0,0.0
IMP674511&&CNTRY759,0,0.0
IMP674511&&CNTRY830,0,0.0
IMP674511&&CNTRY884,0,0.0
IMP674562&&CNTRY349,1,1.0
IMP674562&&CNTRY680,0,0.0
IMP674837&&CNTRY168,1,1.0
IMP674837&&CNTRY188,0,0.0
IMP674837&&CNTRY393,1,1.0
IMP674837&&CNTRY436,1,1.0
IMP674837&&CNTRY558,0,0.0
IMP674837&&CNTRY759,0,0.0
IMP674837&&CNTRY873,0,0.0
IMP674947&&CNTRY215,0,0.0
IMP674947&&CNTRY234,0,0.0
IMP674947&&CNTRY262,0,0.0
IMP674947&&CNTRY264,0,0.0
IMP674947&&CNTRY277,0,0.0
IMP674947&&CNTRY321,0,0.0
IMP674947&&CNTRY376,0,0.0
IMP674947&&CNTRY379,0,0.0
IMP674947&&CNTRY398,0,0.0
IMP674947&&CNTRY454,0,0.0
IMP674947&&CNTRY562,0,0.0
IMP674947&&CNTRY576,0,0.0
IMP674947&&CNTRY615,0,0.0
IMP674947&&CNTRY652,0,0.0
IMP674947&&CNTRY680,0,0.0
IMP674947&&CNTRY747,0,0.0
IMP674947&&CNTRY759,1,0.037037037037037035
IMP674947&&CNTRY771,0,0.0
IMP674947&&CNTRY859,0,0.0
IMP674947&&CNTRY881,0,0.0
IMP674947&&CNTRY884,0,0.0
IMP675061&&CNTRY171,0,0.0
IMP675061&&CNTRY562,0,0.0
IMP675061&&CNTRY653,0,0.0
IMP675061&&CNTRY659,1,1.0
IMP675074&&CNTRY376,0,0.0
IMP675074&&CNTRY429,0,0.0
IMP675074&&CNTRY615,0,0.0
IMP675074&&CNTRY680,0,0.0
IMP675074&&CNTRY713,0,0.0
IMP675074&&CNTRY747,0,0.0
IMP675074&&CNTRY759,0,0.0
IMP675074&&CNTRY846,1,1.0
IMP675074&&CNTRY881,0,0.0
IMP675079&&CNTRY680,1,1.0
IMP675168&&CNTRY546,0,0.0
IMP675218&&CNTRY376,0,0.0
IMP675218&&CNTRY680,0,0.0
IMP675218&&CNTRY891,1,1.0
IMP675495&&CNTRY277,0,0.0
IMP675495&&CNTRY454,0,0.0
IMP675495&&CNTRY615,0,0.0
IMP675495&&CNTRY652,1,1.0
IMP675495&&CNTRY759,0,0.0
IMP675495&&CNTRY920,0,0.0
IMP675535&&CNTRY759,0,0.0
IMP675565&&CNTRY349,1,1.0
IMP675741&&CNTRY454,0,0.0
IMP675741&&CNTRY653,0,0.0
IMP675741&&CNTRY709,0,0.0
IMP676152&&CNTRY436,0,0.0
IMP676152&&CNTRY881,0,0.0
IMP676456&&CNTRY284,0,0.0
IMP676577&&CNTRY376,0,0.0
IMP676577&&CNTRY866,1,1.0
IMP676668&&CNTRY234,0,0.0
IMP676668&&CNTRY528,0,0.0
IMP676668&&CNTRY759,1,1.0
IMP676668&&CNTRY873,0,0.0
IMP676797&&CNTRY680,0,0.0
IMP676797&&CNTRY988,0,0.0
IMP676807&&CNTRY343,0,0.0
IMP676807&&CNTRY920,0,0.0
IMP676925&&CNTRY351,0,0.0
IMP676925&&CNTRY825,0,0.0
IMP677211&&CNTRY140,0,0.0
IMP677211&&CNTRY150,1,0.5
IMP677211&&CNTRY216,0,0.0
IMP677211&&CNTRY277,2,0.2222222222222222
IMP677211&&CNTRY284,0,0.0
IMP677211&&CNTRY321,0,0.0
IMP677211&&CNTRY349,0,0.0
IMP677211&&CNTRY376,1,0.038461538461538464
IMP677211&&CNTRY454,0,0.0
IMP677211&&CNTRY473,0,0.0
IMP677211&&CNTRY527,0,0.0
IMP677211&&CNTRY555,0,0.0
IMP677211&&CNTRY562,0,0.0
IMP677211&&CNTRY576,0,0.0
IMP677211&&CNTRY615,0,0.0
IMP677211&&CNTRY652,0,0.0
IMP677211&&CNTRY654,0,0.0
IMP677211&&CNTRY656,0,0.0
IMP677211&&CNTRY680,0,0.0
IMP677211&&CNTRY709,0,0.0
IMP677211&&CNTRY713,0,0.0
IMP677211&&CNTRY756,0,0.0
IMP677211&&CNTRY759,0,0.0
IMP677211&&CNTRY830,0,0.0
IMP677211&&CNTRY846,0,0.0
IMP677211&&CNTRY859,0,0.0
IMP677211&&CNTRY881,0,0.0
IMP677211&&CNTRY884,0,0.0
IMP677211&&CNTRY920,0,0.0
IMP677211&&CNTRY995,1,1.0
IMP677766&&CNTRY321,0,0.0
IMP677782&&CNTRY680,1,0.5
IMP677782&&CNTRY765,0,0.0
IMP677788&&CNTRY378,0,0.0
IMP677793&&CNTRY215,0,0.0
IMP677793&&CNTRY454,0,0.0
IMP677793&&CNTRY652,1,1.0
IMP677793&&CNTRY653,1,1.0
IMP677793&&CNTRY962,1,1.0
IMP677851&&CNTRY125,0,0.0
IMP677851&&CNTRY277,0,0.0
IMP677851&&CNTRY317,0,0.0
IMP677851&&CNTRY376,0,0.0
IMP677851&&CNTRY409,1,1.0
IMP677851&&CNTRY473,0,0.0
IMP677851&&CNTRY562,1,1.0
IMP677851&&CNTRY615,0,0.0
IMP677851&&CNTRY680,1,0.07692307692307693
IMP677851&&CNTRY701,1,1.0
IMP677851&&CNTRY759,0,0.0
IMP677851&&CNTRY919,0,0.0
IMP678014&&CNTRY389,0,0.0
IMP678037&&CNTRY215,0,0.0
IMP678037&&CNTRY262,0,0.0
IMP678037&&CNTRY264,0,0.0
IMP678037&&CNTRY277,0,0.0
IMP678037&&CNTRY376,0,0.0
IMP678037&&CNTRY429,1,1.0
IMP678037&&CNTRY454,0,0.0
IMP678037&&CNTRY576,0,0.0
IMP678037&&CNTRY615,0,0.0
IMP678037&&CNTRY680,1,0.06666666666666667
IMP678037&&CNTRY759,0,0.0
IMP678037&&CNTRY837,0,0.0
IMP678037&&CNTRY846,0,0.0
IMP678037&&CNTRY884,1,1.0
IMP678037&&CNTRY915,0,0.0
IMP678037&&CNTRY959,0,0.0
IMP678037&&CNTRY994,0,0.0
IMP678191&&CNTRY656,0,0.0
IMP678191&&CNTRY680,0,0.0
IMP678191&&CNTRY884,0,0.0
IMP678218&&CNTRY322,0,0.0
IMP678218&&CNTRY454,0,0.0
IMP678340&&CNTRY615,1,1.0
IMP678358&&CNTRY277,0,0.0
IMP678358&&CNTRY349,0,0.0
IMP678358&&CNTRY376,0,0.0
IMP678358&&CNTRY615,2,0.5
IMP678358&&CNTRY656,0,0.0
IMP678358&&CNTRY680,1,0.2
IMP678358&&CNTRY759,0,0.0
IMP678358&&CNTRY881,0,0.0
IMP678358&&CNTRY884,0,0.0
IMP678358&&CNTRY919,0,0.0
IMP678358&&CNTRY920,0,0.0
IMP678425&&CNTRY188,1,1.0
IMP678425&&CNTRY277,0,0.0
IMP678425&&CNTRY376,0,0.0
IMP678425&&CNTRY389,0,0.0
IMP678425&&CNTRY680,0,0.0
IMP678425&&CNTRY759,0,0.0
IMP678579&&CNTRY262,0,0.0
IMP678579&&CNTRY759,0,0.0
IMP678579&&CNTRY846,0,0.0
IMP678579&&CNTRY859,0,0.0
IMP678741&&CNTRY576,0,0.0
IMP678988&&CNTRY615,0,0.0
IMP679098&&CNTRY277,0,0.0
IMP679098&&CNTRY680,0,0.0
IMP679098&&CNTRY819,1,1.0
IMP679098&&CNTRY846,0,0.0
IMP679178&&CNTRY680,0,0.0
IMP679198&&CNTRY759,0,0.0
IMP679230&&CNTRY276,0,0.0
IMP679230&&CNTRY376,1,0.3333333333333333
IMP679230&&CNTRY615,0,0.0
IMP679230&&CNTRY653,0,0.0
IMP679230&&CNTRY656,0,0.0
IMP679230&&CNTRY680,0,0.0
IMP679230&&CNTRY759,0,0.0
IMP679230&&CNTRY859,0,0.0
IMP679230&&CNTRY881,0,0.0
IMP679230&&CNTRY884,0,0.0
IMP679230&&CNTRY975,0,0.0
IMP679230&&CNTRY976,0,0.0
IMP679260&&CNTRY113,0,0.0
IMP679260&&CNTRY252,1,1.0
IMP679260&&CNTRY276,0,0.0
IMP679260&&CNTRY311,0,0.0
IMP679260&&CNTRY376,0,0.0
IMP679260&&CNTRY409,0,0.0
IMP679260&&CNTRY546,0,0.0
IMP679260&&CNTRY558,0,0.0
IMP679260&&CNTRY562,0,0.0
IMP679260&&CNTRY654,1,1.0
IMP679260&&CNTRY659,0,0.0
IMP679260&&CNTRY680,0,0.0
IMP679260&&CNTRY759,0,0.0
IMP679308&&CNTRY343,1,1.0
IMP679308&&CNTRY376,0,0.0
IMP679326&&CNTRY771,1,1.0
IMP679556&&CNTRY915,0,0.0
IMP679708&&CNTRY284,0,0.0
IMP679708&&CNTRY389,1,1.0
IMP679791&&CNTRY830,0,0.0
IMP679878&&CNTRY317,1,1.0
IMP679878&&CNTRY376,0,0.0
IMP679878&&CNTRY454,0,0.0
IMP679878&&CNTRY759,0,0.0
IMP679975&&CNTRY920,1,1.0
IMP680055&&CNTRY276,0,0.0
IMP680055&&CNTRY284,1,1.0
IMP680100&&CNTRY311,0,0.0
IMP680100&&CNTRY759,0,0.0
IMP680224&&CNTRY316,0,0.0
IMP680224&&CNTRY930,1,1.0
IMP680357&&CNTRY680,0,0.0
IMP680493&&CNTRY555,0,0.0
IMP680493&&CNTRY615,0,0.0
IMP680493&&CNTRY874,1,1.0
IMP680773&&CNTRY562,0,0.0
IMP680773&&CNTRY644,1,1.0
IMP680773&&CNTRY680,0,0.0
IMP680905&&CNTRY168,0,0.0
IMP680905&&CNTRY316,0,0.0
IMP680905&&CNTRY321,0,0.0
IMP680905&&CNTRY680,0,0.0
IMP680905&&CNTRY759,0,0.0
IMP681038&&CNTRY448,0,0.0
IMP681050&&CNTRY438,0,0.0
IMP681050&&CNTRY615,0,0.0
IMP681050&&CNTRY939,0,0.0
IMP681092&&CNTRY528,0,0.0
IMP681252&&CNTRY277,1,0.5
IMP681252&&CNTRY376,0,0.0
IMP681252&&CNTRY389,0,0.0
IMP681252&&CNTRY454,0,0.0
IMP681252&&CNTRY615,0,0.0
IMP681252&&CNTRY680,0,0.0
IMP681252&&CNTRY759,0,0.0
IMP681252&&CNTRY884,0,0.0
IMP681323&&CNTRY680,0,0.0
IMP681369&&CNTRY150,1,1.0
IMP681369&&CNTRY168,1,1.0
IMP681369&&CNTRY277,0,0.0
IMP681369&&CNTRY317,0,0.0
IMP681369&&CNTRY680,0,0.0
IMP681369&&CNTRY713,0,0.0
IMP681369&&CNTRY881,0,0.0
IMP681369&&CNTRY884,0,0.0
IMP681407&&CNTRY125,1,1.0
IMP681407&&CNTRY576,0,0.0
IMP681407&&CNTRY756,0,0.0
IMP681453&&CNTRY454,0,0.0
IMP681453&&CNTRY988,1,1.0
IMP681680&&CNTRY317,0,0.0
IMP681680&&CNTRY376,0,0.0
IMP681931&&CNTRY150,0,0.0
IMP681931&&CNTRY364,0,0.0
IMP681931&&CNTRY680,0,0.0
IMP681931&&CNTRY759,0,0.0
IMP682020&&CNTRY376,0,0.0
IMP682020&&CNTRY680,0,0.0
IMP682020&&CNTRY819,0,0.0
IMP682083&&CNTRY764,0,0.0
IMP682108&&CNTRY113,0,0.0
IMP682108&&CNTRY216,1,1.0
IMP682108&&CNTRY284,1,1.0
IMP682108&&CNTRY756,1,1.0
IMP682218&&CNTRY284,0,0.0
IMP682218&&CNTRY680,0,0.0
IMP682218&&CNTRY759,0,0.0
IMP682232&&CNTRY351,0,0.0
IMP682232&&CNTRY764,0,0.0
IMP682232&&CNTRY874,0,0.0
IMP682232&&CNTRY976,1,1.0
IMP682349&&CNTRY234,0,0.0
IMP682371&&CNTRY263,1,1.0
IMP682371&&CNTRY554,1,1.0
IMP682447&&CNTRY140,0,0.0
IMP682447&&CNTRY171,0,0.0
IMP682447&&CNTRY764,1,1.0
IMP682479&&CNTRY216,0,0.0
IMP682503&&CNTRY438,0,0.0
IMP682553&&CNTRY364,1,1.0
IMP682553&&CNTRY680,0,0.0
IMP682956&&CNTRY376,0,0.0
IMP683023&&CNTRY615,0,0.0
IMP683062&&CNTRY830,0,0.0
IMP683200&&CNTRY125,0,0.0
IMP683200&&CNTRY139,0,0.0
IMP683200&&CNTRY276,0,0.0
IMP683200&&CNTRY284,1,1.0
IMP683200&&CNTRY376,0,0.0
IMP683200&&CNTRY393,1,1.0
IMP683200&&CNTRY656,0,0.0
IMP683200&&CNTRY759,0,0.0
IMP683200&&CNTRY859,0,0.0
IMP683200&&CNTRY994,0,0.0
IMP683245&&CNTRY125,1,1.0
IMP683279&&CNTRY140,0,0.0
IMP683279&&CNTRY264,0,0.0
IMP683279&&CNTRY680,0,0.0
IMP683279&&CNTRY919,1,1.0
IMP683347&&CNTRY349,0,0.0
IMP683347&&CNTRY376,0,0.0
IMP683347&&CNTRY409,0,0.0
IMP683347&&CNTRY615,0,0.0
IMP683347&&CNTRY652,0,0.0
IMP683347&&CNTRY680,0,0.0
IMP683347&&CNTRY756,0,0.0
IMP683347&&CNTRY759,0,0.0
IMP683347&&CNTRY881,0,0.0
IMP683347&&CNTRY884,0,0.0
IMP683347&&CNTRY920,0,0.0
IMP683349&&CNTRY376,0,0.0
IMP683349&&CNTRY759,0,0.0
IMP683403&&CNTRY615,0,0.0
IMP683831&&CNTRY277,0,0.0
IMP683831&&CNTRY376,0,0.0
IMP683831&&CNTRY637,0,0.0
IMP683831&&CNTRY680,0,0.0
IMP683831&&CNTRY759,0,0.0
IMP683878&&CNTRY846,0,0.0
IMP683950&&CNTRY988,0,0.0
IMP684234&&CNTRY379,1,1.0
IMP684234&&CNTRY454,0,0.0
IMP684234&&CNTRY562,0,0.0
IMP684234&&CNTRY615,0,0.0
IMP684234&&CNTRY759,0,0.0
IMP684234&&CNTRY874,0,0.0
IMP684234&&CNTRY884,0,0.0
IMP684413&&CNTRY351,0,0.0
IMP684592&&CNTRY263,1,1.0
IMP684592&&CNTRY376,0,0.0
IMP684592&&CNTRY527,0,0.0
IMP684592&&CNTRY615,0,0.0
IMP684592&&CNTRY680,0,0.0
IMP684592&&CNTRY764,0,0.0
IMP684748&&CNTRY473,1,1.0
IMP684748&&CNTRY576,0,0.0
IMP685021&&CNTRY771,0,0.0
IMP685261&&CNTRY139,0,0.0
IMP685261&&CNTRY558,1,1.0
IMP685362&&CNTRY184,0,0.0
IMP685362&&CNTRY323,1,1.0
IMP685362&&CNTRY376,0,0.0
IMP685362&&CNTRY546,1,1.0
IMP685362&&CNTRY615,0,0.0
IMP685362&&CNTRY759,0,0.0
IMP685362&&CNTRY881,0,0.0
IMP685448&&CNTRY138,0,0.0
IMP685448&&CNTRY171,0,0.0
IMP685448&&CNTRY277,0,0.0
IMP685448&&CNTRY376,0,0.0
IMP685448&&CNTRY618,0,0.0
IMP685448&&CNTRY680,1,0.3333333333333333
IMP685506&&CNTRY448,1,1.0
IMP685506&&CNTRY680,0,0.0
IMP685506&&CNTRY759,0,0.0
IMP685554&&CNTRY138,0,0.0
IMP685554&&CNTRY277,1,1.0
IMP685554&&CNTRY680,0,0.0
IMP685645&&CNTRY376,0,0.0
IMP685645&&CNTRY379,1,1.0
IMP685645&&CNTRY454,0,0.0
IMP685645&&CNTRY680,0,0.0
IMP685645&&CNTRY745,0,0.0
IMP685645&&CNTRY764,0,0.0
IMP685645&&CNTRY884,1,1.0
IMP685753&&CNTRY438,0,0.0
IMP686056&&CNTRY376,0,0.0
IMP686056&&CNTRY389,0,0.0
IMP686056&&CNTRY438,0,0.0
IMP686056&&CNTRY454,0,0.0
IMP686056&&CNTRY576,0,0.0
IMP686056&&CNTRY615,0,0.0
IMP686056&&CNTRY653,0,0.0
IMP686056&&CNTRY680,0,0.0
IMP686056&&CNTRY759,0,0.0
IMP686056&&CNTRY884,0,0.0
IMP686056&&CNTRY994,0,0.0
IMP686207&&CNTRY759,1,0.5
IMP686361&&CNTRY393,0,0.0
IMP686361&&CNTRY881,0,0.0
IMP686791&&CNTRY252,0,0.0
IMP686791&&CNTRY859,0,0.0
IMP686791&&CNTRY866,0,0.0
IMP686791&&CNTRY959,1,1.0
IMP686791&&CNTRY995,0,0.0
IMP686839&&CNTRY378,0,0.0
IMP686839&&CNTRY385,0,0.0
IMP686839&&CNTRY680,0,0.0
IMP686852&&CNTRY277,0,0.0
IMP686852&&CNTRY376,0,0.0
IMP686852&&CNTRY448,0,0.0
IMP686852&&CNTRY615,0,0.0
IMP686852&&CNTRY680,0,0.0
IMP686852&&CNTRY759,1,0.3333333333333333
IMP686920&&CNTRY311,0,0.0
IMP687042&&CNTRY527,0,0.0
IMP687042&&CNTRY528,0,0.0
IMP687042&&CNTRY680,0,0.0
IMP687042&&CNTRY959,1,1.0
IMP687155&&CNTRY759,0,0.0
IMP687156&&CNTRY615,0,0.0
IMP687156&&CNTRY680,0,0.0
IMP687156&&CNTRY759,0,0.0
IMP687438&&CNTRY615,0,0.0
IMP687438&&CNTRY759,0,0.0
IMP687692&&CNTRY429,1,1.0
IMP687789&&CNTRY837,0,0.0
IMP687827&&CNTRY278,0,0.0
IMP687827&&CNTRY680,0,0.0
IMP687827&&CNTRY765,0,0.0
IMP687872&&CNTRY385,0,0.0
IMP687886&&CNTRY376,0,0.0
IMP687886&&CNTRY759,0,0.0
IMP687980&&CNTRY436,1,1.0
IMP687980&&CNTRY975,1,1.0
IMP688186&&CNTRY448,0,0.0
IMP688289&&CNTRY264,0,0.0
IMP688289&&CNTRY316,0,0.0
IMP688289&&CNTRY454,0,0.0
IMP688597&&CNTRY429,0,0.0
IMP688597&&CNTRY759,0,0.0
IMP688597&&CNTRY830,0,0.0
IMP688597&&CNTRY846,0,0.0
IMP688619&&CNTRY881,1,1.0
IMP688679&&CNTRY656,1,1.0
IMP688679&&CNTRY680,0,0.0
IMP688679&&CNTRY759,0,0.0
IMP688713&&CNTRY759,0,0.0
IMP688713&&CNTRY846,0,0.0
IMP688713&&CNTRY884,0,0.0
IMP688860&&CNTRY252,1,1.0
IMP688860&&CNTRY615,1,1.0
IMP689228&&CNTRY328,0,0.0
IMP689372&&CNTRY277,0,0.0
IMP689372&&CNTRY284,0,0.0
IMP689372&&CNTRY615,0,0.0
IMP689372&&CNTRY747,0,0.0
IMP689372&&CNTRY759,0,0.0
IMP689471&&CNTRY480,0,0.0
IMP689471&&CNTRY785,0,0.0
IMP689515&&CNTRY252,0,0.0
IMP689515&&CNTRY316,1,1.0
IMP689545&&CNTRY454,0,0.0
IMP689545&&CNTRY713,0,0.0
IMP689545&&CNTRY771,0,0.0
IMP689545&&CNTRY994,0,0.0
IMP689753&&CNTRY528,1,1.0
IMP689753&&CNTRY825,0,0.0
IMP689753&&CNTRY837,0,0.0
IMP689753&&CNTRY846,0,0.0
IMP689869&&CNTRY113,0,0.0
IMP689869&&CNTRY168,0,0.0
IMP689869&&CNTRY215,1,1.0
IMP689869&&CNTRY376,0,0.0
IMP689869&&CNTRY680,0,0.0
IMP689869&&CNTRY748,0,0.0
IMP689869&&CNTRY759,0,0.0
IMP689917&&CNTRY216,1,1.0
IMP689917&&CNTRY378,1,1.0
IMP689966&&CNTRY216,0,0.0
IMP689966&&CNTRY576,0,0.0
IMP689966&&CNTRY756,0,0.0
IMP689968&&CNTRY764,1,1.0
IMP690037&&CNTRY884,0,0.0
IMP690039&&CNTRY321,1,1.0
IMP690039&&CNTRY407,0,0.0
IMP690039&&CNTRY680,1,1.0
IMP690039&&CNTRY884,0,0.0
IMP690226&&CNTRY376,0,0.0
IMP690226&&CNTRY618,0,0.0
IMP690226&&CNTRY622,1,1.0
IMP690226&&CNTRY759,0,0.0
IMP690455&&CNTRY125,1,1.0
IMP690455&&CNTRY653,1,1.0
IMP690457&&CNTRY140,0,0.0
IMP690457&&CNTRY150,0,0.0
IMP690457&&CNTRY264,0,0.0
IMP690457&&CNTRY277,0,0.0
IMP690457&&CNTRY321,1,1.0
IMP690457&&CNTRY376,0,0.0
IMP690457&&CNTRY546,0,0.0
IMP690457&&CNTRY615,0,0.0
IMP690457&&CNTRY656,0,0.0
IMP690457&&CNTRY680,0,0.0
IMP690462&&CNTRY454,0,0.0
IMP690595&&CNTRY376,0,0.0
IMP690595&&CNTRY389,1,1.0
IMP690595&&CNTRY680,1,0.3333333333333333
IMP690595&&CNTRY759,0,0.0
IMP690667&&CNTRY644,0,0.0
IMP690667&&CNTRY770,0,0.0
IMP690700&&CNTRY139,0,0.0
IMP690700&&CNTRY216,0,0.0
IMP690700&&CNTRY262,0,0.0
IMP690700&&CNTRY376,1,0.2
IMP690700&&CNTRY379,1,1.0
IMP690700&&CNTRY407,1,1.0
IMP690700&&CNTRY454,0,0.0
IMP690700&&CNTRY618,0,0.0
IMP690700&&CNTRY680,0,0.0
IMP690700&&CNTRY747,0,0.0
IMP690700&&CNTRY759,0,0.0
