OFFICE&&TARIFF.CODE,OFFICE&&TARIFF.CODE_illicit_sum,OFFICE&&TARIFF.CODE_illicit_rate
OFFICE168&&2203000901,0,0.0
OFFICE168&&2203000902,0,0.0
OFFICE168&&2205101001,0,0.0
OFFICE168&&2208304101,0,0.0
OFFICE168&&2208308201,0,0.0
OFFICE168&&2208501109,0,0.0
OFFICE168&&2208904101,0,0.0
OFFICE168&&2208904806,0,0.0
OFFICE168&&2402100005,0,0.0
OFFICE168&&2402209002,0,0.0
OFFICE168&&2402209009,0,0.0
OFFICE168&&2402900009,0,0.0
OFFICE168&&2403199009,0,0.0
OFFICE168&&2403999005,0,0.0
OFFICE168&&2513100009,0,0.0
OFFICE168&&2517490009,0,0.0
OFFICE168&&2520200000,0,0.0
OFFICE168&&2523290000,0,0.0
OFFICE168&&2529100000,1,1.0
OFFICE168&&2703000009,0,0.0
OFFICE168&&2710121110,0,0.0
OFFICE168&&2710124511,0,0.0
OFFICE168&&2710124591,0,0.0
OFFICE168&&2710192518,0,0.0
OFFICE168&&2710192593,1,0.3333333333333333
OFFICE168&&2710194790,0,0.0
OFFICE168&&2710194890,1,0.07692307692307693
OFFICE168&&2710196219,0,0.0
OFFICE168&&2710196899,0,0.0
OFFICE168&&2710197510,1,1.0
OFFICE168&&2710198190,0,0.0
OFFICE168&&2710199921,0,0.0
OFFICE168&&2710199928,0,0.0
OFFICE168&&2710199990,0,0.0
OFFICE168&&2710201190,0,0.0
OFFICE168&&2710201990,0,0.0
OFFICE168&&2710203999,0,0.0
OFFICE168&&2711139191,0,0.0
OFFICE168&&2712209090,0,0.0
OFFICE168&&2714900099,1,1.0
OFFICE168&&2804400000,0,0.0
OFFICE168&&2811220000,1,0.5
OFFICE168&&2814100000,0,0.0
OFFICE168&&2820909000,0,0.0
OFFICE168&&2821100001,1,0.5
OFFICE168&&2827320000,0,0.0
OFFICE168&&2827398599,1,0.3333333333333333
OFFICE168&&2835250009,0,0.0
OFFICE168&&2835260001,0,0.0
OFFICE168&&2836200000,0,0.0
OFFICE168&&2836300000,0,0.0
OFFICE168&&2839900090,0,0.0
OFFICE168&&2840209091,0,0.0
OFFICE168&&2842908099,1,1.0
OFFICE168&&2843290000,0,0.0
OFFICE168&&2844408001,0,0.0
OFFICE168&&2849200000,0,0.0
OFFICE168&&2901100009,0,0.0
OFFICE168&&2901290009,1,1.0
OFFICE168&&2902190009,0,0.0
OFFICE168&&2903120000,0,0.0
OFFICE168&&2904100000,0,0.0
OFFICE168&&2905120001,0,0.0
OFFICE168&&2905320000,1,1.0
OFFICE168&&2907290000,0,0.0
OFFICE168&&2909498009,0,0.0
OFFICE168&&2914130000,0,0.0
OFFICE168&&2914290009,0,0.0
OFFICE168&&2915210000,1,0.5
OFFICE168&&2915290009,0,0.0
OFFICE168&&2915310000,0,0.0
OFFICE168&&2915705000,0,0.0
OFFICE168&&2916140000,0,0.0
OFFICE168&&2916310000,1,1.0
OFFICE168&&2917350000,0,0.0
OFFICE168&&2918150000,0,0.0
OFFICE168&&2918290009,0,0.0
OFFICE168&&2918999000,1,1.0
OFFICE168&&2921599000,0,0.0
OFFICE168&&2922290009,1,1.0
OFFICE168&&2922500000,0,0.0
OFFICE168&&2924299800,0,0.0
OFFICE168&&2926909500,0,0.0
OFFICE168&&2929100000,0,0.0
OFFICE168&&2930909999,0,0.0
OFFICE168&&2931200000,1,1.0
OFFICE168&&2933199000,0,0.0
OFFICE168&&2933599500,0,0.0
OFFICE168&&2934999090,0,0.0
OFFICE168&&2936210000,0,0.0
OFFICE168&&2941100009,0,0.0
OFFICE168&&3003900019,0,0.0
OFFICE168&&3004310010,0,0.0
OFFICE168&&3004900019,1,0.021739130434782608
OFFICE168&&3005909909,0,0.0
OFFICE168&&3006400001,0,0.0
OFFICE168&&302899004,0,0.0
OFFICE168&&304894900,0,0.0
OFFICE168&&306221000,0,0.0
OFFICE168&&307119090,0,0.0
OFFICE168&&3102600000,0,0.0
OFFICE168&&3105201000,0,0.0
OFFICE168&&3203001002,0,0.0
OFFICE168&&3204110000,0,0.0
OFFICE168&&3204150000,1,1.0
OFFICE168&&3204190000,1,0.3333333333333333
OFFICE168&&3206497009,0,0.0
OFFICE168&&3207201000,1,1.0
OFFICE168&&3208209019,0,0.0
OFFICE168&&3208209090,0,0.0
OFFICE168&&3208909990,0,0.0
OFFICE168&&3209900019,0,0.0
OFFICE168&&3209900090,0,0.0
OFFICE168&&3212100000,0,0.0
OFFICE168&&3212900010,0,0.0
OFFICE168&&3213900000,0,0.0
OFFICE168&&3214101099,0,0.0
OFFICE168&&3215110000,0,0.0
OFFICE168&&3215190000,0,0.0
OFFICE168&&3215900099,0,0.0
OFFICE168&&3301294110,0,0.0
OFFICE168&&3301299190,0,0.0
OFFICE168&&3302909001,1,0.16666666666666666
OFFICE168&&3302909009,0,0.0
OFFICE168&&3303001099,1,0.3333333333333333
OFFICE168&&3303009091,0,0.0
OFFICE168&&3303009092,0,0.0
OFFICE168&&3303009099,0,0.0
OFFICE168&&3304200000,0,0.0
OFFICE168&&3304300001,0,0.0
OFFICE168&&3304990009,0,0.0
OFFICE168&&3305100000,0,0.0
OFFICE168&&3305200000,0,0.0
OFFICE168&&3306100000,0,0.0
OFFICE168&&3307200000,0,0.0
OFFICE168&&3307410000,0,0.0
OFFICE168&&3307900003,0,0.0
OFFICE168&&3401110093,0,0.0
OFFICE168&&3401300000,0,0.0
OFFICE168&&3402130001,0,0.0
OFFICE168&&3402209002,0,0.0
OFFICE168&&3402209009,0,0.0
OFFICE168&&3402909009,0,0.0
OFFICE168&&3403110090,0,0.0
OFFICE168&&3403191099,0,0.0
OFFICE168&&3403199091,0,0.0
OFFICE168&&3403199099,0,0.0
OFFICE168&&3404900009,0,0.0
OFFICE168&&3405100000,0,0.0
OFFICE168&&3405200000,0,0.0
OFFICE168&&3405909099,0,0.0
OFFICE168&&3406000001,0,0.0
OFFICE168&&3407000010,0,0.0
OFFICE168&&3503001001,0,0.0
OFFICE168&&3505109000,1,1.0
OFFICE168&&3506100000,0,0.0
OFFICE168&&3506910000,0,0.0
OFFICE168&&3506990020,0,0.0
OFFICE168&&3506990099,0,0.0
OFFICE168&&3804000099,0,0.0
OFFICE168&&3808919019,0,0.0
OFFICE168&&3808929013,0,0.0
OFFICE168&&3808939019,0,0.0
OFFICE168&&3809910000,2,0.07692307692307693
OFFICE168&&3809930000,0,0.0
OFFICE168&&3810100001,0,0.0
OFFICE168&&3810100009,0,0.0
OFFICE168&&3810909001,0,0.0
OFFICE168&&3811900009,1,0.5
OFFICE168&&3812308000,0,0.0
OFFICE168&&3813000001,0,0.0
OFFICE168&&3814009001,1,0.16666666666666666
OFFICE168&&3815199000,0,0.0
OFFICE168&&3815909000,0,0.0
OFFICE168&&3821000099,0,0.0
OFFICE168&&3822000001,0,0.0
OFFICE168&&3822000009,0,0.0
OFFICE168&&3823199002,0,0.0
OFFICE168&&3824400000,0,0.0
OFFICE168&&3824904000,0,0.0
OFFICE168&&3824905000,0,0.0
OFFICE168&&3824905500,1,1.0
OFFICE168&&3824906500,0,0.0
OFFICE168&&3824909699,1,0.3333333333333333
OFFICE168&&3825909000,0,0.0
OFFICE168&&3901209000,1,0.047619047619047616
OFFICE168&&3902300000,0,0.0
OFFICE168&&3903110000,0,0.0
OFFICE168&&3903901090,0,0.0
OFFICE168&&3904220009,1,0.3333333333333333
OFFICE168&&3906903099,0,0.0
OFFICE168&&3907300000,0,0.0
OFFICE168&&3907400000,0,0.0
OFFICE168&&3907911000,0,0.0
OFFICE168&&3908100000,1,0.3333333333333333
OFFICE168&&3909501010,0,0.0
OFFICE168&&3909509090,0,0.0
OFFICE168&&3910000010,0,0.0
OFFICE168&&3910000090,0,0.0
OFFICE168&&3912310000,0,0.0
OFFICE168&&3912909000,0,0.0
OFFICE168&&3913900009,0,0.0
OFFICE168&&3915901100,0,0.0
OFFICE168&&3915908009,1,0.2
OFFICE168&&3916909009,0,0.0
OFFICE168&&3917290000,0,0.0
OFFICE168&&3917310000,0,0.0
OFFICE168&&3917320009,0,0.0
OFFICE168&&3917390009,1,0.14285714285714285
OFFICE168&&3917400000,0,0.0
OFFICE168&&3919101900,0,0.0
OFFICE168&&3919108000,1,0.06666666666666667
OFFICE168&&3919900000,1,0.011904761904761904
OFFICE168&&3920102300,1,0.5
OFFICE168&&3920102400,0,0.0
OFFICE168&&3920102802,0,0.0
OFFICE168&&3920108908,0,0.0
OFFICE168&&3920202900,0,0.0
OFFICE168&&3920208009,0,0.0
OFFICE168&&3920300000,0,0.0
OFFICE168&&3920510000,0,0.0
OFFICE168&&3920610000,0,0.0
OFFICE168&&3920690000,0,0.0
OFFICE168&&3920920000,0,0.0
OFFICE168&&3921110000,0,0.0
OFFICE168&&3921131000,0,0.0
OFFICE168&&3921190000,1,1.0
OFFICE168&&3921904900,0,0.0
OFFICE168&&3921905500,0,0.0
OFFICE168&&3921909001,0,0.0
OFFICE168&&3923100000,0,0.0
OFFICE168&&3923210000,0,0.0
OFFICE168&&3923299030,0,0.0
OFFICE168&&3923299080,0,0.0
OFFICE168&&3923301000,1,0.06666666666666667
OFFICE168&&3923409000,0,0.0
OFFICE168&&3923509001,1,0.2
OFFICE168&&3923509009,1,1.0
OFFICE168&&3923900010,0,0.0
OFFICE168&&3923900099,0,0.0
OFFICE168&&3924100000,0,0.0
OFFICE168&&3924900008,0,0.0
OFFICE168&&3924900009,1,1.0
OFFICE168&&3925902000,0,0.0
OFFICE168&&3926200090,1,0.5
OFFICE168&&3926300000,3,0.3333333333333333
OFFICE168&&3926909229,0,0.0
OFFICE168&&3926909720,0,0.0
OFFICE168&&3926909779,0,0.0
OFFICE168&&3926909791,0,0.0
OFFICE168&&3926909799,0,0.0
OFFICE168&&4002199000,0,0.0
OFFICE168&&4005100000,0,0.0
OFFICE168&&4005200000,0,0.0
OFFICE168&&4008110000,0,0.0
OFFICE168&&4008190000,0,0.0
OFFICE168&&4009220090,0,0.0
OFFICE168&&4009310020,1,0.5
OFFICE168&&4009310080,1,1.0
OFFICE168&&4009420010,1,1.0
OFFICE168&&4009420090,1,0.3333333333333333
OFFICE168&&4010190002,1,1.0
OFFICE168&&4010190003,1,1.0
OFFICE168&&4010310001,0,0.0
OFFICE168&&4010320009,1,0.5
OFFICE168&&4010350010,1,1.0
OFFICE168&&4010350020,0,0.0
OFFICE168&&4010350090,0,0.0
OFFICE168&&4010390099,1,0.5
OFFICE168&&4011100090,0,0.0
OFFICE168&&4011201010,0,0.0
OFFICE168&&4011209090,0,0.0
OFFICE168&&4011620000,1,1.0
OFFICE168&&4013900001,0,0.0
OFFICE168&&4013900004,0,0.0
OFFICE168&&4015190009,1,1.0
OFFICE168&&4015900000,0,0.0
OFFICE168&&4016100000,0,0.0
OFFICE168&&4016930000,1,0.019230769230769232
OFFICE168&&4016995209,0,0.0
OFFICE168&&4016995709,0,0.0
OFFICE168&&4016999110,0,0.0
OFFICE168&&4016999190,0,0.0
OFFICE168&&4016999720,0,0.0
OFFICE168&&402219990,0,0.0
OFFICE168&&406303900,0,0.0
OFFICE168&&406401000,0,0.0
OFFICE168&&406907800,0,0.0
OFFICE168&&4105301000,0,0.0
OFFICE168&&4107121910,0,0.0
OFFICE168&&4107129190,0,0.0
OFFICE168&&4107911011,0,0.0
OFFICE168&&4112000090,1,1.0
OFFICE168&&4113200000,0,0.0
OFFICE168&&4114101000,0,0.0
OFFICE168&&4114109000,1,1.0
OFFICE168&&4114200001,1,0.5
OFFICE168&&4115100000,0,0.0
OFFICE168&&4202199000,1,0.5
OFFICE168&&4202221000,0,0.0
OFFICE168&&4202229000,0,0.0
OFFICE168&&4202321009,0,0.0
OFFICE168&&4202921110,0,0.0
OFFICE168&&4202921190,0,0.0
OFFICE168&&4202921909,0,0.0
OFFICE168&&4202929190,0,0.0
OFFICE168&&4203100099,0,0.0
OFFICE168&&4203291000,0,0.0
OFFICE168&&4205001909,0,0.0
OFFICE168&&4205009099,1,0.16666666666666666
OFFICE168&&4401220000,0,0.0
OFFICE168&&4401398000,0,0.0
OFFICE168&&4403209900,0,0.0
OFFICE168&&4407109800,0,0.0
OFFICE168&&4407999800,0,0.0
OFFICE168&&4408398530,0,0.0
OFFICE168&&4410111000,0,0.0
OFFICE168&&4410119000,0,0.0
OFFICE168&&4411129001,0,0.0
OFFICE168&&4412998500,0,0.0
OFFICE168&&4415101009,0,0.0
OFFICE168&&4415202001,0,0.0
OFFICE168&&4415202009,1,1.0
OFFICE168&&4415209000,0,0.0
OFFICE168&&4421909799,1,0.16666666666666666
OFFICE168&&4707909000,0,0.0
OFFICE168&&4801000001,1,0.3333333333333333
OFFICE168&&4801000009,0,0.0
OFFICE168&&4804315100,0,0.0
OFFICE168&&4804398000,0,0.0
OFFICE168&&4804510000,1,1.0
OFFICE168&&4805910091,0,0.0
OFFICE168&&4805910099,0,0.0
OFFICE168&&4805932000,0,0.0
OFFICE168&&4806409000,1,1.0
OFFICE168&&4808100000,1,1.0
OFFICE168&&4810130010,0,0.0
OFFICE168&&4810140010,0,0.0
OFFICE168&&4810220010,0,0.0
OFFICE168&&4810921090,0,0.0
OFFICE168&&4810929090,0,0.0
OFFICE168&&4810998099,0,0.0
OFFICE168&&4811419010,0,0.0
OFFICE168&&4811590030,0,0.0
OFFICE168&&4811900010,0,0.0
OFFICE168&&4814200000,0,0.0
OFFICE168&&4816200000,0,0.0
OFFICE168&&4817100000,0,0.0
OFFICE168&&4818101000,0,0.0
OFFICE168&&4819100000,2,0.005571030640668524
OFFICE168&&4819200020,0,0.0
OFFICE168&&4819200090,0,0.0
OFFICE168&&4819400000,0,0.0
OFFICE168&&4819500000,0,0.0
OFFICE168&&4819600000,0,0.0
OFFICE168&&4820103000,0,0.0
OFFICE168&&4820105000,0,0.0
OFFICE168&&4820109000,0,0.0
OFFICE168&&4821101000,0,0.0
OFFICE168&&4821109000,0,0.0
OFFICE168&&4821901000,0,0.0
OFFICE168&&4821909000,0,0.0
OFFICE168&&4822900090,0,0.0
OFFICE168&&4823200009,0,0.0
OFFICE168&&4823400000,1,1.0
OFFICE168&&4823691000,0,0.0
OFFICE168&&4823904090,0,0.0
OFFICE168&&4823908592,0,0.0
OFFICE168&&4823908596,0,0.0
OFFICE168&&4823908599,1,0.3333333333333333
OFFICE168&&4901990095,0,0.0
OFFICE168&&4902100001,0,0.0
OFFICE168&&4902900003,0,0.0
OFFICE168&&4902900009,0,0.0
OFFICE168&&4905100000,0,0.0
OFFICE168&&4908100020,0,0.0
OFFICE168&&4911101000,0,0.0
OFFICE168&&4911109091,0,0.0
OFFICE168&&4911109099,0,0.0
OFFICE168&&4911990099,1,0.2
OFFICE168&&5111200009,0,0.0
OFFICE168&&5113000020,1,1.0
OFFICE168&&5202990000,0,0.0
OFFICE168&&5204110001,0,0.0
OFFICE168&&5204200000,0,0.0
OFFICE168&&5205110001,1,1.0
OFFICE168&&5205120001,0,0.0
OFFICE168&&5205230001,0,0.0
OFFICE168&&5208121600,0,0.0
OFFICE168&&5208190000,0,0.0
OFFICE168&&5208219000,0,0.0
OFFICE168&&5208310000,0,0.0
OFFICE168&&5208321600,0,0.0
OFFICE168&&5208329600,0,0.0
OFFICE168&&5208330000,0,0.0
OFFICE168&&5208420000,0,0.0
OFFICE168&&5208510000,0,0.0
OFFICE168&&5208520000,0,0.0
OFFICE168&&5209220000,0,0.0
OFFICE168&&5209290000,0,0.0
OFFICE168&&5209320000,3,0.09090909090909091
OFFICE168&&5209390000,0,0.0
OFFICE168&&5209420000,1,0.027777777777777776
OFFICE168&&5209510000,0,0.0
OFFICE168&&5209520000,0,0.0
OFFICE168&&5209590000,1,0.5
OFFICE168&&5210410000,0,0.0
OFFICE168&&5211310000,0,0.0
OFFICE168&&5211320000,0,0.0
OFFICE168&&5211420000,0,0.0
OFFICE168&&5212139000,0,0.0
OFFICE168&&5309290000,0,0.0
OFFICE168&&5401101200,0,0.0
OFFICE168&&5401101600,1,0.16666666666666666
OFFICE168&&5401101800,0,0.0
OFFICE168&&5401109000,0,0.0
OFFICE168&&5401201000,0,0.0
OFFICE168&&5402310000,0,0.0
OFFICE168&&5402320000,0,0.0
OFFICE168&&5402330000,2,0.014388489208633094
OFFICE168&&5402440000,0,0.0
OFFICE168&&5402490000,0,0.0
OFFICE168&&5402520000,0,0.0
OFFICE168&&5403310009,0,0.0
OFFICE168&&5404190000,0,0.0
OFFICE168&&5407530000,0,0.0
OFFICE168&&5407611000,0,0.0
OFFICE168&&5407613000,0,0.0
OFFICE168&&5407699002,1,1.0
OFFICE168&&5407720000,0,0.0
OFFICE168&&5407730000,0,0.0
OFFICE168&&5407830000,0,0.0
OFFICE168&&5408310001,0,0.0
OFFICE168&&5408320000,0,0.0
OFFICE168&&5408340000,0,0.0
OFFICE168&&5505105000,0,0.0
OFFICE168&&5505200000,0,0.0
OFFICE168&&5508101001,0,0.0
OFFICE168&&5508109000,0,0.0
OFFICE168&&5508209000,0,0.0
OFFICE168&&5509220001,0,0.0
OFFICE168&&5509320009,0,0.0
OFFICE168&&5509520001,0,0.0
OFFICE168&&5509610001,1,0.5
OFFICE168&&5509620000,0,0.0
OFFICE168&&5511200000,0,0.0
OFFICE168&&5512199001,0,0.0
OFFICE168&&5512991000,0,0.0
OFFICE168&&5512999001,1,1.0
OFFICE168&&5513190000,0,0.0
OFFICE168&&5513210000,0,0.0
OFFICE168&&5513290000,0,0.0
OFFICE168&&5513310000,0,0.0
OFFICE168&&5514110000,0,0.0
OFFICE168&&5514220000,0,0.0
OFFICE168&&5514290000,1,0.5
OFFICE168&&5514410000,0,0.0
OFFICE168&&5514420000,0,0.0
OFFICE168&&5515113000,0,0.0
OFFICE168&&5516110000,0,0.0
OFFICE168&&5516120000,0,0.0
OFFICE168&&5516140000,0,0.0
OFFICE168&&5516220000,0,0.0
OFFICE168&&5601211090,0,0.0
OFFICE168&&5601229010,1,1.0
OFFICE168&&5602210000,0,0.0
OFFICE168&&5603111000,0,0.0
OFFICE168&&5603121000,0,0.0
OFFICE168&&5603129010,0,0.0
OFFICE168&&5603139010,1,1.0
OFFICE168&&5603149090,0,0.0
OFFICE168&&5603921000,0,0.0
OFFICE168&&5603931000,0,0.0
OFFICE168&&5604909000,0,0.0
OFFICE168&&5607491190,0,0.0
OFFICE168&&5608193000,0,0.0
OFFICE168&&5609000000,0,0.0
OFFICE168&&5801330002,1,1.0
OFFICE168&&5804109000,0,0.0
OFFICE168&&5804299000,0,0.0
OFFICE168&&5806200000,0,0.0
OFFICE168&&5806310090,0,0.0
OFFICE168&&5806321021,0,0.0
OFFICE168&&5806321029,0,0.0
OFFICE168&&5806321090,0,0.0
OFFICE168&&5806329021,0,0.0
OFFICE168&&5806329090,0,0.0
OFFICE168&&5806390029,1,1.0
OFFICE168&&5806390090,0,0.0
OFFICE168&&5806400003,0,0.0
OFFICE168&&5807101010,0,0.0
OFFICE168&&5807109010,1,0.0044444444444444444
OFFICE168&&5807909010,0,0.0
OFFICE168&&5808100000,0,0.0
OFFICE168&&5811000030,0,0.0
OFFICE168&&5901900002,0,0.0
OFFICE168&&5903209000,0,0.0
OFFICE168&&5903909100,0,0.0
OFFICE168&&5903909900,0,0.0
OFFICE168&&5906100000,0,0.0
OFFICE168&&5907000090,0,0.0
OFFICE168&&5911311900,0,0.0
OFFICE168&&5911400000,0,0.0
OFFICE168&&5911909020,0,0.0
OFFICE168&&6001910001,0,0.0
OFFICE168&&6001920002,0,0.0
OFFICE168&&6002400000,0,0.0
OFFICE168&&6004100000,0,0.0
OFFICE168&&6004900000,0,0.0
OFFICE168&&6005420000,1,1.0
OFFICE168&&6006210000,0,0.0
OFFICE168&&6006220000,0,0.0
OFFICE168&&6006230000,0,0.0
OFFICE168&&6006329000,0,0.0
OFFICE168&&6006339000,0,0.0
OFFICE168&&6006349000,0,0.0
OFFICE168&&6006420000,1,0.16666666666666666
OFFICE168&&6006900090,1,1.0
OFFICE168&&604909100,0,0.0
OFFICE168&&6102301003,0,0.0
OFFICE168&&6103390099,0,0.0
OFFICE168&&6103420002,0,0.0
OFFICE168&&6103430002,0,0.0
OFFICE168&&6104320009,0,0.0
OFFICE168&&6104330009,0,0.0
OFFICE168&&6104490099,0,0.0
OFFICE168&&6104520009,0,0.0
OFFICE168&&6105100001,0,0.0
OFFICE168&&6105100009,1,0.25
OFFICE168&&6106100009,0,0.0
OFFICE168&&6107210001,0,0.0
OFFICE168&&6107910002,0,0.0
OFFICE168&&6108310003,1,1.0
OFFICE168&&6108390099,0,0.0
OFFICE168&&6108920003,0,0.0
OFFICE168&&6109100001,0,0.0
OFFICE168&&6109100009,1,0.16666666666666666
OFFICE168&&6109902006,0,0.0
OFFICE168&&6109902008,0,0.0
OFFICE168&&6109909099,0,0.0
OFFICE168&&6110209101,0,0.0
OFFICE168&&6110309902,0,0.0
OFFICE168&&6110309903,0,0.0
OFFICE168&&6110909091,0,0.0
OFFICE168&&6112120001,0,0.0
OFFICE168&&6112319001,0,0.0
OFFICE168&&6112391091,0,0.0
OFFICE168&&6112399099,0,0.0
OFFICE168&&6115950000,1,1.0
OFFICE168&&6115961000,0,0.0
OFFICE168&&6116108000,1,0.5
OFFICE168&&6117100010,0,0.0
OFFICE168&&6117100090,0,0.0
OFFICE168&&6117801019,0,0.0
OFFICE168&&6117801099,0,0.0
OFFICE168&&6117808091,0,0.0
OFFICE168&&6117808099,0,0.0
OFFICE168&&6117900004,0,0.0
OFFICE168&&6117900009,1,1.0
OFFICE168&&6201920009,0,0.0
OFFICE168&&6201930008,1,1.0
OFFICE168&&6201990099,0,0.0
OFFICE168&&6202110008,0,0.0
OFFICE168&&6202190098,0,0.0
OFFICE168&&6202920009,0,0.0
OFFICE168&&6202930003,0,0.0
OFFICE168&&6202990099,1,1.0
OFFICE168&&6203120009,1,1.0
OFFICE168&&6203399099,0,0.0
OFFICE168&&6203423301,0,0.0
OFFICE168&&6203423501,0,0.0
OFFICE168&&6203423509,0,0.0
OFFICE168&&6203499099,0,0.0
OFFICE168&&6204329009,1,1.0
OFFICE168&&6204339009,0,0.0
OFFICE168&&6204499009,0,0.0
OFFICE168&&6204520009,0,0.0
OFFICE168&&6204591009,0,0.0
OFFICE168&&6204621109,1,1.0
OFFICE168&&6204623102,0,0.0
OFFICE168&&6204623103,0,0.0
OFFICE168&&6204623901,0,0.0
OFFICE168&&6204623909,0,0.0
OFFICE168&&6204625909,1,1.0
OFFICE168&&6204629009,0,0.0
OFFICE168&&6204631809,0,0.0
OFFICE168&&6205200001,0,0.0
OFFICE168&&6205200009,1,0.01098901098901099
OFFICE168&&6205908098,1,0.3333333333333333
OFFICE168&&6206300009,0,0.0
OFFICE168&&6206400008,0,0.0
OFFICE168&&6206909009,0,0.0
OFFICE168&&6208190098,0,0.0
OFFICE168&&6208910008,0,0.0
OFFICE168&&6209909090,0,0.0
OFFICE168&&6210101004,0,0.0
OFFICE168&&6211110099,0,0.0
OFFICE168&&6211321009,0,0.0
OFFICE168&&6211390018,1,1.0
OFFICE168&&6211390099,0,0.0
OFFICE168&&6211429006,0,0.0
OFFICE168&&6212900092,0,0.0
OFFICE168&&6216000099,0,0.0
OFFICE168&&6217100002,0,0.0
OFFICE168&&6217100009,0,0.0
OFFICE168&&6217900001,0,0.0
OFFICE168&&6217900002,0,0.0
OFFICE168&&6217900003,0,0.0
OFFICE168&&6217900009,0,0.0
OFFICE168&&6302100003,0,0.0
OFFICE168&&6302100009,0,0.0
OFFICE168&&6302210000,0,0.0
OFFICE168&&6302600010,0,0.0
OFFICE168&&6302999009,0,0.0
OFFICE168&&6304199002,0,0.0
OFFICE168&&6305109000,0,0.0
OFFICE168&&6305321900,0,0.0
OFFICE168&&6305339009,0,0.0
OFFICE168&&6307909809,0,0.0
OFFICE168&&6309000002,2,0.02666666666666667
OFFICE168&&6310100010,0,0.0
OFFICE168&&6402190000,1,1.0
OFFICE168&&6402919000,1,1.0
OFFICE168&&6402995000,1,1.0
OFFICE168&&6402999800,1,1.0
OFFICE168&&6403991100,0,0.0
OFFICE168&&6403999100,0,0.0
OFFICE168&&6403999300,1,0.5
OFFICE168&&6403999600,0,0.0
OFFICE168&&6403999800,0,0.0
OFFICE168&&6404199009,0,0.0
OFFICE168&&6406109091,0,0.0
OFFICE168&&6406109092,0,0.0
OFFICE168&&6406201000,1,0.25
OFFICE168&&6406209000,0,0.0
OFFICE168&&6406909091,0,0.0
OFFICE168&&6406909092,1,0.5
OFFICE168&&6406909093,2,0.6666666666666666
OFFICE168&&6406909099,0,0.0
OFFICE168&&6601910090,1,1.0
OFFICE168&&6802910009,0,0.0
OFFICE168&&6804210010,0,0.0
OFFICE168&&6804210090,0,0.0
OFFICE168&&6804229090,0,0.0
OFFICE168&&6805100000,2,1.0
OFFICE168&&6805200000,0,0.0
OFFICE168&&6806900001,0,0.0
OFFICE168&&6809110000,1,1.0
OFFICE168&&6813810000,0,0.0
OFFICE168&&6907908091,0,0.0
OFFICE168&&6908909310,0,0.0
OFFICE168&&6908909999,0,0.0
OFFICE168&&6909190090,0,0.0
OFFICE168&&6910900001,0,0.0
OFFICE168&&6911100011,0,0.0
OFFICE168&&7002390000,0,0.0
OFFICE168&&7005213009,0,0.0
OFFICE168&&7005293509,0,0.0
OFFICE168&&7005298009,0,0.0
OFFICE168&&7007212010,0,0.0
OFFICE168&&7009100001,0,0.0
OFFICE168&&7009920000,0,0.0
OFFICE168&&7010905301,0,0.0
OFFICE168&&7010907112,0,0.0
OFFICE168&&7010909112,0,0.0
OFFICE168&&7013379199,0,0.0
OFFICE168&&7013379999,0,0.0
OFFICE168&&7013499993,0,0.0
OFFICE168&&7015900091,0,0.0
OFFICE168&&7016100000,0,0.0
OFFICE168&&7017900000,0,0.0
OFFICE168&&7019120000,0,0.0
OFFICE168&&7019400000,0,0.0
OFFICE168&&7019520000,0,0.0
OFFICE168&&705290000,0,0.0
OFFICE168&&710809509,1,1.0
OFFICE168&&7117190090,0,0.0
OFFICE168&&7117900002,0,0.0
OFFICE168&&7117900006,0,0.0
OFFICE168&&7117900009,0,0.0
OFFICE168&&712909010,0,0.0
OFFICE168&&713200009,0,0.0
OFFICE168&&7204219000,0,0.0
OFFICE168&&7204290000,0,0.0
OFFICE168&&7208519800,0,0.0
OFFICE168&&7210128001,0,0.0
OFFICE168&&7210708020,0,0.0
OFFICE168&&7211233000,0,0.0
OFFICE168&&7211908000,0,0.0
OFFICE168&&7217203010,0,0.0
OFFICE168&&7218100000,0,0.0
OFFICE168&&7219221000,0,0.0
OFFICE168&&7219908000,0,0.0
OFFICE168&&7220202100,0,0.0
OFFICE168&&7222118900,0,0.0
OFFICE168&&7222309700,0,0.0
OFFICE168&&7228306900,0,0.0
OFFICE168&&7304293000,0,0.0
OFFICE168&&7304318000,0,0.0
OFFICE168&&7304900000,0,0.0
OFFICE168&&7306900000,0,0.0
OFFICE168&&7307199000,0,0.0
OFFICE168&&7307929000,0,0.0
OFFICE168&&7307991000,0,0.0
OFFICE168&&7307998000,0,0.0
OFFICE168&&7308300000,0,0.0
OFFICE168&&7308400000,0,0.0
OFFICE168&&7308909803,0,0.0
OFFICE168&&7308909804,1,0.5
OFFICE168&&7309005900,0,0.0
OFFICE168&&7309009090,0,0.0
OFFICE168&&7311001190,1,1.0
OFFICE168&&7312102000,0,0.0
OFFICE168&&7312108100,0,0.0
OFFICE168&&7313000000,1,1.0
OFFICE168&&7314140000,0,0.0
OFFICE168&&7314310000,0,0.0
OFFICE168&&7314490000,0,0.0
OFFICE168&&7317008040,0,0.0
OFFICE168&&7318121000,0,0.0
OFFICE168&&7318141000,0,0.0
OFFICE168&&7318151090,0,0.0
OFFICE168&&7318155150,1,0.5
OFFICE168&&7318155950,0,0.0
