OFFICE&&IMPORTER.TIN,OFFICE&&IMPORTER.TIN_illicit_sum,OFFICE&&IMPORTER.TIN_illicit_rate
OFFICE162&&IMPO18364,0,0.0
OFFICE162&&IMPO18395,0,0.0
OFFICE162&&IMPO18400,0,0.0
OFFICE162&&IMPO18420,0,0.0
OFFICE162&&IMPO18422,0,0.0
OFFICE162&&IMPO18429,0,0.0
OFFICE162&&IMPO18433,0,0.0
OFFICE162&&IMPO18435,0,0.0
OFFICE162&&IMPO18445,0,0.0
OFFICE162&&IMPO18447,0,0.0
OFFICE162&&IMPO18450,0,0.0
OFFICE162&&IMPO18461,0,0.0
OFFICE162&&IMPO18463,0,0.0
OFFICE162&&IMPO18468,0,0.0
OFFICE162&&IMPO18472,0,0.0
OFFICE162&&IMPO18475,0,0.0
OFFICE162&&IMPO18480,0,0.0
OFFICE162&&IMPO18498,0,0.0
OFFICE162&&IMPO18508,0,0.0
OFFICE162&&IMPO18509,1,0.5
OFFICE162&&IMPO18510,0,0.0
OFFICE162&&IMPO18529,0,0.0
OFFICE162&&IMPO18551,0,0.0
OFFICE162&&IMPO18557,1,1.0
OFFICE162&&IMPO18558,1,1.0
OFFICE162&&IMPO18597,0,0.0
OFFICE162&&IMPO18602,1,1.0
OFFICE162&&IMPO18606,0,0.0
OFFICE162&&IMPO18617,0,0.0
OFFICE162&&IMPO18620,0,0.0
OFFICE162&&IMPO18635,0,0.0
OFFICE162&&IMPO18645,0,0.0
OFFICE162&&IMPO18647,0,0.0
OFFICE162&&IMPO18674,0,0.0
OFFICE162&&IMPO18679,1,1.0
OFFICE162&&IMPO18689,0,0.0
OFFICE162&&IMPO18703,0,0.0
OFFICE162&&IMPO18708,1,0.3333333333333333
OFFICE162&&IMPO18712,0,0.0
OFFICE162&&IMPO18716,0,0.0
OFFICE162&&IMPO18734,0,0.0
OFFICE162&&IMPO18756,0,0.0
OFFICE162&&IMPO18764,0,0.0
OFFICE162&&IMPO18767,0,0.0
OFFICE162&&IMPO18778,1,0.058823529411764705
OFFICE162&&IMPO18782,0,0.0
OFFICE162&&IMPO18788,0,0.0
OFFICE162&&IMPO18804,0,0.0
OFFICE162&&IMPO18806,0,0.0
OFFICE162&&IMPO18809,0,0.0
OFFICE162&&IMPO18812,1,1.0
OFFICE162&&IMPO18822,0,0.0
OFFICE162&&IMPO18823,0,0.0
OFFICE162&&IMPO18826,0,0.0
OFFICE162&&IMPO18828,0,0.0
OFFICE162&&IMPO18830,0,0.0
OFFICE162&&IMPO18842,0,0.0
OFFICE162&&IMPO18845,0,0.0
OFFICE162&&IMPO18864,0,0.0
OFFICE162&&IMPO18876,1,1.0
OFFICE162&&IMPO18877,0,0.0
OFFICE162&&IMPO18897,0,0.0
OFFICE162&&IMPO18898,1,0.25
OFFICE162&&IMPO18899,1,1.0
OFFICE162&&IMPO18906,0,0.0
OFFICE162&&IMPO18915,0,0.0
OFFICE162&&IMPO18928,0,0.0
OFFICE162&&IMPO18932,0,0.0
OFFICE162&&IMPO18936,1,0.5
OFFICE162&&IMPO18949,0,0.0
OFFICE162&&IMPO18960,0,0.0
OFFICE162&&IMPO18969,1,1.0
OFFICE162&&IMPO18986,0,0.0
OFFICE162&&IMPO19003,0,0.0
OFFICE162&&IMPO19006,0,0.0
OFFICE162&&IMPO19008,1,1.0
OFFICE162&&IMPO19010,0,0.0
OFFICE162&&IMPO19013,0,0.0
OFFICE162&&IMPO19031,0,0.0
OFFICE162&&IMPO19035,0,0.0
OFFICE162&&IMPO19040,0,0.0
OFFICE162&&IMPO19054,0,0.0
OFFICE162&&IMPO19080,0,0.0
OFFICE162&&IMPO19092,0,0.0
OFFICE162&&IMPO19132,1,0.1111111111111111
OFFICE162&&IMPO19148,2,1.0
OFFICE162&&IMPO19152,1,1.0
OFFICE162&&IMPO19159,0,0.0
OFFICE162&&IMPO19167,0,0.0
OFFICE162&&IMPO19168,0,0.0
OFFICE162&&IMPO19182,0,0.0
OFFICE162&&IMPO19189,1,0.5
OFFICE162&&IMPO19211,0,0.0
OFFICE162&&IMPO19222,0,0.0
OFFICE162&&IMPO19229,0,0.0
OFFICE162&&IMPO19246,0,0.0
OFFICE162&&IMPO19250,0,0.0
OFFICE162&&IMPO19253,0,0.0
OFFICE162&&IMPO19256,0,0.0
OFFICE162&&IMPO19282,0,0.0
OFFICE162&&IMPO19283,0,0.0
OFFICE162&&IMPO19284,0,0.0
OFFICE162&&IMPO19285,0,0.0
OFFICE162&&IMPO19295,0,0.0
OFFICE162&&IMPO19304,0,0.0
OFFICE162&&IMPO19309,0,0.0
OFFICE162&&IMPO19326,0,0.0
OFFICE162&&IMPO19328,1,1.0
OFFICE162&&IMPO19336,0,0.0
OFFICE162&&IMPO19340,1,1.0
OFFICE162&&IMPO19347,1,1.0
OFFICE162&&IMPO19351,1,0.5
OFFICE162&&IMPO19363,0,0.0
OFFICE162&&IMPO19366,0,0.0
OFFICE162&&IMPO19390,0,0.0
OFFICE162&&IMPO19403,0,0.0
OFFICE162&&IMPO19416,0,0.0
OFFICE162&&IMPO19420,0,0.0
OFFICE162&&IMPO19422,0,0.0
OFFICE162&&IMPO19433,0,0.0
OFFICE162&&IMPO19469,0,0.0
OFFICE162&&IMPO19473,0,0.0
OFFICE162&&IMPO19484,0,0.0
OFFICE162&&IMPO19486,0,0.0
OFFICE162&&IMPO19534,0,0.0
OFFICE162&&IMPO19554,1,1.0
OFFICE162&&IMPO19574,0,0.0
OFFICE162&&IMPO19578,1,0.058823529411764705
OFFICE162&&IMPO19590,0,0.0
OFFICE162&&IMPO19599,0,0.0
OFFICE162&&IMPO19601,1,1.0
OFFICE162&&IMPO19602,0,0.0
OFFICE162&&IMPO19604,1,0.08333333333333333
OFFICE162&&IMPO19611,0,0.0
OFFICE162&&IMPO19613,0,0.0
OFFICE162&&IMPO19617,1,1.0
OFFICE162&&IMPO19640,1,1.0
OFFICE162&&IMPO19641,0,0.0
OFFICE162&&IMPO19644,0,0.0
OFFICE162&&IMPO19655,0,0.0
OFFICE162&&IMPO19663,0,0.0
OFFICE162&&IMPO19684,0,0.0
OFFICE162&&IMPO19692,0,0.0
OFFICE162&&IMPO19695,1,1.0
OFFICE162&&IMPO19704,0,0.0
OFFICE162&&IMPO19719,0,0.0
OFFICE162&&IMPO19720,0,0.0
OFFICE162&&IMPO19745,0,0.0
OFFICE162&&IMPO19747,0,0.0
OFFICE162&&IMPO19748,0,0.0
OFFICE162&&IMPO19753,0,0.0
OFFICE162&&IMPO19757,0,0.0
OFFICE162&&IMPO19761,0,0.0
OFFICE162&&IMPO19788,0,0.0
OFFICE162&&IMPO19796,1,1.0
OFFICE162&&IMPO19818,0,0.0
OFFICE162&&IMPO19832,0,0.0
OFFICE162&&IMPO19854,0,0.0
OFFICE162&&IMPO19862,0,0.0
OFFICE162&&IMPO19876,1,0.25
OFFICE162&&IMPO19879,0,0.0
OFFICE162&&IMPO19883,1,1.0
OFFICE162&&IMPO19894,0,0.0
OFFICE162&&IMPO19898,0,0.0
OFFICE162&&IMPO19906,0,0.0
OFFICE162&&IMPO19910,0,0.0
OFFICE162&&IMPO19913,0,0.0
OFFICE162&&IMPO19921,0,0.0
OFFICE162&&IMPO19924,0,0.0
OFFICE162&&IMPO19926,1,1.0
OFFICE162&&IMPO19927,0,0.0
OFFICE162&&IMPO19956,1,1.0
OFFICE162&&IMPO19972,1,1.0
OFFICE162&&IMPO19981,0,0.0
OFFICE162&&IMPO19984,0,0.0
OFFICE162&&IMPO19991,0,0.0
OFFICE167&&IMPO10023,0,0.0
OFFICE167&&IMPO10063,0,0.0
OFFICE167&&IMPO10104,1,1.0
OFFICE167&&IMPO10125,0,0.0
OFFICE167&&IMPO10164,0,0.0
OFFICE167&&IMPO10177,0,0.0
OFFICE167&&IMPO10195,0,0.0
OFFICE167&&IMPO10214,0,0.0
OFFICE167&&IMPO10222,0,0.0
OFFICE167&&IMPO10291,0,0.0
OFFICE167&&IMPO10421,1,1.0
OFFICE167&&IMPO10431,0,0.0
OFFICE167&&IMPO10572,0,0.0
OFFICE167&&IMPO10650,0,0.0
OFFICE167&&IMPO10718,0,0.0
OFFICE167&&IMPO10723,0,0.0
OFFICE167&&IMPO10732,0,0.0
OFFICE167&&IMPO10741,0,0.0
OFFICE167&&IMPO10766,0,0.0
OFFICE167&&IMPO10796,0,0.0
OFFICE167&&IMPO10805,0,0.0
OFFICE167&&IMPO10823,0,0.0
OFFICE167&&IMPO10925,0,0.0
OFFICE167&&IMPO11008,0,0.0
OFFICE167&&IMPO11025,0,0.0
OFFICE167&&IMPO11034,0,0.0
OFFICE167&&IMPO11245,0,0.0
OFFICE167&&IMPO11284,0,0.0
OFFICE167&&IMPO11299,0,0.0
OFFICE167&&IMPO11303,0,0.0
OFFICE167&&IMPO11373,0,0.0
OFFICE167&&IMPO11416,0,0.0
OFFICE167&&IMPO11426,0,0.0
OFFICE167&&IMPO11454,0,0.0
OFFICE167&&IMPO11469,0,0.0
OFFICE167&&IMPO11509,0,0.0
OFFICE167&&IMPO11563,0,0.0
OFFICE167&&IMPO11571,0,0.0
OFFICE167&&IMPO11659,1,0.5
OFFICE167&&IMPO11811,0,0.0
OFFICE167&&IMPO11841,0,0.0
OFFICE167&&IMPO11854,0,0.0
OFFICE167&&IMPO11966,0,0.0
OFFICE167&&IMPO12022,0,0.0
OFFICE167&&IMPO12023,0,0.0
OFFICE167&&IMPO12064,0,0.0
OFFICE167&&IMPO12080,1,1.0
OFFICE167&&IMPO12228,0,0.0
OFFICE167&&IMPO12229,0,0.0
OFFICE167&&IMPO12250,0,0.0
OFFICE167&&IMPO12319,0,0.0
OFFICE167&&IMPO12359,0,0.0
OFFICE167&&IMPO12434,0,0.0
OFFICE167&&IMPO12517,1,1.0
OFFICE167&&IMPO12638,0,0.0
OFFICE167&&IMPO12642,0,0.0
OFFICE167&&IMPO12644,0,0.0
OFFICE167&&IMPO12932,0,0.0
OFFICE167&&IMPO12985,0,0.0
OFFICE167&&IMPO13018,0,0.0
OFFICE167&&IMPO13156,0,0.0
OFFICE167&&IMPO13219,0,0.0
OFFICE167&&IMPO13273,0,0.0
OFFICE167&&IMPO13436,0,0.0
OFFICE167&&IMPO13481,0,0.0
OFFICE167&&IMPO13495,0,0.0
OFFICE167&&IMPO13502,0,0.0
OFFICE167&&IMPO13637,0,0.0
OFFICE167&&IMPO13680,0,0.0
OFFICE167&&IMPO13690,0,0.0
OFFICE167&&IMPO13723,0,0.0
OFFICE167&&IMPO13745,1,1.0
OFFICE167&&IMPO13754,0,0.0
OFFICE167&&IMPO13769,0,0.0
OFFICE167&&IMPO13820,0,0.0
OFFICE167&&IMPO13828,1,1.0
OFFICE167&&IMPO13841,0,0.0
OFFICE167&&IMPO13851,0,0.0
OFFICE167&&IMPO13888,1,1.0
OFFICE167&&IMPO13903,1,1.0
OFFICE167&&IMPO13985,1,1.0
OFFICE167&&IMPO13989,1,1.0
OFFICE167&&IMPO14129,1,1.0
OFFICE167&&IMPO14168,0,0.0
OFFICE167&&IMPO14221,0,0.0
OFFICE167&&IMPO14232,0,0.0
OFFICE167&&IMPO14306,0,0.0
OFFICE167&&IMPO14321,0,0.0
OFFICE167&&IMPO14410,1,1.0
OFFICE167&&IMPO14414,1,0.5
OFFICE167&&IMPO14579,0,0.0
OFFICE167&&IMPO14632,1,1.0
OFFICE167&&IMPO14653,1,1.0
OFFICE167&&IMPO14670,0,0.0
OFFICE167&&IMPO14730,0,0.0
OFFICE167&&IMPO14755,1,1.0
OFFICE167&&IMPO14760,1,1.0
OFFICE167&&IMPO14785,0,0.0
OFFICE167&&IMPO14869,1,1.0
OFFICE167&&IMPO14890,0,0.0
OFFICE167&&IMPO15006,0,0.0
OFFICE167&&IMPO15154,0,0.0
OFFICE167&&IMPO15165,1,1.0
OFFICE167&&IMPO15166,0,0.0
OFFICE167&&IMPO15180,0,0.0
OFFICE167&&IMPO15253,0,0.0
OFFICE167&&IMPO15269,0,0.0
OFFICE167&&IMPO15341,0,0.0
OFFICE167&&IMPO15388,0,0.0
OFFICE167&&IMPO15396,0,0.0
OFFICE167&&IMPO15407,0,0.0
OFFICE167&&IMPO15451,1,1.0
OFFICE167&&IMPO15474,1,0.5
OFFICE167&&IMPO15540,1,1.0
OFFICE167&&IMPO15629,0,0.0
OFFICE167&&IMPO15637,1,1.0
OFFICE167&&IMPO15658,0,0.0
OFFICE167&&IMPO15661,0,0.0
OFFICE167&&IMPO15666,0,0.0
OFFICE167&&IMPO15679,1,1.0
OFFICE167&&IMPO15707,0,0.0
OFFICE167&&IMPO15761,1,1.0
OFFICE167&&IMPO15775,1,1.0
OFFICE167&&IMPO15784,1,1.0
OFFICE167&&IMPO15808,0,0.0
OFFICE167&&IMPO15817,0,0.0
OFFICE167&&IMPO15837,1,1.0
OFFICE167&&IMPO15852,0,0.0
OFFICE167&&IMPO15869,0,0.0
OFFICE167&&IMPO15880,0,0.0
OFFICE167&&IMPO15943,1,1.0
OFFICE167&&IMPO15955,0,0.0
OFFICE167&&IMPO15988,0,0.0
OFFICE167&&IMPO16009,0,0.0
OFFICE167&&IMPO16015,0,0.0
OFFICE167&&IMPO16042,1,1.0
OFFICE167&&IMPO16080,1,1.0
OFFICE167&&IMPO16088,0,0.0
OFFICE167&&IMPO16149,1,1.0
OFFICE167&&IMPO16176,0,0.0
OFFICE167&&IMPO16222,1,1.0
OFFICE167&&IMPO16224,0,0.0
OFFICE167&&IMPO16227,0,0.0
OFFICE167&&IMPO16337,1,1.0
OFFICE167&&IMPO16375,0,0.0
OFFICE167&&IMPO16385,0,0.0
OFFICE167&&IMPO16461,1,1.0
OFFICE167&&IMPO16523,0,0.0
OFFICE167&&IMPO16610,0,0.0
OFFICE167&&IMPO16658,0,0.0
OFFICE167&&IMPO16679,0,0.0
OFFICE167&&IMPO16695,1,1.0
OFFICE167&&IMPO16718,1,1.0
OFFICE167&&IMPO16791,0,0.0
OFFICE167&&IMPO16794,0,0.0
OFFICE167&&IMPO16822,0,0.0
OFFICE167&&IMPO16918,0,0.0
OFFICE167&&IMPO16951,1,1.0
OFFICE167&&IMPO17028,0,0.0
OFFICE167&&IMPO17038,0,0.0
OFFICE167&&IMPO17121,1,1.0
OFFICE167&&IMPO17140,0,0.0
OFFICE167&&IMPO17253,0,0.0
OFFICE167&&IMPO17272,1,1.0
OFFICE167&&IMPO17282,0,0.0
OFFICE167&&IMPO17287,0,0.0
OFFICE167&&IMPO17356,0,0.0
OFFICE167&&IMPO17391,0,0.0
OFFICE167&&IMPO17394,1,1.0
OFFICE167&&IMPO17563,1,1.0
OFFICE167&&IMPO17759,1,1.0
OFFICE167&&IMPO17964,0,0.0
OFFICE167&&IMPO18106,0,0.0
OFFICE167&&IMPO18139,0,0.0
OFFICE167&&IMPO18141,0,0.0
OFFICE167&&IMPO18180,0,0.0
OFFICE167&&IMPO18188,0,0.0
OFFICE167&&IMPO18193,0,0.0
OFFICE167&&IMPO18194,0,0.0
OFFICE167&&IMPO18200,0,0.0
OFFICE167&&IMPO18238,0,0.0
OFFICE167&&IMPO18257,0,0.0
OFFICE167&&IMPO18297,0,0.0
OFFICE167&&IMPO18345,1,1.0
OFFICE167&&IMPO18364,0,0.0
OFFICE167&&IMPO18461,0,0.0
OFFICE167&&IMPO18499,1,1.0
OFFICE167&&IMPO18593,0,0.0
OFFICE167&&IMPO18597,0,0.0
OFFICE167&&IMPO18606,0,0.0
OFFICE167&&IMPO18762,0,0.0
OFFICE167&&IMPO18764,0,0.0
OFFICE167&&IMPO18767,0,0.0
OFFICE167&&IMPO18774,1,1.0
OFFICE167&&IMPO18839,0,0.0
OFFICE167&&IMPO18861,0,0.0
OFFICE167&&IMPO18892,0,0.0
OFFICE167&&IMPO18903,0,0.0
OFFICE167&&IMPO18960,0,0.0
OFFICE167&&IMPO19013,0,0.0
OFFICE167&&IMPO19132,0,0.0
OFFICE167&&IMPO19148,0,0.0
OFFICE167&&IMPO19159,1,1.0
OFFICE167&&IMPO19182,0,0.0
OFFICE167&&IMPO19222,0,0.0
OFFICE167&&IMPO19253,0,0.0
OFFICE167&&IMPO19338,0,0.0
OFFICE167&&IMPO19420,0,0.0
OFFICE167&&IMPO19464,1,1.0
OFFICE167&&IMPO19489,1,1.0
OFFICE167&&IMPO19503,0,0.0
OFFICE167&&IMPO19528,1,1.0
OFFICE167&&IMPO19542,1,1.0
OFFICE167&&IMPO19586,0,0.0
OFFICE167&&IMPO19601,1,1.0
OFFICE167&&IMPO19703,0,0.0
OFFICE167&&IMPO19708,0,0.0
OFFICE167&&IMPO19710,0,0.0
OFFICE167&&IMPO19739,1,1.0
OFFICE167&&IMPO19798,0,0.0
OFFICE167&&IMPO19804,1,1.0
OFFICE167&&IMPO19832,0,0.0
OFFICE167&&IMPO19845,0,0.0
OFFICE167&&IMPO19898,0,0.0
OFFICE167&&IMPO19922,1,1.0
OFFICE167&&IMPO19946,1,1.0
OFFICE167&&IMPO19981,0,0.0
OFFICE168&&IMPO10001,0,0.0
OFFICE168&&IMPO10005,0,0.0
OFFICE168&&IMPO10018,0,0.0
OFFICE168&&IMPO10019,0,0.0
OFFICE168&&IMPO10024,0,0.0
OFFICE168&&IMPO10026,0,0.0
OFFICE168&&IMPO10036,0,0.0
OFFICE168&&IMPO10037,1,0.5
OFFICE168&&IMPO10038,0,0.0
OFFICE168&&IMPO10042,0,0.0
OFFICE168&&IMPO10061,0,0.0
OFFICE168&&IMPO10067,1,0.25
OFFICE168&&IMPO10083,0,0.0
OFFICE168&&IMPO10086,0,0.0
OFFICE168&&IMPO10088,0,0.0
OFFICE168&&IMPO10095,0,0.0
OFFICE168&&IMPO10097,0,0.0
OFFICE168&&IMPO10102,0,0.0
OFFICE168&&IMPO10107,0,0.0
OFFICE168&&IMPO10124,0,0.0
OFFICE168&&IMPO10127,0,0.0
OFFICE168&&IMPO10131,0,0.0
OFFICE168&&IMPO10133,0,0.0
OFFICE168&&IMPO10135,0,0.0
OFFICE168&&IMPO10144,0,0.0
OFFICE168&&IMPO10145,0,0.0
OFFICE168&&IMPO10147,0,0.0
OFFICE168&&IMPO10156,0,0.0
OFFICE168&&IMPO10161,0,0.0
OFFICE168&&IMPO10166,0,0.0
OFFICE168&&IMPO10170,0,0.0
OFFICE168&&IMPO10171,0,0.0
OFFICE168&&IMPO10176,1,1.0
OFFICE168&&IMPO10185,0,0.0
OFFICE168&&IMPO10192,0,0.0
OFFICE168&&IMPO10193,0,0.0
OFFICE168&&IMPO10196,0,0.0
OFFICE168&&IMPO10205,0,0.0
OFFICE168&&IMPO10210,0,0.0
OFFICE168&&IMPO10212,0,0.0
OFFICE168&&IMPO10222,1,1.0
OFFICE168&&IMPO10224,0,0.0
OFFICE168&&IMPO10225,1,1.0
OFFICE168&&IMPO10228,0,0.0
OFFICE168&&IMPO10233,0,0.0
OFFICE168&&IMPO10238,0,0.0
OFFICE168&&IMPO10248,0,0.0
OFFICE168&&IMPO10263,0,0.0
OFFICE168&&IMPO10264,0,0.0
OFFICE168&&IMPO10267,0,0.0
OFFICE168&&IMPO10272,0,0.0
OFFICE168&&IMPO10281,1,0.07692307692307693
OFFICE168&&IMPO10286,1,1.0
OFFICE168&&IMPO10293,1,1.0
OFFICE168&&IMPO10296,0,0.0
OFFICE168&&IMPO10301,1,0.5
OFFICE168&&IMPO10309,0,0.0
OFFICE168&&IMPO10311,2,0.6666666666666666
OFFICE168&&IMPO10316,0,0.0
OFFICE168&&IMPO10326,1,0.25
OFFICE168&&IMPO10327,0,0.0
OFFICE168&&IMPO10337,0,0.0
OFFICE168&&IMPO10344,1,0.01818181818181818
OFFICE168&&IMPO10348,1,1.0
OFFICE168&&IMPO10350,0,0.0
OFFICE168&&IMPO10359,0,0.0
OFFICE168&&IMPO10364,0,0.0
OFFICE168&&IMPO10368,0,0.0
OFFICE168&&IMPO10369,0,0.0
OFFICE168&&IMPO10371,0,0.0
OFFICE168&&IMPO10374,1,0.3333333333333333
OFFICE168&&IMPO10377,1,0.5
OFFICE168&&IMPO10386,0,0.0
OFFICE168&&IMPO10387,0,0.0
OFFICE168&&IMPO10393,0,0.0
OFFICE168&&IMPO10399,1,0.5
OFFICE168&&IMPO10412,0,0.0
OFFICE168&&IMPO10414,0,0.0
OFFICE168&&IMPO10421,0,0.0
OFFICE168&&IMPO10423,1,0.02857142857142857
OFFICE168&&IMPO10425,0,0.0
OFFICE168&&IMPO10426,0,0.0
OFFICE168&&IMPO10428,0,0.0
OFFICE168&&IMPO10430,0,0.0
OFFICE168&&IMPO10437,0,0.0
OFFICE168&&IMPO10442,0,0.0
OFFICE168&&IMPO10444,0,0.0
OFFICE168&&IMPO10451,0,0.0
OFFICE168&&IMPO10462,0,0.0
OFFICE168&&IMPO10477,0,0.0
OFFICE168&&IMPO10482,0,0.0
OFFICE168&&IMPO10487,0,0.0
OFFICE168&&IMPO10491,0,0.0
OFFICE168&&IMPO10496,0,0.0
OFFICE168&&IMPO10506,0,0.0
OFFICE168&&IMPO10516,0,0.0
OFFICE168&&IMPO10521,0,0.0
OFFICE168&&IMPO10525,0,0.0
OFFICE168&&IMPO10529,0,0.0
OFFICE168&&IMPO10532,0,0.0
OFFICE168&&IMPO10534,0,0.0
OFFICE168&&IMPO10540,0,0.0
OFFICE168&&IMPO10541,1,0.01282051282051282
OFFICE168&&IMPO10544,0,0.0
OFFICE168&&IMPO10550,0,0.0
OFFICE168&&IMPO10559,2,0.6666666666666666
OFFICE168&&IMPO10569,0,0.0
OFFICE168&&IMPO10575,0,0.0
OFFICE168&&IMPO10583,0,0.0
OFFICE168&&IMPO10592,0,0.0
OFFICE168&&IMPO10595,0,0.0
OFFICE168&&IMPO10608,0,0.0
OFFICE168&&IMPO10612,0,0.0
OFFICE168&&IMPO10622,0,0.0
OFFICE168&&IMPO10629,2,1.0
OFFICE168&&IMPO10634,0,0.0
OFFICE168&&IMPO10638,0,0.0
OFFICE168&&IMPO10639,0,0.0
OFFICE168&&IMPO10644,0,0.0
OFFICE168&&IMPO10645,1,1.0
OFFICE168&&IMPO10646,1,0.16666666666666666
OFFICE168&&IMPO10650,0,0.0
OFFICE168&&IMPO10661,0,0.0
OFFICE168&&IMPO10666,0,0.0
OFFICE168&&IMPO10667,0,0.0
OFFICE168&&IMPO10668,0,0.0
OFFICE168&&IMPO10676,0,0.0
OFFICE168&&IMPO10680,2,0.4
OFFICE168&&IMPO10684,1,1.0
OFFICE168&&IMPO10700,0,0.0
OFFICE168&&IMPO10704,0,0.0
OFFICE168&&IMPO10706,0,0.0
OFFICE168&&IMPO10707,0,0.0
OFFICE168&&IMPO10711,0,0.0
OFFICE168&&IMPO10716,0,0.0
OFFICE168&&IMPO10717,0,0.0
OFFICE168&&IMPO10723,0,0.0
OFFICE168&&IMPO10725,0,0.0
OFFICE168&&IMPO10734,0,0.0
OFFICE168&&IMPO10735,0,0.0
OFFICE168&&IMPO10744,1,1.0
OFFICE168&&IMPO10763,0,0.0
OFFICE168&&IMPO10768,0,0.0
OFFICE168&&IMPO10778,0,0.0
OFFICE168&&IMPO10783,0,0.0
OFFICE168&&IMPO10784,1,1.0
OFFICE168&&IMPO10796,0,0.0
OFFICE168&&IMPO10797,0,0.0
OFFICE168&&IMPO10800,1,1.0
OFFICE168&&IMPO10801,0,0.0
OFFICE168&&IMPO10804,0,0.0
OFFICE168&&IMPO10805,0,0.0
OFFICE168&&IMPO10806,1,0.5
OFFICE168&&IMPO10810,1,0.25
OFFICE168&&IMPO10815,0,0.0
OFFICE168&&IMPO10818,1,1.0
OFFICE168&&IMPO10826,0,0.0
OFFICE168&&IMPO10832,0,0.0
OFFICE168&&IMPO10833,0,0.0
OFFICE168&&IMPO10844,0,0.0
OFFICE168&&IMPO10845,1,0.03333333333333333
OFFICE168&&IMPO10849,0,0.0
OFFICE168&&IMPO10855,0,0.0
OFFICE168&&IMPO10856,0,0.0
OFFICE168&&IMPO10857,0,0.0
OFFICE168&&IMPO10859,0,0.0
OFFICE168&&IMPO10864,0,0.0
OFFICE168&&IMPO10877,0,0.0
OFFICE168&&IMPO10878,0,0.0
OFFICE168&&IMPO10880,0,0.0
OFFICE168&&IMPO10885,0,0.0
OFFICE168&&IMPO10888,1,1.0
OFFICE168&&IMPO10889,0,0.0
OFFICE168&&IMPO10894,0,0.0
OFFICE168&&IMPO10899,0,0.0
OFFICE168&&IMPO10900,0,0.0
OFFICE168&&IMPO10903,0,0.0
OFFICE168&&IMPO10905,0,0.0
OFFICE168&&IMPO10914,1,0.5
OFFICE168&&IMPO10922,0,0.0
OFFICE168&&IMPO10928,0,0.0
OFFICE168&&IMPO10935,0,0.0
OFFICE168&&IMPO10939,0,0.0
OFFICE168&&IMPO10942,0,0.0
OFFICE168&&IMPO10956,0,0.0
OFFICE168&&IMPO10965,0,0.0
OFFICE168&&IMPO10967,0,0.0
OFFICE168&&IMPO10968,0,0.0
OFFICE168&&IMPO10970,1,1.0
OFFICE168&&IMPO10973,0,0.0
OFFICE168&&IMPO10976,0,0.0
OFFICE168&&IMPO10979,0,0.0
OFFICE168&&IMPO10980,0,0.0
OFFICE168&&IMPO10983,1,0.2
OFFICE168&&IMPO10985,0,0.0
OFFICE168&&IMPO10987,1,1.0
OFFICE168&&IMPO10998,0,0.0
OFFICE168&&IMPO11001,0,0.0
OFFICE168&&IMPO11016,0,0.0
OFFICE168&&IMPO11023,0,0.0
OFFICE168&&IMPO11025,0,0.0
OFFICE168&&IMPO11027,0,0.0
OFFICE168&&IMPO11028,0,0.0
OFFICE168&&IMPO11033,0,0.0
OFFICE168&&IMPO11034,0,0.0
OFFICE168&&IMPO11039,0,0.0
OFFICE168&&IMPO11041,0,0.0
OFFICE168&&IMPO11049,0,0.0
OFFICE168&&IMPO11052,1,1.0
OFFICE168&&IMPO11058,0,0.0
OFFICE168&&IMPO11063,0,0.0
OFFICE168&&IMPO11075,1,0.03571428571428571
OFFICE168&&IMPO11076,0,0.0
OFFICE168&&IMPO11080,0,0.0
OFFICE168&&IMPO11097,0,0.0
OFFICE168&&IMPO11101,0,0.0
OFFICE168&&IMPO11102,0,0.0
OFFICE168&&IMPO11104,0,0.0
OFFICE168&&IMPO11110,0,0.0
OFFICE168&&IMPO11120,0,0.0
OFFICE168&&IMPO11126,0,0.0
OFFICE168&&IMPO11128,0,0.0
OFFICE168&&IMPO11139,0,0.0
OFFICE168&&IMPO11144,0,0.0
OFFICE168&&IMPO11145,0,0.0
OFFICE168&&IMPO11148,0,0.0
OFFICE168&&IMPO11150,1,1.0
OFFICE168&&IMPO11152,1,1.0
OFFICE168&&IMPO11170,0,0.0
OFFICE168&&IMPO11171,0,0.0
OFFICE168&&IMPO11172,0,0.0
OFFICE168&&IMPO11175,0,0.0
OFFICE168&&IMPO11179,0,0.0
OFFICE168&&IMPO11183,0,0.0
OFFICE168&&IMPO11185,0,0.0
OFFICE168&&IMPO11186,1,1.0
OFFICE168&&IMPO11192,0,0.0
OFFICE168&&IMPO11193,0,0.0
OFFICE168&&IMPO11197,0,0.0
OFFICE168&&IMPO11200,0,0.0
OFFICE168&&IMPO11203,0,0.0
OFFICE168&&IMPO11205,0,0.0
OFFICE168&&IMPO11206,0,0.0
OFFICE168&&IMPO11209,0,0.0
OFFICE168&&IMPO11247,0,0.0
OFFICE168&&IMPO11249,0,0.0
OFFICE168&&IMPO11250,0,0.0
OFFICE168&&IMPO11265,0,0.0
OFFICE168&&IMPO11266,0,0.0
OFFICE168&&IMPO11270,0,0.0
OFFICE168&&IMPO11275,0,0.0
OFFICE168&&IMPO11281,0,0.0
OFFICE168&&IMPO11284,0,0.0
OFFICE168&&IMPO11293,0,0.0
OFFICE168&&IMPO11295,1,1.0
OFFICE168&&IMPO11297,0,0.0
